10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
1,3:-4, 4, -2, 2, 14, 4
15,-3:-4, -12, 0, -10, -4, 0, 2
-7,10:-4, -6, -14, 2, 12, 6, 2
4,-10:-4, -6, -6, -16, -6, 0, 4
-9,-6:-4, -6, -6, -4, -10, 2, 4
-1,-2:-4, -6, -6, -4, -2, 6, 16
-3,-6:-4, -6, -6, -4, 10, 6, -2
3,-7:-4, -6, -4, -8, -12, -8, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
4,-3:-4, -4, 2, 8, -12, -14, -6
4,-3:-4, -4, 2, 8, -12, -6, -14
2,1:-4, 0, -8, -10, -4, -2, 4
4,-1:-4, 0, -8, -10, -4, 2, 2
3,14:-4, 0, -8, -10, 4, 0, 12
3,14:-4, 0, -8, -10, 4, 12, 0
3,14:-4, 0, -8, -10, 4, 12, 2
3,14:-4, 0, -8, 4, -4, 12, -2
3,14:-4, 0, -8, 4, -2, 12, -4
3,14:-4, 0, -8, 4, 0, 12, -10
3,14:-4, 0, -8, 4, 0, 12, -6
-5,3:-4, 0, -2, -10, 6, 10, 10
-5,3:-4, 0, -2, 6, 10, 10, -10
-5,3:-4, 0, -2, 6, 10, 10, -6
10,-1:-4, 0, 0, 8, 12, 6, -10
1,0:-4, 0, 6, 4, -6, -10, 0
6,-7:-4, 0, 6, 4, -6, -4, -14
1,0:-4, 0, 6, 4, -6, 0, -10
11,3:-4, 2, 6, 2, -8, -16, -12
3,2:-4, 4, -10, -6, 0, -4, -8
8,5:-4, 4, -10, -6, 2, 4, -2
5,-2:-4, 4, -8, -14, -12, 6, 2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
5,2:6, 6, -2, 4, 0, -12, -2
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
7,-10:-4, -12, 4, -6, -8, -8, -8, -12, -16, 0
-2,-16:-4, -12, 4, -6, -8, -6, 6, 10, -4, -14
-2,-16:-4, -12, 4, -6, -8, -6, 6, 10, -4, -10
12,-4:-4, -12, 4, -6, -8, 6, -14, -32, -26, -10
13,-5:-4, -12, 4, -6, -8, 6, -14, -8, -24, -30
13,-5:-4, -12, 4, -6, -8, 6, -14, -8, -24, -28
13,-5:-4, -12, 4, -6, -8, 6, -14, -8, -24, -22
8,0:-4, -12, 4, -6, -2, -18, 6, 0, -6, 4
-1,-1:-4, -12, 4, -6, -2, -4, -14, -22, -18, 4
-1,-1:-4, -12, 4, -6, -2, -4, -14, -22, -12, -18
-1,-1:-4, -12, 4, -6, -2, -4, -14, -22, -12, -14
-1,-1:-4, -12, 4, -6, -2, -4, -14, -22, 2, -20
-1,-1:-4, -12, 4, -6, -2, -4, -14, -22, 4, -18
-1,-1:-4, -12, 4, -6, -2, -4, -14, -22, 4, -8
-1,-1:-4, -12, 4, -6, -2, -4, -14, -18, 4, -22
-1,-1:-4, -12, 4, -6, -2, -4, -14, -18, 4, -18
3,-4:-4, -12, 4, -6, -2, 2, 4, -10, -4, -12
20,2:-4, -12, 4, -6, 2, -10, -16, -20, -2, -2
14,4:-4, -12, 4, -6, 2, -4, -16, 4, 8, 0
12,2:-4, -12, 4, -6, 2, -4, 6, 10, -18, -10
0,3:-4, -12, 4, 4, 4, 6, -8, 0, 4, -20
0,3:-4, -12, 4, 4, 4, 6, -8, 0, 4, -10
-3,18:-4, -12, 4, 4, 6, -8, 12, 16, 10, 6
7,13:-4, -12, 4, 4, 6, 10, 4, 0, 4, -6
0,5:-4, -12, 4, 6, -8, -14, -20, -14, -16, 6
-8,-2:-4, -12, 4, 6, 2, -14, 6, -6, -10, 6
6,-6:-4, -12, 4, 6, 4, -2, -12, -4, -6, -10
0,-10:-4, -12, 4, 6, 10, 0, 6, -12, -8, -8
2,1:-4, -6, -14, -2, 8, 0, 6, 2, -10, 0
-10,10:-4, -6, -14, -2, 8, 10, -2, 12, 0, 12
-10,10:-4, -6, -14, -2, 8, 10, -2, 12, 12, 0
2,2:-4, -6, -14, 2, 4, -2, 6, -4, -10, 2
14,2:-4, -6, -14, 2, 4, -2, 10, 4, -18, -16
14,2:-4, -6, -14, 2, 4, -2, 10, 4, -18, -12
2,2:-4, -6, -14, 2, 4, -2, 12, -4, 2, 14
1,-2:-4, -6, -14, 2, 4, -2, 14, 10, -4, 0
-4,3:-4, -6, -14, 2, 4, 0, 6, 12, 8, 8
-8,13:-4, -6, -14, 2, 4, 0, 8, 16, 10, 6
9,14:-4, -6, -14, 2, 4, 2, -2, 12, 14, 14
-11,12:-4, -6, -14, 2, 4, 6, 14, 18, 12, 8
-2,9:-4, -6, -14, 2, 4, 12, 16, 6, 12, 12
-3,9:-4, -6, -14, 2, 4, 14, 8, 10, 14, 14
8,9:-4, -6, -14, 2, 4, 14, 12, 4, 10, 8
-3,7:-4, -6, -14, 2, 6, 8, 4, 4, 14, 2
-3,7:-4, -6, -14, 2, 6, 8, 4, 4, 14, 4
-12,16:-4, -6, -14, 2, 6, 14, 12, 18, 22, 4
-12,25:-4, -6, -14, 2, 8, -2, 28, 32, 26, 22
-4,10:-4, -6, -14, 2, 12, 6, 16, -2, 12, 6
-4,3:-4, -6, -14, 2, 12, 6, 18, -2, 8, 4
-4,3:-4, -6, -14, 2, 12, 6, 18, -2, 8, 6
-4,3:-4, -6, -14, 2, 12, 6, 18, -2, 8, 8
4,5:-4, -6, -14, 2, 12, 6, 18, 6, 2, 14
4,5:-4, -6, -14, 2, 12, 6, 18, 6, 2, 22
4,5:-4, -6, -14, 2, 12, 6, 18, 6, 14, 2
-3,9:-4, -6, -14, 2, 12, 6, 18, 16, 12, 0
-3,9:-4, -6, -14, 2, 12, 6, 18, 16, 12, 2
-5,14:-4, -6, -14, 2, 12, 18, 10, 14, 16, 2
-2,16:-4, -6, -14, 2, 12, 18, 14, 10, 14, 12
2,1:-4, -6, -14, 2, 14, 14, 8, -12, -12, -18
2,1:-4, -6, -14, 2, 14, 14, 8, -12, -12, -16
2,1:-4, -6, -14, 2, 14, 14, 8, -12, -12, -14
-5,2:-4, -6, -14, 6, -4, -16, -14, 12, 8, 8
-5,2:-4, -6, -14, 6, -4, -16, 12, 8, 8, -14
10,-1:-4, -6, -14, 6, -4, -14, 6, 8, -12, 2
-5,2:-4, -6, -14, 6, -4, -14, 12, 8, 8, -12
-5,2:-4, -6, -14, 6, -4, -14, 12, 8, 8, -6
-5,2:-4, -6, -14, 6, -4, -12, 12, 8, 8, -18
6,-11:-4, -6, -14, 6, -4, -6, -16, -16, 12, 14
6,-11:-4, -6, -14, 6, -4, -6, -16, -16, 12, 16
6,-11:-4, -6, -14, 6, -4, -6, -16, -16, 14, 8
0,-3:-4, -6, -14, 6, -4, -6, -12, -6, -12, -2
-6,-1:-4, -6, -14, 6, -4, -6, -12, 0, 6, -6
-5,2:-4, -6, -14, 6, -4, -6, 12, 8, 8, -10
-5,2:-4, -6, -14, 6, -4, -6, 12, 8, 8, -8
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, -2, -2
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, 0, -4
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, 0, 6
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, 2, 0
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, 2, 2
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, 2, 4
6,-11:-4, -6, -14, 6, -4, 6, -16, -16, 8, 6
-2,11:-4, -6, -14, 6, -4, 12, -4, 8, 12, 16
3,4:-4, -6, -14, 6, -4, 14, 6, 10, 10, 12
3,4:-4, -6, -14, 6, -4, 14, 6, 10, 14, 24
3,4:-4, -6, -14, 6, -4, 14, 6, 10, 16, 14
3,4:-4, -6, -14, 6, -4, 14, 6, 10, 16, 16
3,4:-4, -6, -14, 6, -4, 14, 6, 10, 16, 18
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 14, 16
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 14, 18
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 14, 24
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 20, 16
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 20, 18
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 20, 20
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 22, 24
3,4:-4, -6, -14, 6, -4, 14, 6, 12, 24, 18
3,4:-4, -6, -14, 6, -4, 14, 6, 16, 14, 14
3,4:-4, -6, -14, 6, -4, 14, 6, 22, 14, 20
-4,3:-4, -6, -14, 6, 6, 12, -4, 2, 4, 8
18,-15:-4, -6, -8, -20, -20, -20, -8, -22, -22, -10
18,-15:-4, -6, -8, -20, -20, -20, -8, -22, -10, -22
9,-3:-4, -6, -8, -20, -20, -10, -16, -12, 0, -10
9,-1:-4, -6, -8, -18, -2, -12, -8, -24, 2, -22
9,-1:-4, -6, -8, -18, -2, -12, -8, -24, 2, -20
9,-1:-4, -6, -8, -18, -2, -12, -8, -24, 2, -18
7,-15:-4, -6, -8, -16, -28, -28, -8, -32, -18, -26
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, -4
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, -2
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, 0
10,-17:-4, -6, -8, -16, -26, -20, -24, -36, -6, -26
14,-8:-4, -6, -8, -16, -26, -20, -24, -20, -36, -8
14,-8:-4, -6, -8, -16, -26, -20, -24, -20, -8, -36
14,-8:-4, -6, -8, -16, -26, -20, -24, -20, -8, -34
14,-8:-4, -6, -8, -16, -26, -20, -24, -20, -8, -32
2,-11:-4, -6, -8, -16, -26, -14, 6, 0, -12, -6
2,-11:-4, -6, -8, -16, -26, -12, -24, 6, 0, -12
2,-11:-4, -6, -8, -16, -26, -12, 6, -16, 0, -12
9,-4:-4, -6, -8, -16, -22, -30, -8, -32, -22, -18
12,-25:-4, -6, -8, -16, -22, -28, -12, -8, -36, -36
16,-8:-4, -6, -8, -16, -22, -26, -14, 0, 6, -28
-2,-9:-4, -6, -8, -16, -18, -14, 2, -12, -10, -6
-2,-8:-4, -6, -8, -16, -16, -28, -14, -26, -14, -6
-2,-8:-4, -6, -8, -16, -16, -28, -14, -26, -14, 4
-2,-8:-4, -6, -8, -16, -16, -28, -14, -26, -6, -14
-2,-8:-4, -6, -8, -16, -16, -28, -14, -14, -6, -26
4,-13:-4, -6, -8, -16, -10, -18, -14, -16, 6, -22
3,-11:-4, -6, -8, -16, -10, -16, -26, -8, -16, -4
3,-11:-4, -6, -8, -16, -10, -16, -26, -8, -16, 0
8,-6:-4, -6, -8, -10, -12, -34, -22, -24, -2, -12
8,-6:-4, -6, -8, -10, -12, -34, -22, -2, -12, -24
8,-6:-4, -6, -8, -10, -12, -34, -22, -2, -12, -22
8,-6:-4, -6, -8, -10, -12, -34, -22, -2, -12, -20
8,-15:-4, -6, -8, -10, -12, -34, -20, -22, -26, -6
8,-15:-4, -6, -8, -10, -12, -34, -20, -22, -6, -26
8,-15:-4, -6, -8, -10, -12, -34, -20, -22, -6, -24
8,-15:-4, -6, -8, -10, -12, -34, -20, -22, -6, -22
16,-5:-4, -6, -8, -6, -16, -32, -28, 4, -24, -10
16,-5:-4, -6, -8, -6, -16, -32, -28, 4, -24, -8
11,-4:-4, -6, -8, -6, -16, -16, -4, -6, -6, -16
13,2:-4, -6, -8, -6, -16, -10, -16, -20, -14, -10
13,2:-4, -6, -8, -6, -16, -10, -16, -20, -8, -10
17,0:-4, -6, -8, -6, -16, -10, -16, 4, -6, -4
17,0:-4, -6, -8, -6, -16, -10, -16, 4, -6, -2
17,0:-4, -6, -8, -6, -16, -10, -16, 4, -6, 0
17,0:-4, -6, -8, -6, -16, -6, -16, -16, -2, 0
17,0:-4, -6, -8, -6, -16, -6, -16, -16, -2, 2
17,0:-4, -6, -8, -6, -16, -6, -16, -16, 0, -2
17,0:-4, -6, -8, -6, -16, -6, -16, -16, 4, 4
17,0:-4, -6, -8, -6, -16, -6, -16, -16, 4, 6
17,0:-4, -6, -8, -6, -16, -6, -16, -16, 4, 8
8,-7:-4, -6, -8, -6, -10, -16, 0, -8, -4, -14
6,-8:-4, -6, -8, -6, -10, -12, -6, 4, -18, -4
6,-8:-4, -6, -8, -6, -10, -12, -6, 4, -18, -2
6,-8:-4, -6, -8, -6, -10, -12, -6, 4, -18, 0
6,-8:-4, -6, -8, -6, -10, -12, -6, 4, -6, -8
6,-8:-4, -6, -8, -6, -10, -12, -6, 4, -4, -18
6,-8:-4, -6, -8, -6, -10, -12, -6, 4, -4, -8
4,-4:-4, -6, -8, -6, -10, 0, -2, 6, 6, 4
9,-7:-4, -6, -8, -6, -2, -10, -14, -18, -14, -14
11,-7:-4, -6, -8, -4, -14, -20, -20, -2, -16, -16
14,5:-4, -6, -8, -4, -14, -10, -8, -10, -20, -14
14,5:-4, -6, -8, -4, -14, -10, -8, -10, -14, -20
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -14
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -12
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -46
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -44
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -42
13,-23:-4, -6, -8, -4, -14, -2, -34, -34, -28, -26
13,-23:-4, -6, -8, -4, -14, -2, -34, -28, -26, -34
2,-10:-4, -6, -8, -2, -20, -16, -16, -14, -10, -10
2,-10:-4, -6, -8, -2, -20, -16, -16, -14, -10, -8
2,-10:-4, -6, -8, -2, -20, -16, -16, -14, -10, -6
-1,-16:-4, -6, -8, -2, -20, -16, -16, -10, -20, -8
-1,-16:-4, -6, -8, -2, -20, -16, -16, -10, -20, 0
-1,-16:-4, -6, -8, -2, -20, -16, -16, -10, -8, -20
3,6:-4, -6, -8, -2, -10, -20, -6, -2, -8, -12
3,6:-4, -6, -8, -2, -10, -6, -2, -8, -12, -20
3,6:-4, -6, -8, -2, -10, -6, -2, -8, -12, -10
-5,-1:-4, -6, -6, -16, -8, -8, -2, 18, 18, 20
-5,-1:-4, -6, -6, -16, -8, -8, -2, 18, 18, 22
-5,-1:-4, -6, -6, -16, -8, -8, -2, 18, 18, 24
3,5:-4, -6, -6, -16, -8, -6, 0, 8, -4, -2
-8,-2:-4, -6, -6, -16, -8, -4, 2, 8, 10, 6
3,-6:-4, -6, -6, -16, -6, -12, -10, 0, -6, 4
3,-6:-4, -6, -6, -16, -6, -12, -10, 0, -6, 6
10,-5:-4, -6, -6, -16, -6, -12, -8, -4, -8, -6
8,-8:-4, -6, -6, -16, -6, -12, -4, -8, -10, 4
-1,1:-4, -6, -6, -16, -6, -12, 0, 0, -16, 4
-1,1:-4, -6, -6, -16, -6, -12, 0, 0, 4, -16
-1,1:-4, -6, -6, -16, -6, -12, 0, 0, 4, -8
-3,-7:-4, -6, -6, -16, -6, -12, 0, 8, -2, -2
-3,-7:-4, -6, -6, -16, -6, -12, 0, 8, -2, 0
-3,-7:-4, -6, -6, -16, -6, -12, 0, 8, -2, 2
4,-7:-4, -6, -6, -16, -6, -10, 0, 8, -6, 0
3,-5:-4, -6, -6, -16, -6, -10, 2, 0, -6, -6
-4,-1:-4, -6, -6, -16, -6, 2, 8, 10, 4, -8
19,-15:-4, -6, -6, -16, -2, 8, -22, -26, -20, -16
6,-14:-4, -6, -6, -16, 0, -8, -12, -6, 2, -2
10,-15:-4, -6, -6, -16, 0, -8, -6, -12, -16, 2
-3,-7:-4, -6, -6, -16, 0, -6, 2, 4, -2, -2
-3,-5:-4, -6, -6, -16, 0, -4, 0, -4, 0, 0
1,-6:-4, -6, -6, -16, 0, -2, 2, 2, -8, 2
1,-6:-4, -6, -6, -16, 0, -2, 2, 2, -8, 4
-4,-1:-4, -6, -6, -16, 0, 2, 8, 10, 16, 4
3,-6:-4, -6, -6, -16, 2, -8, -2, -4, -8, -8
-4,11:-4, -6, -6, -16, 2, -4, 8, 2, 24, 18
-4,11:-4, -6, -6, -16, 2, -4, 8, 2, 24, 22
8,6:-4, -6, -6, -16, 2, 4, -6, 8, -8, -8
7,-11:-4, -6, -6, -16, 2, 6, -2, -10, -4, 0
4,-2:-4, -6, -6, -14, -14, -6, -8, -4, -4, 4
4,-2:-4, -6, -6, -14, -14, -6, -8, -4, -4, 6
4,-2:-4, -6, -6, -14, -14, -6, -8, -4, -4, 8
4,-2:-4, -6, -6, -14, -14, -6, -8, -4, 4, -4
8,4:-4, -6, -6, -14, -14, -2, -10, -16, 8, 12
-10,-1:-4, -6, -6, -14, -14, -2, -10, -2, 8, 10
-10,-1:-4, -6, -6, -14, -14, -2, -2, 8, 10, -4
-10,-1:-4, -6, -6, -14, -14, -2, -2, 8, 10, -2
-10,-1:-4, -6, -6, -14, -14, -2, -2, 8, 10, 0
9,-1:-4, -6, -6, -14, -14, 0, -14, 2, -20, -6
5,4:-4, -6, -6, -14, -14, 0, -4, 4, 2, 0
4,-11:-4, -6, -6, -14, -14, 0, 2, -2, -14, -14
-5,4:-4, -6, -6, -14, -8, 0, -4, 4, -2, -6
-5,2:-4, -6, -6, -14, 0, -2, -6, 4, 6, 10
-1,1:-4, -6, -6, -14, 0, -2, 0, -4, -8, 0
-1,1:-4, -6, -6, -14, 0, -2, 0, -4, -8, 2
-1,1:-4, -6, -6, -14, 0, -2, 0, -4, 0, -8
-1,1:-4, -6, -6, -14, 0, -2, 0, -4, 0, -6
-2,-6:-4, -6, -6, -14, 0, 2, 6, -6, 0, 0
-4,-1:-4, -6, -6, -14, 0, 2, 8, 10, 4, -10
-4,-1:-4, -6, -6, -14, 0, 2, 8, 10, 4, -8
-4,-1:-4, -6, -6, -14, 0, 2, 8, 10, 4, -6
4,-10:-4, -6, -6, -14, 2, 2, 6, -18, 0, 0
-2,-2:-4, -6, -6, -14, 2, 4, -6, -2, -20, 0
-2,-2:-4, -6, -6, -14, 2, 4, -6, -2, 0, -20
3,18:-4, -6, -6, -14, 2, 4, 6, -2, 16, 14
2,4:-4, -6, -6, -14, 2, 4, 8, 0, 2, 8
-2,-1:-4, -6, -6, -14, 2, 6, -2, -2, -4, 0
-2,-1:-4, -6, -6, -14, 2, 6, -2, -2, -4, 2
-2,-1:-4, -6, -6, -14, 2, 6, -2, -2, -4, 4
-2,-1:-4, -6, -6, -14, 2, 6, -2, -2, 0, 0
-1,-4:-4, -6, -6, -14, 2, 8, 6, 0, 0, -10
-1,-4:-4, -6, -6, -14, 2, 8, 6, 0, 0, -8
-13,-3:-4, -6, -6, -14, 6, 0, 10, 22, 4, -4
-13,-3:-4, -6, -6, -14, 6, 0, 10, 22, 4, -2
-9,-6:-4, -6, -6, -4, -10, 0, -10, -4, 4, 18
-9,-6:-4, -6, -6, -4, -10, 0, -10, -4, 4, 20
-9,-6:-4, -6, -6, -4, -10, 0, -10, -4, 4, 22
-9,-6:-4, -6, -6, -4, -10, 0, -10, 4, 18, -4
-9,-6:-4, -6, -6, -4, -10, 0, -10, 4, 18, -2
-9,-6:-4, -6, -6, -4, -10, 0, -10, 4, 18, 0
-9,-6:-4, -6, -6, -4, -10, 0, -2, 4, 4, -10
-9,-6:-4, -6, -6, -4, -10, 0, -2, 4, 4, 0
-9,-6:-4, -6, -6, -4, -10, 0, 6, 6, 4, -8
-9,-6:-4, -6, -6, -4, -10, 0, 6, 6, 4, 2
4,-14:-4, -6, -6, -4, -10, 2, 2, -10, -4, 0
-5,-1:-4, -6, -6, -4, -4, -12, -8, 10, 12, 8
-9,-2:-4, -6, -6, -4, -4, -12, 10, 2, 8, 14
-4,-15:-4, -6, -6, -4, -2, -4, 16, -4, 14, 22
-4,-15:-4, -6, -6, -4, -2, -4, 28, -4, 26, 20
-4,-15:-4, -6, -6, -4, -2, -4, 28, -4, 26, 22
-4,-15:-4, -6, -6, -4, -2, -4, 28, -4, 26, 24
-8,4:-4, -6, -6, -4, -2, 2, 6, 12, 18, 28
-8,4:-4, -6, -6, -4, -2, 2, 6, 12, 28, 18
-8,4:-4, -6, -6, -4, -2, 2, 6, 12, 30, 18
-1,-2:-4, -6, -6, -4, -2, 6, 12, 8, 18, 28
-1,-2:-4, -6, -6, -4, -2, 6, 12, 8, 28, 18
-1,-2:-4, -6, -6, -4, -2, 6, 12, 8, 28, 20
-1,-2:-4, -6, -6, -4, -2, 6, 12, 8, 28, 22
-1,-2:-4, -6, -6, -4, -2, 6, 12, 8, 30, 18
-1,-2:-4, -6, -6, -4, -2, 6, 12, 20, 28, 8
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 20, 26
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 20, 36
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 24, 20
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 24, 22
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 24, 24
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 26, 26
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 26, 28
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 26, 30
-1,-2:-4, -6, -6, -4, -2, 6, 22, 16, 28, 24
-1,-2:-4, -6, -6, -4, -2, 6, 24, 20, 16, 28
-1,-2:-4, -6, -6, -4, -2, 6, 24, 20, 16, 30
-1,-2:-4, -6, -6, -4, -2, 6, 24, 20, 16, 32
-1,-2:-4, -6, -6, -4, -2, 6, 30, 24, 20, 28
-1,-2:-4, -6, -6, -4, -2, 6, 30, 24, 20, 30
-1,-2:-4, -6, -6, -4, -2, 6, 30, 24, 28, 20
-1,-2:-4, -6, -6, -4, -2, 6, 30, 24, 28, 22
-1,-2:-4, -6, -6, -4, -2, 6, 30, 24, 28, 24
-1,-2:-4, -6, -6, -4, -2, 6, 30, 30, 16, 16
-1,-2:-4, -6, -6, -4, -2, 6, 30, 30, 16, 26
-1,-2:-4, -6, -6, -4, -2, 6, 36, 16, 24, 30
-1,-2:-4, -6, -6, -4, -2, 6, 36, 16, 26, 22
-1,-2:-4, -6, -6, -4, -2, 6, 36, 16, 26, 24
-14,4:-4, -6, -6, -4, -2, 18, 24, 36, 28, 8
-1,-2:-4, -6, -6, -4, -2, 26, 24, 24, 32, 20
-7,-1:-4, -6, -6, -4, -2, 26, 28, 4, 20, 14
-7,-1:-4, -6, -6, -4, -2, 26, 28, 4, 20, 16
-7,-1:-4, -6, -6, -4, -2, 26, 28, 4, 20, 18
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 4, 0
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 6, 10
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 6, 12
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 6, 14
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 8, 2
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 8, 10
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 18, 14
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 20, 12
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 20, 14
-7,-1:-4, -6, -6, -4, -2, 26, 28, 16, 20, 16
-7,-1:-4, -6, -6, -4, -2, 26, 28, 18, 14, 20
-7,-1:-4, -6, -6, -4, -2, 26, 28, 18, 22, 16
-7,-1:-4, -6, -6, -4, -2, 26, 28, 20, 26, 20
-7,-1:-4, -6, -6, -4, -2, 26, 28, 20, 26, 22
-7,-1:-4, -6, -6, -4, -2, 26, 28, 20, 26, 24
-1,-2:-4, -6, -6, -4, -2, 30, 24, 20, 28, 6
4,4:-4, -6, -6, -4, 2, -8, 2, -2, 2, 2
-19,-9:-4, -6, -6, -4, 8, -2, -4, -2, 2, 12
4,12:-4, -6, -6, -4, 8, 4, 2, -12, -4, -8
4,12:-4, -6, -6, -4, 8, 4, 2, -12, -4, -6
4,12:-4, -6, -6, -4, 8, 4, 2, -12, -4, -4
0,2:-4, -6, -6, -4, 8, 8, 2, 2, -10, 4
-4,2:-4, -6, -6, -4, 8, 8, 4, 20, -2, 10
0,-1:-4, -6, -6, -4, 8, 8, 14, 2, -10, 10
0,-1:-4, -6, -6, -4, 8, 8, 14, 2, -10, 12
0,-1:-4, -6, -6, -4, 8, 8, 14, 2, -10, 14
-5,-1:-4, -6, -6, -4, 10, 6, 0, 8, 16, 10
-3,-6:-4, -6, -6, -4, 10, 6, 12, -2, 10, 12
-3,-6:-4, -6, -6, -4, 10, 6, 12, -2, 10, 14
-3,-6:-4, -6, -6, -4, 10, 6, 12, -2, 12, 6
-3,-6:-4, -6, -6, -4, 10, 6, 14, 18, -2, 10
-3,-6:-4, -6, -6, -4, 10, 6, 14, 18, -2, 12
-3,-6:-4, -6, -6, -4, 10, 6, 16, 12, -2, 0
-3,-6:-4, -6, -6, -4, 10, 8, 8, 14, -2, 2
-3,-6:-4, -6, -6, -4, 10, 8, 16, 22, -2, 18
-3,-6:-4, -6, -6, -4, 10, 8, 16, 22, -2, 22
-7,-4:-4, -6, -6, -4, 10, 14, -4, 4, 18, 20
-7,-4:-4, -6, -6, -4, 10, 14, -4, 4, 18, 22
-7,-4:-4, -6, -6, -4, 10, 14, -4, 4, 20, 14
-3,-6:-4, -6, -6, -4, 10, 14, 8, -2, 8, 8
-3,-6:-4, -6, -6, -4, 10, 14, 8, -2, 8, 10
5,5:-4, -6, -6, 0, -10, -8, -14, 0, 4, -6
10,1:-4, -6, -6, 0, -10, -6, 4, -4, -8, -10
-7,-4:-4, -6, -6, 0, -10, 4, -6, -8, 16, 26
-7,-4:-4, -6, -6, 0, -10, 4, -6, -8, 20, 24
-7,-4:-4, -6, -6, 0, -10, 4, -6, -8, 20, 26
-7,-4:-4, -6, -6, 0, -10, 4, -6, -8, 20, 28
-7,-4:-4, -6, -6, 0, -10, 4, -6, -8, 32, 26
-6,-7:-4, -6, -6, 0, -10, 4, 0, 8, -2, 24
-6,-7:-4, -6, -6, 0, -10, 4, 0, 8, -2, 26
-6,-7:-4, -6, -6, 0, -10, 4, 0, 8, -2, 28
-6,-7:-4, -6, -6, 0, -10, 4, 0, 8, 24, -2
-10,13:-4, -6, -6, 0, -10, 4, 32, 22, 0, 2
-10,13:-4, -6, -6, 0, -10, 4, 32, 22, 0, 4
1,-3:-4, -6, -6, 0, -8, -18, -14, -18, -8, 4
-12,2:-4, -6, -6, 0, -8, -18, -4, -10, 16, 16
1,-2:-4, -6, -6, 0, -8, -18, -4, -8, -4, -2
6,-6:-4, -6, -6, 0, -8, -18, -4, 0, -12, -16
3,-7:-4, -6, -6, 0, -8, -18, 4, -8, -8, -8
3,-7:-4, -6, -6, 0, -8, -18, 4, -8, -8, -6
3,-7:-4, -6, -6, 0, -8, -18, 4, -8, -8, -4
2,2:-4, -6, -6, 0, -8, -16, 4, -12, -24, 2
2,2:-4, -6, -6, 0, -8, -16, 4, -12, 2, -24
2,2:-4, -6, -6, 0, -8, -16, 4, -12, 2, -22
2,2:-4, -6, -6, 0, -8, -16, 4, -12, 2, -20
4,0:-4, -6, -6, 0, -8, -14, -6, -6, -8, 0
0,6:-4, -6, -6, 0, -8, -8, -4, 2, 4, -6
