10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
10,-5:-4, -4, -8, -20, -2, 0
10,-5:-4, -4, -8, -20, 4, 2
10,-5:-4, -4, -8, -20, 4, 4
10,-5:-4, -4, -8, -20, 4, 6
10,-5:-4, -4, -8, -20, 6, 0
10,-5:-4, -4, -8, -20, 6, 10
10,-5:-4, -4, -8, -20, 8, 8
-4,-3:-4, 0, -8, -10, 4, 14
-4,-3:-4, 0, -8, 4, 14, -10
-4,-3:-4, 0, -8, 4, 14, -6
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
-3,-10:-4, -6, -6, -4, -4, -4, 4
-3,-10:-4, -6, -6, -4, -4, -4, 6
-3,-10:-4, -6, -6, -4, -4, -4, 8
-3,-1:-4, -6, -6, 2, 8, 8, 8
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
10,-5:-4, -4, -8, -20, -4, 8, 6
10,-5:-4, -4, -8, -20, -2, 8, 8
10,-5:-4, -4, -8, -20, 2, 8, 8
10,-5:-4, -4, -8, -20, 4, -2, 0
10,-5:-4, -4, -8, -20, 4, -2, 2
10,-5:-4, -4, -8, -20, 4, -2, 4
10,-5:-4, -4, -8, -20, 8, 12, 0
10,-5:-4, -4, -8, -20, 10, 6, 2
10,-5:-4, -4, -8, -20, 10, 6, 4
10,-5:-4, -4, -8, -20, 10, 6, 6
7,0:-4, -4, -6, -2, -8, -30, -10
7,0:-4, -4, -6, -2, -8, -10, -30
2,-2:-4, 0, -12, 8, 8, 2, 16
2,-2:-4, 0, -12, 8, 8, 16, 2
-4,-3:-4, 0, -8, -10, 4, 10, 8
-4,-3:-4, 0, -8, -10, 4, 12, 12
-4,-3:-4, 0, -8, -10, 4, 12, 18
-4,-3:-4, 0, -8, 4, -4, 14, -12
-4,-3:-4, 0, -8, 4, -4, 14, -10
-4,-3:-4, 0, -8, 4, -4, 14, -8
-3,1:-4, 0, -8, 6, 10, 0, 10
1,1:-4, 0, 4, -4, 2, -10, -2
1,1:-4, 0, 4, -4, 2, -10, 4
-4,0:-4, 0, 6, 4, -6, -12, -2
-4,0:-4, 0, 6, 4, -6, -12, 0
-4,0:-4, 0, 6, 4, -6, -12, 2
2,-2:-4, 0, 8, 8, 2, 16, -12
2,-2:-4, 0, 8, 8, 2, 16, -10
2,-2:-4, 0, 8, 8, 2, 16, -8
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
12,-5:-4, 4, -10, -6, -14, -12, -8
19,-12:-4, 4, -4, -16, -16, -18, -20
1,7:6, 6, 2, 10, 6, 14, 14
-1,-1:6, 6, 8, 6, 12, 2, 6
-3,-10:-4, -6, -6, -4, -4, -4, 10, 12, 4
2,-8:-4, -6, -6, -4, 10, 6, -4, -2, 4
-5,6:-4, -6, -6, -4, 10, 16, 16, -10, 0
4,-7:-4, -6, -6, 0, -2, -8, -4, -14, 8
4,-7:-4, -6, -6, 0, -2, -8, -4, -14, 10
4,-7:-4, -6, -6, 0, -2, -8, -4, -14, 12
17,7:-4, -6, -6, 2, -4, -4, -12, -18, 0
17,7:-4, -6, -6, 2, -4, -4, -12, 0, -18
3,19:-4, -6, -6, 2, 2, -6, 12, 8, 22
5,-1:-4, -6, -6, 2, 4, 0, -6, -12, -4
-5,-4:-4, -6, -6, 2, 8, -10, -20, -4, -20
-5,-4:-4, -6, -6, 2, 8, -10, -16, -4, -24
-5,-4:-4, -6, -6, 2, 8, -10, -16, -4, -22
-5,-4:-4, -6, -6, 2, 8, -10, -16, -4, -20
11,-19:-4, -6, -6, 4, -6, -14, -28, -24, -16
11,-19:-4, -6, -6, 4, -6, -14, -28, -24, -12
11,-19:-4, -6, -6, 4, -6, -14, -28, -16, -24
13,-10:-4, -6, -4, -10, -10, -12, -14, -16, -28
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 8
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 10
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 12
7,-9:-4, -6, 0, -8, -12, 0, -8, 8, -10
12,-9:-4, -6, 0, -8, -10, -14, -26, -8, -6
12,-9:-4, -6, 0, -8, -10, -14, -26, -2, -4
12,-9:-4, -6, 0, -8, -10, -14, -26, -2, -2
12,-9:-4, -6, 0, -8, -10, -14, -26, -2, 0
12,-9:-4, -6, 0, -8, -10, -14, -26, 0, -6
12,-9:-4, -6, 0, -8, -10, -14, -26, 0, 4
12,-9:-4, -6, 0, -8, -10, -14, -26, 2, 2
-2,-7:-4, -6, 0, -8, -6, -14, -16, -2, 8
-2,-7:-4, -6, 0, -8, -6, -14, -2, 8, -16
-2,-7:-4, -6, 0, -8, -6, -14, -2, 8, -12
9,-1:-4, -6, 0, -8, -2, -2, -2, -20, 2
9,-1:-4, -6, 0, -8, -2, -2, -2, 2, -20
7,-19:-4, -6, 0, -2, -30, -16, -14, -24, -20
-3,-5:-4, -6, 0, -2, -30, -4, -14, 2, 8
27,-15:-4, -6, 0, -2, -14, -32, -30, -40, -36
17,-1:-4, -6, 0, -2, -14, -20, -30, -14, -8
0,-2:-4, -6, 6, -8, -20, -20, 0, 4, -8
0,-2:-4, -6, 6, -8, -20, -10, 0, 4, -14
0,-2:-4, -6, 6, -8, -20, -8, 0, 4, -20
0,-2:-4, -6, 6, -8, -20, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -20, -8, 0, 4, -16
22,7:-4, -6, 6, -8, -12, -16, -18, -20, 0
0,-2:-4, -6, 6, -8, -12, -12, 0, 4, -12
0,-2:-4, -6, 6, -8, -12, -12, 0, 4, -10
0,-2:-4, -6, 6, -8, -10, -20, 0, 4, -12
0,-2:-4, -6, 6, -8, -10, -20, 0, 4, -10
0,-2:-4, -6, 6, -8, -10, -20, 0, 4, -8
0,-2:-4, -6, 6, -8, -8, -16, 0, 4, -20
0,-2:-4, -6, 6, -8, -8, -16, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, -16, 0, 4, -16
-4,-3:-4, -6, 6, -2, -14, 12, 10, 8, -4
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 12
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 16
5,-5:-4, -6, 6, -2, -4, 12, 10, 12, 12
5,-5:-4, -6, 6, -2, -4, 12, 10, 12, 14
5,-5:-4, -6, 6, -2, -4, 12, 10, 16, 2
5,-5:-4, -6, 6, -2, -4, 12, 10, 16, 12
5,-5:-4, -6, 6, -2, -4, 12, 18, 18, 4
5,-5:-4, -6, 6, -2, -4, 12, 18, 18, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 20
1,-5:-4, -6, 6, 0, -8, -18, 14, -8, 0
12,-9:-4, -6, 6, 0, -8, -12, -14, -26, 2
12,-9:-4, -6, 6, 0, -8, -12, -14, -26, 12
-4,5:-4, -6, 6, 0, -8, -12, 0, 14, -2
12,10:-4, -6, 6, 0, 14, 0, -4, -12, -4
12,10:-4, -6, 6, 0, 14, 0, -4, -12, 2
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 2
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 4
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 6
5,7:-4, -6, 6, 6, 2, -8, -18, 2, -4
5,7:-4, -6, 6, 6, 2, -8, 2, -4, -18
5,7:-4, -6, 6, 6, 2, -8, 2, -4, -8
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -14
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -10
-1,21:-4, -6, 6, 6, 12, 0, 8, 16, 12
-1,21:-4, -6, 6, 6, 12, 0, 8, 16, 14
-1,21:-4, -6, 6, 6, 12, 0, 8, 16, 16
8,-2:-4, -6, 6, 10, -14, 12, -4, 14, 4
9,3:-4, -6, 6, 10, -10, 0, 4, -14, 4
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -14
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -10
6,-6:-4, -6, 6, 10, 12, 14, 14, -4, 20
6,-6:-4, -6, 6, 10, 12, 14, 14, -4, 24
6,-6:-4, -6, 6, 10, 12, 14, 14, 20, -4
14,7:-4, -4, -14, 6, -4, 6, 2, 0, -12
12,10:-4, -4, -14, 6, 6, 12, 14, 14, 4
1,6:-4, -4, -14, 8, 6, 12, 12, -4, 8
1,6:-4, -4, -14, 8, 6, 12, 12, -4, 10
1,6:-4, -4, -14, 8, 6, 12, 12, -4, 12
1,6:-4, -4, -14, 8, 6, 12, 12, 8, -4
9,16:-4, -4, -14, 10, 8, 0, 0, 0, -4
9,16:-4, -4, -14, 10, 8, 0, 0, 0, 0
10,-5:-4, -4, -8, -20, -4, -4, 2, 0, 0
10,-5:-4, -4, -8, -20, -4, -4, 2, 4, -4
10,-5:-4, -4, -8, -20, -4, -4, 2, 4, -2
10,-5:-4, -4, -8, -20, -4, -4, 2, 4, 0
10,-5:-4, -4, -8, -20, -4, 4, 2, -4, 4
20,3:-4, -4, -8, -20, -4, 8, 8, -6, -6
10,-5:-4, -4, -8, -20, -4, 8, 8, -4, -2
10,-5:-4, -4, -8, -20, -4, 8, 8, -4, 0
10,-5:-4, -4, -8, -20, -4, 8, 8, -4, 2
10,-5:-4, -4, -8, -20, -4, 8, 10, 12, 6
10,-5:-4, -4, -8, -20, -4, 8, 12, 8, 6
10,-5:-4, -4, -8, -20, -4, 10, 4, 0, 2
10,-5:-4, -4, -8, -20, -4, 10, 4, 8, 2
10,-5:-4, -4, -8, -20, -4, 10, 4, 8, 12
10,-5:-4, -4, -8, -20, -4, 10, 4, 10, 10
10,-5:-4, -4, -8, -20, -4, 10, 6, -10, 2
10,-5:-4, -4, -8, -20, -4, 10, 6, -10, 6
10,-5:-4, -4, -8, -20, -4, 10, 6, 2, -10
10,-5:-4, -4, -8, -20, -4, 10, 6, 2, -8
10,-5:-4, -4, -8, -20, -4, 10, 6, 2, -6
10,-5:-4, -4, -8, -20, -4, 10, 8, -6, -6
10,-5:-4, -4, -8, -20, -4, 10, 8, -6, -4
10,-5:-4, -4, -8, -20, -4, 10, 8, -6, -2
10,-5:-4, -4, -8, -20, -4, 10, 12, 4, 8
10,-5:-4, -4, -8, -20, -4, 10, 12, 4, 10
10,-5:-4, -4, -8, -20, -4, 10, 12, 4, 12
10,-5:-4, -4, -8, -20, -4, 10, 12, 12, 4
10,-5:-4, -4, -8, -20, -4, 10, 12, 12, 10
10,-5:-4, -4, -8, -20, -4, 10, 14, -6, 2
10,-5:-4, -4, -8, -20, -4, 10, 14, -6, 4
10,-5:-4, -4, -8, -20, -4, 10, 14, -6, 6
10,-5:-4, -4, -8, -20, -4, 12, -4, 2, 0
10,-5:-4, -4, -8, -20, -4, 12, 0, 10, 8
10,-5:-4, -4, -8, -20, -2, 4, 0, -4, 10
10,-5:-4, -4, -8, -20, -2, 4, 0, 10, -4
10,-5:-4, -4, -8, -20, -2, 8, 2, 2, 4
10,-5:-4, -4, -8, -20, -2, 8, 2, 2, 6
10,-5:-4, -4, -8, -20, -2, 8, 2, 2, 12
10,-5:-4, -4, -8, -20, -2, 8, 2, 8, 4
10,-5:-4, -4, -8, -20, -2, 8, 2, 8, 6
10,-5:-4, -4, -8, -20, -2, 8, 2, 8, 8
10,-5:-4, -4, -8, -20, -2, 8, 2, 12, 6
10,-5:-4, -4, -8, -20, -2, 8, 4, 4, 6
10,-5:-4, -4, -8, -20, -2, 8, 4, 4, 8
10,-5:-4, -4, -8, -20, -2, 8, 4, 6, 0
10,-5:-4, -4, -8, -20, -2, 8, 10, 14, 0
10,-5:-4, -4, -8, -20, -2, 10, 2, 0, 2
10,-5:-4, -4, -8, -20, -2, 10, 2, 0, 4
10,-5:-4, -4, -8, -20, -2, 10, 2, 0, 6
10,-5:-4, -4, -8, -20, -2, 10, 12, 0, 0
10,-5:-4, -4, -8, -20, -2, 10, 12, 4, 6
10,-5:-4, -4, -8, -20, 2, -6, -6, -10, 10
10,-5:-4, -4, -8, -20, 2, -6, 8, 8, -4
10,-5:-4, -4, -8, -20, 2, -6, 8, 8, -2
10,-5:-4, -4, -8, -20, 2, -6, 8, 8, 0
10,-5:-4, -4, -8, -20, 2, 8, 10, 6, 8
10,-5:-4, -4, -8, -20, 2, 8, 10, 6, 12
10,-5:-4, -4, -8, -20, 2, 8, 10, 12, 2
10,-5:-4, -4, -8, -20, 2, 8, 10, 12, 6
10,-5:-4, -4, -8, -20, 2, 8, 10, 14, 2
10,-5:-4, -4, -8, -20, 2, 8, 12, 2, 10
10,-5:-4, -4, -8, -20, 2, 8, 12, 2, 12
10,-5:-4, -4, -8, -20, 2, 10, 4, 2, 4
10,-5:-4, -4, -8, -20, 2, 12, -2, 0, 10
10,-5:-4, -4, -8, -20, 2, 12, -2, 0, 12
10,-5:-4, -4, -8, -20, 2, 12, -2, 10, 0
10,-5:-4, -4, -8, -20, 2, 12, -2, 10, 10
10,-5:-4, -4, -8, -20, 2, 12, 14, 0, 2
10,-5:-4, -4, -8, -20, 2, 12, 14, 0, 4
10,-5:-4, -4, -8, -20, 2, 12, 14, 2, -4
10,-5:-4, -4, -8, -20, 4, -2, 8, -2, 0
10,-5:-4, -4, -8, -20, 4, -2, 8, -2, 2
10,-5:-4, -4, -8, -20, 4, -2, 8, -2, 4
10,-5:-4, -4, -8, -20, 6, 6, 2, -6, 4
10,-5:-4, -4, -8, -20, 6, 6, 2, -6, 8
10,-5:-4, -4, -8, -20, 6, 6, 2, 4, 4
10,-5:-4, -4, -8, -20, 6, 6, 2, 4, 6
10,-5:-4, -4, -8, -20, 6, 6, 2, 8, -6
10,-5:-4, -4, -8, -20, 6, 6, 2, 8, 4
10,-5:-4, -4, -8, -20, 6, 6, 10, 10, -4
10,-5:-4, -4, -8, -20, 6, 6, 10, 10, 6
10,-5:-4, -4, -8, -20, 6, 12, -16, -2, -8
10,-5:-4, -4, -8, -20, 6, 12, -16, 4, 0
10,-5:-4, -4, -8, -20, 6, 12, -16, 4, 2
10,-5:-4, -4, -8, -20, 6, 12, -16, 4, 4
10,-5:-4, -4, -8, -20, 6, 12, -12, 0, -16
10,-5:-4, -4, -8, -20, 6, 12, -12, 0, -14
10,-5:-4, -4, -8, -20, 6, 12, -12, 0, -12
10,-5:-4, -4, -8, -20, 6, 12, 0, -18, -24
10,-5:-4, -4, -8, -20, 6, 12, 0, -18, -22
10,-5:-4, -4, -8, -20, 8, 0, -4, 0, 4
10,-5:-4, -4, -8, -20, 8, 0, -4, 0, 14
10,-5:-4, -4, -8, -20, 8, 0, -2, 16, 2
10,-5:-4, -4, -8, -20, 8, 0, -2, 16, 6
10,-5:-4, -4, -8, -20, 8, 0, 8, 2, 6
10,-5:-4, -4, -8, -20, 8, 0, 8, 2, 16
10,-5:-4, -4, -8, -20, 8, 0, 8, 6, 4
10,-5:-4, -4, -8, -20, 8, 0, 8, 6, 6
10,-5:-4, -4, -8, -20, 8, 4, 10, 6, 4
10,-5:-4, -4, -8, -20, 8, 6, 0, 4, 4
10,-5:-4, -4, -8, -20, 8, 6, 0, 4, 14
10,-5:-4, -4, -8, -20, 8, 6, 0, 14, 4
10,-5:-4, -4, -8, -20, 8, 6, 0, 14, 6
10,-5:-4, -4, -8, -20, 8, 6, 0, 14, 8
10,-5:-4, -4, -8, -20, 8, 6, 2, 6, -2
10,-5:-4, -4, -8, -20, 8, 6, 2, 6, 8
10,-5:-4, -4, -8, -20, 8, 6, 2, 10, -6
10,-5:-4, -4, -8, -20, 8, 6, 8, -4, 4
10,-5:-4, -4, -8, -20, 8, 6, 8, -4, 8
10,-5:-4, -4, -8, -20, 8, 6, 8, 4, -4
10,-5:-4, -4, -8, -20, 8, 6, 8, 4, -2
10,-5:-4, -4, -8, -20, 8, 6, 8, 4, 0
10,-5:-4, -4, -8, -20, 8, 6, 10, 14, 16
10,-5:-4, -4, -8, -20, 8, 6, 10, 14, 18
10,-5:-4, -4, -8, -20, 8, 6, 10, 16, 10
10,-5:-4, -4, -8, -20, 8, 6, 12, 4, 2
10,-5:-4, -4, -8, -20, 8, 6, 12, 4, 6
10,-5:-4, -4, -8, -20, 8, 6, 12, 8, 2
10,-5:-4, -4, -8, -20, 8, 10, 0, 6, 6
10,-5:-4, -4, -8, -20, 8, 10, 0, 12, 4
10,-5:-4, -4, -8, -20, 8, 10, 12, 0, -2
10,-5:-4, -4, -8, -20, 8, 10, 12, 4, -2
10,-5:-4, -4, -8, -20, 8, 12, 12, 0, 6
10,-5:-4, -4, -8, -20, 10, 6, -2, 8, 2
10,-5:-4, -4, -8, -20, 10, 6, -2, 8, 4
10,-5:-4, -4, -8, -20, 10, 6, -2, 8, 6
15,-12:-4, -4, -8, -18, -4, -14, -8, -14, -18
13,5:-4, -4, -8, -12, -14, 0, 2, 0, 8
13,5:-4, -4, -8, -12, -14, 0, 2, 8, 0
7,4:-4, -4, -8, -10, 6, 12, -14, 2, 2
7,4:-4, -4, -8, -10, 6, 12, -14, 2, 4
7,4:-4, -4, -8, -10, 6, 12, -14, 2, 6
1,7:-4, -4, -8, -2, -12, 12, 8, -8, 2
1,7:-4, -4, -8, -2, -12, 12, 8, -8, 4
1,7:-4, -4, -8, -2, -12, 12, 8, -8, 6
6,20:-4, -4, -8, -2, -12, 18, -8, 14, 14
19,10:-4, -4, -8, 2, -12, -14, 0, 2, 10
10,-1:-4, -4, -8, 6, -6, -16, -6, -6, 8
10,-1:-4, -4, -8, 6, -6, -16, -6, -6, 10
10,-1:-4, -4, -8, 6, -6, -16, -6, 8, -6
10,-1:-4, -4, -8, 6, -6, -6, -6, 8, -16
10,-1:-4, -4, -8, 6, -6, -6, -6, 8, -14
10,-1:-4, -4, -8, 6, -6, -6, -6, 8, -12
3,4:-4, -4, -8, 8, -6, -2, -20, -4, -8
3,4:-4, -4, -8, 8, -6, -2, -20, -4, -6
3,4:-4, -4, -8, 8, -6, -2, -20, -4, -4
11,3:-4, -4, -8, 8, -6, -2, -10, -2, -2
1,-3:-4, -4, -6, -16, 10, 0, -8, 4, -14
1,-3:-4, -4, -6, -16, 10, 0, -8, 4, -12
1,-3:-4, -4, -6, -16, 10, 0, -8, 4, -10
-5,-1:-4, -4, -6, -14, -2, 4, 0, 12, -2
7,0:-4, -4, -6, -2, -8, -30, -18, -18, -18
7,0:-4, -4, -6, -2, -8, -30, -18, -18, -16
7,0:-4, -4, -6, -2, -8, -30, -18, -18, -14
7,0:-4, -4, -6, -2, -8, -30, -18, -14, -14
7,0:-4, -4, -6, -2, -8, -30, -16, -22, -16
7,0:-4, -4, -6, -2, -8, -30, -16, -20, -24
7,0:-4, -4, -6, -2, -8, -30, -16, -20, -22
7,1:-4, -4, -6, -2, -8, -30, -8, -18, 0
7,0:-4, -4, -6, -2, -8, -28, -36, -10, -36
7,0:-4, -4, -6, -2, -8, -28, -36, -10, -34
7,0:-4, -4, -6, -2, -8, -28, -36, -10, -32
7,0:-4, -4, -6, -2, -8, -28, -32, -10, -30
7,0:-4, -4, -6, -2, -8, -28, -30, -10, -34
7,0:-4, -4, -6, -2, -8, -28, -30, -10, -30
7,0:-4, -4, -6, -2, -8, -28, -16, -20, -24
7,0:-4, -4, -6, -2, -8, -26, -30, -16, -26
7,0:-4, -4, -6, -2, -8, -26, -24, -10, -22
7,0:-4, -4, -6, -2, -8, -26, -24, -10, -20
7,0:-4, -4, -6, -2, -8, -26, -24, -10, -18
7,1:-4, -4, -6, -2, -8, -8, -18, 0, -30
6,-6:-4, -4, -4, 10, 10, 10, 2, 0, 4
2,2:-4, -4, -2, 4, -10, -18, 2, 4, 14
2,2:-4, -4, -2, 4, -10, -18, 2, 10, 10
2,2:-4, -4, -2, 4, -10, -12, 4, 4, 16
2,2:-4, -4, -2, 4, -10, -12, 4, 4, 18
2,2:-4, -4, -2, 4, -10, -12, 4, 6, 6
2,2:-4, -4, -2, 4, -10, -12, 4, 6, 10
2,2:-4, -4, -2, 4, -10, -12, 4, 8, 8
2,2:-4, -4, -2, 4, -10, -12, 4, 8, 12
2,2:-4, -4, -2, 4, -10, -12, 4, 10, 4
2,2:-4, -4, -2, 4, -10, -12, 4, 10, 6
2,2:-4, -4, -2, 4, -10, 2, 4, 14, -18
2,2:-4, -4, -2, 4, -10, 2, 4, 14, -12
22,-3:-4, -4, -2, 4, -10, 4, -16, 6, 6
22,-3:-4, -4, -2, 4, -10, 4, -16, 6, 10
2,2:-4, -4, -2, 4, -10, 4, 6, -16, -26
2,2:-4, -4, -2, 4, -10, 4, 6, -16, -24
22,-3:-4, -4, -2, 4, -10, 4, 6, -16, -4
22,-3:-4, -4, -2, 4, -10, 4, 6, -16, 2
22,-3:-4, -4, -2, 4, -10, 4, 6, -16, 6
2,2:-4, -4, -2, 4, -10, 4, 6, 6, -12
22,-3:-4, -4, -2, 4, -10, 4, 10, -16, 6
22,-3:-4, -4, -2, 4, -10, 4, 10, -16, 8
4,15:-4, -4, -2, 4, -10, 10, 4, 10, -18
4,15:-4, -4, -2, 4, -10, 10, 4, 10, -14
12,12:-4, -4, -2, 4, -6, -6, -6, 8, 14
12,12:-4, -4, -2, 4, -6, -6, -6, 12, 14
12,12:-4, -4, -2, 4, -6, -6, -6, 14, 10
1,10:-4, -4, -2, 4, -6, -6, 12, 4, -6
12,12:-4, -4, -2, 4, -6, -6, 12, 14, -6
9,-2:-4, -4, -2, 4, 0, -2, 12, -8, 2
2,2:-4, -4, -2, 4, 12, 14, -10, -8, 6
2,2:-4, -4, -2, 4, 12, 14, -10, -8, 10
2,2:-4, -4, -2, 4, 12, 14, -10, -6, 6
2,2:-4, -4, -2, 4, 12, 14, -10, 6, -8
2,2:-4, -4, -2, 4, 12, 14, -10, 6, 2
5,16:-4, -4, -2, 8, -2, 0, -2, 10, 2
6,6:-4, -4, -2, 8, 12, 8, 14, 6, 14
6,6:-4, -4, -2, 8, 12, 8, 14, 6, 16
6,6:-4, -4, -2, 8, 12, 8, 14, 6, 18
6,6:-4, -4, -2, 8, 12, 8, 14, 14, 6
12,10:-4, -4, 6, 6, 12, 14, 14, 4, -14
1,6:-4, -4, 8, 6, 12, 12, -4, 8, -4
1,6:-4, -4, 8, 6, 12, 12, -4, 8, -2
22,0:-4, -4, 8, 10, 0, -4, -10, -20, -16
9,16:-4, -4, 10, 8, 0, 0, 0, -4, -4
9,16:-4, -4, 10, 8, 0, 0, 0, -4, -2
9,16:-4, -4, 10, 8, 0, 0, 0, 0, -14
9,16:-4, -4, 10, 8, 0, 0, 0, 0, -4
-3,7:-4, 0, -16, -6, 4, 2, -4, -8, 0
-3,7:-4, 0, -16, -6, 4, 2, -4, -8, 4
-3,7:-4, 0, -16, -6, 4, 2, -4, 0, -8
-3,7:-4, 0, -16, -6, 4, 2, -4, 0, -4
9,-2:-4, 0, -16, 4, -16, -24, -26, 6, -2
9,-2:-4, 0, -16, 4, -16, -24, -26, 6, 2
9,-2:-4, 0, -16, 4, -16, -24, 6, -6, -4
9,-2:-4, 0, -16, 4, -16, -24, 6, -6, -2
9,-2:-4, 0, -16, 4, -16, -24, 6, -2, -26
9,-2:-4, 0, -16, 4, -16, -24, 6, -2, -16
9,-2:-4, 0, -16, 4, -16, 6, -6, -14, -6
9,-2:-4, 0, -16, 4, -16, 6, -6, -12, -10
9,-2:-4, 0, -16, 4, -16, 6, -6, -4, -20
9,-2:-4, 0, -16, 4, -16, 6, -6, -4, -16
4,-6:-4, 0, -16, 6, 8, 2, 12, 0, 4
4,-6:-4, 0, -16, 6, 8, 2, 12, 0, 14
1,-1:-4, 0, -12, -12, -4, 6, 10, 0, 4
0,9:-4, 0, -12, -12, 0, -8, 0, -6, -4
0,9:-4, 0, -12, -12, 0, -8, 0, -6, -2
0,9:-4, 0, -12, -12, 0, -8, 0, -6, 4
0,9:-4, 0, -12, -12, 0, -8, 0, 0, -4
0,9:-4, 0, -12, -12, 0, -8, 0, 0, -2
0,9:-4, 0, -12, -12, 0, -8, 0, 0, 0
0,9:-4, 0, -12, -12, 0, -8, 0, 2, 4
0,9:-4, 0, -12, -12, 0, -8, 0, 4, -2
8,12:-4, 0, -12, -12, 8, 12, -4, 4, -2
10,1:-4, 0, -12, -10, 4, 4, 0, -2, -14
-3,0:-4, 0, -12, -10, 6, 4, 10, 10, 6
-3,0:-4, 0, -12, -10, 6, 4, 10, 10, 8
-3,0:-4, 0, -12, -10, 6, 4, 10, 10, 10
10,-13:-4, 0, -12, -6, -8, -20, -6, -14, -2
10,-13:-4, 0, -12, -6, -8, -20, -6, -14, 2
10,-4:-4, 0, -12, -6, 6, -4, -10, -8, 8
10,-4:-4, 0, -12, -6, 6, -4, -10, -8, 10
10,-4:-4, 0, -12, -6, 6, -4, -10, -8, 12
10,-4:-4, 0, -12, -6, 6, -4, -10, 8, -8
5,-1:-4, 0, -12, -6, 8, -4, 4, 0, -12
4,-7:-4, 0, -12, -6, 8, -4, 4, 0, -10
4,-7:-4, 0, -12, -6, 8, -4, 4, 0, -4
4,-7:-4, 0, -12, -6, 8, -4, 4, 0, 0
0,-6:-4, 0, -12, -4, 10, 12, -14, -12, 4
0,-6:-4, 0, -12, -4, 10, 12, -14, -12, 6
0,-6:-4, 0, -12, -4, 10, 12, -14, 4, -12
2,-4:-4, 0, -12, 0, -8, 0, -6, -8, 12
2,-4:-4, 0, -12, 0, -8, 0, -6, -8, 14
2,-4:-4, 0, -12, 0, -8, 0, -6, -8, 16
20,-8:-4, 0, -12, 0, -6, -18, -26, -36, -14
16,-20:-4, 0, -12, 0, -6, 0, -26, -14, -12
16,-20:-4, 0, -12, 0, -6, 0, -26, -14, -10
16,-20:-4, 0, -12, 0, -6, 0, -26, -14, -4
16,-20:-4, 0, -12, 0, -6, 0, -26, -8, -12
16,-20:-4, 0, -12, 0, -6, 0, -26, -8, -10
16,-20:-4, 0, -12, 0, -6, 0, -26, -8, -8
16,-20:-4, 0, -12, 0, -6, 0, -26, -6, -4
16,-20:-4, 0, -12, 0, -6, 0, -26, -4, -10
3,7:-4, 0, -12, 0, 10, -2, 16, 6, 10
-3,0:-4, 0, -12, 6, 4, 10, 10, 6, -10
-3,0:-4, 0, -12, 6, 4, 10, 10, 6, -6
11,9:-4, 0, -12, 6, 8, 2, 2, -6, -8
9,-3:-4, 0, -12, 6, 8, 4, 14, 20, 12
-5,9:-4, 0, -12, 8, -2, -10, -14, 16, 16
-5,9:-4, 0, -12, 8, -2, -10, -14, 16, 18
-5,9:-4, 0, -12, 8, -2, -10, -14, 16, 20
-5,9:-4, 0, -12, 8, -2, -10, 16, 16, -14
-5,9:-4, 0, -12, 8, -2, -10, 16, 16, -8
-5,9:-4, 0, -12, 8, -2, -2, 16, 16, -10
5,10:-4, 0, -12, 8, 6, -2, -12, 14, -2
15,-7:-4, 0, -12, 8, 6, 4, 2, 0, -4
2,-2:-4, 0, -12, 8, 8, 2, 12, 22, 16
2,-2:-4, 0, -12, 8, 8, 2, 12, 22, 18
2,-2:-4, 0, -12, 8, 8, 2, 12, 22, 20
2,-2:-4, 0, -12, 8, 8, 2, 14, 14, 16
2,-2:-4, 0, -12, 8, 8, 2, 14, 14, 18
