-1,-2:-4, 4, -10, -12, -14
-3,11:6, 6, 8, 10, 22
-2,-3:-4, -6, -4, -10, 0, -4
6,-1:-4, 0, -8, -4, -12, -12
-12,16:-4, -14, -8, 20, 22, 24, 36
8,14:-4, -14, 14, -2, 0, 2, 14
12,6:-4, -4, -8, -12, 0, -6, 10
12,6:-4, -4, -8, -12, 0, -6, 12
12,6:-4, -4, -8, -12, 0, -6, 14
4,-3:-4, -4, -6, -2, -8, -30, -2
4,-3:-4, -4, -6, -2, -8, -2, -30
9,4:-4, 0, -12, -12, 6, 4, -6
-2,13:-4, 0, -8, -10, 8, -8, 10
6,-1:-4, 0, -8, -4, -12, -16, -12
5,0:-4, 0, -8, -4, 2, 6, 0
-2,13:-4, 0, -8, 8, -8, 10, -10
-2,13:-4, 0, -8, 8, -8, 10, -6
1,-8:-4, 0, 4, 6, -18, -8, -12
7,10:-4, 0, 8, 4, 6, -8, -12
5,7:-4, 2, 2, -8, -4, -2, 10
5,4:-4, 4, -10, -12, 6, -14, 2
-5,0:-4, 4, -8, -16, -6, -10, -2
-5,0:-4, 4, -8, -16, -6, -10, 0
-5,0:-4, 4, -8, -16, -6, -10, 2
-5,0:-4, 4, -8, -16, -6, -2, -14
-5,0:-4, 4, -8, -16, -6, -2, -12
-5,0:-4, 4, -8, -16, -6, -2, -10
-5,0:-4, 4, -8, -16, -6, 0, -10
6,-1:-4, 4, -8, -16, 2, -6, -10
8,-2:-4, 4, -8, -16, 6, 10, -2
2,1:6, -4, -4, 4, -10, -12, -14
0,14:6, -4, 6, 6, 8, 10, 22
5,8:6, 6, -2, -2, -2, -6, 16
5,8:6, 6, -2, -2, -2, 16, -6
-1,-3:6, 6, 2, 10, -2, -12, 8
-1,-3:6, 6, 2, 10, -2, -12, 12
-1,-3:6, 6, 2, 10, -2, 8, -12
-3,11:6, 6, 6, -6, 10, 22, -6
-3,11:6, 6, 6, -4, 10, 22, -8
-3,11:6, 6, 6, -4, 10, 22, 2
-3,11:6, 6, 6, 4, 10, 22, 2
-3,11:6, 6, 6, 10, 22, -2, -4
-3,11:6, 6, 6, 10, 22, -2, -2
-3,11:6, 6, 6, 10, 22, -2, 0
-3,6:6, 6, 8, -4, 4, -16, 6
-3,6:6, 6, 8, -4, 4, 6, -16
-3,6:6, 6, 8, -4, 4, 6, -14
-3,6:6, 6, 8, -4, 4, 6, -12
10,-6:-4, -12, -8, -14, -10, -16, -10, 2, -2, 4
15,-2:-4, -12, -8, -14, -10, -8, -18, -16, -6, -8
-3,-3:-4, -12, -8, -14, -8, -20, -4, -8, -8, -18
-3,-3:-4, -12, -8, -14, -8, -20, -4, -6, -18, -14
-3,-3:-4, -12, -8, -14, -8, -20, -4, -6, -18, -12
-3,-3:-4, -12, -8, -14, -8, -20, -4, -6, -18, -10
0,-12:-4, -12, -8, -14, -8, -8, -10, -12, -10, -16
5,-2:-4, -12, -8, -14, -6, -20, -6, 2, 2, 6
5,-2:-4, -12, -8, -14, -6, -20, -6, 2, 4, 14
10,8:-4, -12, -8, -14, -4, -6, -10, -8, -6, 6
-7,-10:-4, -12, -8, -14, -4, -2, -10, 2, -10, -16
-7,-10:-4, -12, -8, -14, -4, -2, -10, 2, -10, -12
0,6:-4, -12, -8, -14, -4, -2, 8, -8, -6, 6
0,6:-4, -12, -8, -14, -4, -2, 8, -8, 6, -6
0,6:-4, -12, -8, -14, -4, -2, 8, -8, 6, -4
6,-1:-4, -12, -8, -14, 0, -20, -16, -20, -10, 2
6,-1:-4, -12, -8, -14, 0, -20, -16, -10, 2, -20
21,4:-4, -12, -8, -14, 0, -14, -22, -22, -22, -26
22,5:-4, -12, -8, -14, 0, -14, -4, -26, -16, -20
10,-5:-4, -12, -8, -14, 0, -8, -22, -8, -22, -8
10,-5:-4, -12, -8, -14, 0, -8, -22, -8, -22, -6
10,-5:-4, -12, -8, -14, 0, -8, -22, -8, -22, -4
10,-5:-4, -12, -8, -14, 0, -8, -22, -8, -8, -22
10,-5:-4, -12, -8, -14, 0, -8, -22, -8, -8, -20
10,-5:-4, -12, -8, -14, 0, -8, -22, -8, -8, -18
6,-12:-4, -12, -8, -14, 2, -2, -42, -4, -4, -26
4,-9:-4, -12, -8, -4, -14, -20, -14, 2, 0, -4
10,-6:-4, -12, -8, -4, -14, -10, -16, -10, 2, 4
-2,-3:-4, -12, -8, -4, -14, -10, -2, 8, -8, -16
-2,-3:-4, -12, -8, -4, -14, -10, -2, 8, -8, -12
-2,-3:-4, -12, -8, -4, -14, -10, 2, -8, -16, -8
-2,-3:-4, -12, -8, -4, -14, -10, 2, -8, -16, 2
-2,-3:-4, -12, -8, -4, -14, -10, 2, -8, -14, -2
-2,-3:-4, -12, -8, -4, -14, -10, 2, -8, -14, 0
-2,-3:-4, -12, -8, -4, -14, -10, 2, -8, -10, -6
-2,-3:-4, -12, -8, -4, -14, -10, 2, -8, -4, -2
3,-17:-4, -12, -8, -4, -14, -6, -22, -22, -14, -14
9,-6:-4, -12, -8, -4, -4, -14, -6, -8, -6, -2
9,-6:-4, -12, -8, -4, -4, -14, -6, -8, -6, 6
9,-6:-4, -12, -8, -4, -4, -14, -6, -8, -2, 0
3,-2:-4, -12, -8, -4, -4, 2, -10, -20, -4, 4
3,-2:-4, -12, -8, -4, -4, 2, -10, -4, 4, -20
3,-2:-4, -12, -8, -4, -4, 2, -10, -4, 4, -10
-6,9:-4, -12, -8, -4, 2, 6, -12, 10, 4, 26
-6,9:-4, -12, -8, -4, 2, 6, -12, 10, 26, 4
-6,9:-4, -12, -8, -4, 2, 6, -12, 10, 26, 6
-6,9:-4, -12, -8, -4, 2, 6, -12, 12, 26, 4
-6,9:-4, -12, -8, -4, 2, 6, -12, 12, 26, 6
-6,9:-4, -12, -8, -4, 2, 6, -12, 12, 26, 8
-7,6:-4, -12, -8, -4, 2, 6, 8, 8, -6, 10
0,-12:-4, -12, -8, -2, -2, 6, -12, -14, -8, -10
6,-7:-4, -12, -8, -2, 8, -12, -22, -10, -12, -16
17,3:-4, -12, -6, -16, -8, 8, -10, -12, -6, 2
17,3:-4, -12, -6, -16, -8, 8, -10, -12, -6, 4
17,3:-4, -12, -6, -16, -8, 8, -10, -12, -6, 6
5,-1:-4, -12, -6, -16, -8, 8, -10, -10, -2, 2
5,-1:-4, -12, -6, -16, -8, 8, -10, -10, -2, 4
5,-1:-4, -12, -6, -16, -8, 8, -10, -10, -2, 6
11,-8:-4, -12, -6, -16, -6, -12, -16, -8, -10, -6
11,-9:-4, -12, -6, -16, -6, -4, 2, 4, -4, -6
4,-11:-4, -12, -6, -16, -2, -4, -8, -6, -8, -12
4,-11:-4, -12, -6, -16, -2, -4, -8, -6, -8, -10
-8,0:-4, -12, -6, -16, -2, 4, 8, 6, -10, -4
21,-2:-4, -12, -6, -16, 0, -8, 2, 2, -4, -10
21,-2:-4, -12, -6, -16, 0, -8, 2, 2, -4, -8
-2,-2:-4, -12, -6, -16, 0, -4, -8, 4, -6, -6
-2,-2:-4, -12, -6, -16, 0, -4, -8, 4, -6, -2
17,9:-4, -12, -6, -16, 0, -2, 8, 2, 6, 6
17,9:-4, -12, -6, -16, 0, -2, 8, 2, 6, 8
17,9:-4, -12, -6, -16, 0, -2, 8, 2, 6, 10
17,9:-4, -12, -6, -16, 0, -2, 8, 4, 10, 4
17,9:-4, -12, -6, -16, 0, -2, 8, 4, 14, 4
17,9:-4, -12, -6, -16, 0, -2, 8, 4, 16, 6
17,9:-4, -12, -6, -16, 0, -2, 8, 8, 14, 8
17,9:-4, -12, -6, -16, 0, -2, 8, 8, 14, 10
17,9:-4, -12, -6, -16, 0, -2, 8, 8, 14, 12
5,2:-4, -12, -6, -14, 4, -6, 2, -12, -14, -16
3,15:-4, -12, -6, -14, 4, 4, 4, 6, 8, 20
-4,12:-4, -12, -6, -14, 8, 10, 8, 10, 12, 24
7,-6:-4, -12, -6, -4, -4, -10, -6, -16, 0, -18
7,-6:-4, -12, -6, -4, -4, -10, -6, -14, 0, -14
7,-6:-4, -12, -6, -4, -4, -10, -6, -14, 0, -12
7,-6:-4, -12, -6, -4, -4, -10, -6, -14, 0, -10
7,-6:-4, -12, -6, -4, -4, -10, -6, -8, 0, -12
7,13:-4, -12, -6, -2, -10, -8, -14, -2, -6, -8
-1,-8:-4, -12, -6, -2, -10, -4, 6, -2, -14, -12
-4,-3:-4, -12, -6, -2, -8, -10, -6, -2, 2, -6
9,1:-4, -12, -6, -2, -8, -6, -10, -4, -8, -4
-4,5:-4, -12, -6, -2, -6, -2, 6, -8, 6, 4
5,0:-4, -12, -6, -2, -4, -8, -14, -2, -4, -8
-4,-3:-4, -12, -6, -2, -4, -6, -2, -10, -6, -2
-4,-3:-4, -12, -6, -2, -4, -6, -2, -10, -6, 8
-4,-3:-4, -12, -6, -2, -4, -6, -2, -8, 10, -4
-4,-3:-4, -12, -6, -2, -4, -6, -2, -8, 10, 0
-4,-3:-4, -12, -6, -2, -4, -6, -2, 2, -4, 0
-4,-3:-4, -12, -6, -2, -4, -6, -2, 2, -4, 10
-4,-3:-4, -12, -6, -2, -4, -6, -2, 2, 0, -2
-4,-3:-4, -12, -6, -2, -4, -6, -2, 2, 0, 0
-4,-3:-4, -12, -6, -2, -4, -6, -2, 10, -22, 0
-4,-3:-4, -12, -6, -2, -4, -6, -2, 10, -22, 2
-4,-3:-4, -12, -6, -2, -4, -6, -2, 10, -22, 4
-4,-3:-4, -12, -6, -2, -4, -6, -2, 10, 0, -22
-4,-3:-4, -12, -6, -2, -4, -6, -2, 10, 0, -20
-4,-3:-4, -12, -6, -2, -4, -6, -2, 10, 0, -18
6,0:-4, -12, -6, -2, -4, -6, 6, -4, 0, 12
5,-7:-4, -12, -6, -2, 8, 6, -14, 0, 6, -8
5,-7:-4, -12, -6, -2, 8, 6, -12, 0, 6, -16
5,-7:-4, -12, -6, -2, 8, 6, -12, 0, 6, -14
5,-7:-4, -12, -6, -2, 8, 6, -10, -4, -4, 4
5,-7:-4, -12, -6, -2, 8, 6, -10, -4, -4, 14
5,-7:-4, -12, -6, -2, 8, 6, -10, -4, 0, 12
5,-7:-4, -12, -6, -2, 8, 6, -10, -4, 4, -4
5,-7:-4, -12, -6, -2, 8, 6, -10, 0, 4, 8
5,-7:-4, -12, -6, -2, 8, 6, -10, 0, 4, 12
5,-7:-4, -12, -6, -2, 8, 6, -10, 0, 14, -2
5,-7:-4, -12, -6, -2, 8, 6, -10, 0, 14, 0
5,-7:-4, -12, -6, -2, 8, 6, -10, 0, 14, 2
5,-7:-4, -12, -6, -2, 8, 6, -10, 4, 6, 4
5,-7:-4, -12, -6, -2, 8, 6, 0, -2, -8, 16
5,-7:-4, -12, -6, -2, 8, 6, 2, -6, 4, -4
1,6:-4, -12, -6, -2, 8, 6, 4, 6, -6, -6
5,-7:-4, -12, -6, 0, -8, 4, -16, -10, -26, -6
5,-7:-4, -12, -6, 0, -8, 4, -16, -10, -26, -4
-4,-3:-4, -12, -6, 0, -4, -2, -2, -12, -16, -14
15,6:-4, -12, -6, 0, -2, 4, 2, -12, 10, 8
-10,-6:-4, -12, -6, 4, -4, -2, -4, -2, 0, 12
6,-7:-4, -12, -4, -8, -16, -16, -8, -22, -24, -26
4,6:-4, -12, -4, -8, -16, -6, -6, -4, -2, 10
9,0:-4, -12, -4, -8, -6, -14, -14, -14, -18, 4
9,0:-4, -12, -4, -8, -6, -14, -14, -14, 4, -18
3,-11:-4, -12, -4, -8, -6, -10, -2, -14, -24, -4
3,-11:-4, -12, -4, -8, -6, -10, -2, -14, -24, 0
3,-11:-4, -12, -4, -8, -6, -10, -2, -14, -4, -24
1,3:-4, -12, -4, -8, -6, -6, -18, -2, 10, -18
1,3:-4, -12, -4, -8, -6, -6, -16, -2, 10, -20
1,3:-4, -12, -4, -8, -6, -6, -16, -2, 10, -10
1,3:-4, -12, -4, -8, -6, -6, -8, -2, 10, -10
1,3:-4, -12, -4, -8, -6, -6, -2, 10, -14, -16
1,3:-4, -12, -4, -8, -6, -6, -2, 10, -14, -14
1,3:-4, -12, -4, -8, -6, -6, -2, 10, -14, -12
1,-2:-4, -12, -4, -8, -6, -4, -16, -8, -6, -28
1,-2:-4, -12, -4, -8, -6, -4, -16, -8, -6, -26
1,-2:-4, -12, -4, -8, -6, -4, -16, -8, -6, -24
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -18, -16
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -12, -14
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -12, -12
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -12, -10
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -10, -16
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -10, -6
-2,0:-4, -12, -4, -4, -10, -18, 0, -8, -8, -8
-1,-1:-4, -12, -4, -4, -10, -12, 0, -4, 6, -2
4,1:-4, -12, -4, -4, -6, 6, -12, 8, 0, 10
4,1:-4, -12, -4, -4, -6, 6, -12, 8, 0, 12
4,1:-4, -12, -4, -4, -6, 6, -12, 8, 0, 14
4,1:-4, -12, -4, -4, -6, 6, -12, 8, 12, 0
4,12:-4, -12, -4, -4, 0, 0, 2, 4, 16, 2
4,12:-4, -12, -4, -4, 0, 2, 0, 2, 4, 16
2,12:-4, -12, -4, -2, 2, -2, 0, -8, 12, -14
2,12:-4, -12, -4, -2, 2, -2, 0, -8, 12, -4
4,14:-4, -12, -4, -2, 2, 4, 6, -4, 18, -4
4,14:-4, -12, -4, -2, 2, 4, 6, -4, 18, -2
4,14:-4, -12, -4, -2, 2, 4, 6, 18, 0, -14
4,14:-4, -12, -4, -2, 2, 4, 6, 18, 0, -4
7,11:-4, -12, -4, 2, -6, -2, 0, 12, -4, -4
7,11:-4, -12, -4, 2, -6, -2, 0, 12, -4, -2
11,-4:-4, -12, -4, 2, 2, -12, 8, -10, -2, -16
11,-4:-4, -12, -4, 2, 2, -12, 8, -10, -2, -10
13,12:-4, -12, -4, 2, 6, 4, -6, -12, 0, -6
1,14:-4, -12, -4, 6, -12, -10, -16, -4, 2, 2
-6,9:-4, -12, -4, 6, -12, 4, -12, -8, 0, -6
-6,9:-4, -12, -4, 6, -12, 4, -12, -8, 0, -4
-6,9:-4, -12, -4, 6, -12, 4, -12, -8, 0, -2
-6,9:-4, -12, -4, 6, -12, 4, -12, -4, -16, -10
-6,9:-4, -12, -4, 6, -12, 4, -12, 0, -16, -18
-6,9:-4, -12, -4, 6, -12, 4, -12, 0, -14, -8
-6,9:-4, -12, -4, 6, -12, 4, -12, 0, -4, -10
-6,9:-4, -12, -4, 6, -12, 4, -12, 0, -4, -8
-6,9:-4, -12, -4, 6, -12, 4, -12, 0, -4, -6
-6,9:-4, -12, -4, 6, -12, 4, -12, 2, -16, -4
-6,9:-4, -12, -4, 6, -12, 4, -12, 2, 0, -10
-6,9:-4, -12, -4, 6, -12, 4, -10, -12, 0, -2
-6,9:-4, -12, -4, 6, -12, 4, -10, -8, -14, 2
-6,9:-4, -12, -4, 6, -12, 4, -10, -8, -12, -14
-6,9:-4, -12, -4, 6, -12, 4, -10, -6, -10, -2
-6,9:-4, -12, -4, 6, -12, 4, -10, -6, 0, -8
-6,9:-4, -12, -4, 6, -12, 4, -10, -6, 0, -6
-6,9:-4, -12, -4, 6, -12, 4, -10, -4, -8, -12
-6,9:-4, -12, -4, 6, -12, 4, -10, -4, -8, -2
-6,9:-4, -12, -4, 6, -12, 4, -10, -2, -10, -2
-6,9:-4, -12, -4, 6, -12, 4, -10, 0, -6, -4
-6,9:-4, -12, -4, 6, -12, 4, -10, 2, -10, -8
-6,9:-4, -12, -4, 6, -12, 4, -10, 2, -10, -2
-6,9:-4, -12, -4, 6, -12, 4, -10, 2, -10, 0
-6,9:-4, -12, -4, 6, -12, 4, -8, -14, -10, 6
-6,9:-4, -12, -4, 6, -12, 4, -8, -14, -10, 14
-6,9:-4, -12, -4, 6, -12, 4, -8, -14, 6, -10
-6,9:-4, -12, -4, 6, -12, 4, -8, -14, 6, -2
-6,9:-4, -12, -4, 6, -12, 4, -8, -8, -4, -12
-6,9:-4, -12, -4, 6, -12, 4, -6, 0, -10, -8
-6,9:-4, -12, -4, 6, -12, 4, -6, 0, -10, -6
-6,9:-4, -12, -4, 6, -12, 4, -6, 0, -10, -4
-6,9:-4, -12, -4, 6, -12, 4, -4, -14, -16, 0
-6,9:-4, -12, -4, 6, -12, 4, -4, -14, 0, -16
12,0:-4, -12, -4, 6, -12, 4, -2, -20, -18, 2
-6,9:-4, -12, -4, 6, -12, 4, 2, 2, -8, -8
-6,9:-4, -12, -4, 6, -12, 4, 2, 2, -8, -4
3,10:-4, -12, -4, 6, -10, -2, -8, -12, 16, 12
0,13:-4, -12, -4, 6, -8, -6, -14, 2, 12, 2
-4,9:-4, -12, -4, 6, -8, 16, 12, 4, 14, 10
10,6:-4, -12, -4, 6, 14, 6, 6, -4, 12, 8
-4,9:-4, -12, -4, 6, 16, 12, 4, 14, 10, -8
0,12:-4, -12, -4, 6, 18, 4, 0, 6, 8, 20
9,8:-4, -12, 0, -10, -4, 0, -12, -4, -22, -4
12,5:-4, -12, 0, -10, -2, 0, -16, -6, -10, 2
18,-1:-4, -12, 0, -10, -2, 4, 2, -16, -6, 2
18,-1:-4, -12, 0, -10, -2, 4, 2, -4, 2, -16
18,-1:-4, -12, 0, -10, -2, 4, 2, 2, 2, -14
18,-1:-4, -12, 0, -10, -2, 4, 2, 2, 2, -10
15,3:-4, -12, 0, -8, -16, -24, -4, -18, -28, -2
15,3:-4, -12, 0, -8, -16, -24, -4, -18, -26, -2
15,3:-4, -12, 0, -8, -16, -24, -4, -18, -2, -28
15,3:-4, -12, 0, -8, -16, -24, -4, -18, -2, -22
15,3:-4, -12, 0, -8, -16, -24, -4, -18, -2, -18
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -10, -12
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -8, -8
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -8, -6
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -8, -4
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -2, -12
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -2, -6
6,-10:-4, -12, 0, -8, -16, -18, -16, -8, -2, -4
6,-18:-4, -12, 0, -8, -16, -18, 6, -14, -22, -2
6,-18:-4, -12, 0, -8, -16, -18, 6, -14, -22, 0
6,-18:-4, -12, 0, -8, -16, -18, 6, -14, -22, 2
6,-18:-4, -12, 0, -8, -16, -18, 6, -14, -2, -22
10,-3:-4, -12, 0, -8, -16, -8, -22, -24, -26, 2
10,-3:-4, -12, 0, -8, -16, -8, -22, -24, 2, -26
6,10:-4, -12, 0, -4, -10, -8, 6, 10, -10, -2
3,6:-4, -12, 0, -4, -8, -6, 4, -4, 0, -4
3,6:-4, -12, 0, -4, -8, -6, 4, -4, 0, -2
17,10:-4, -12, 0, -4, -6, -12, -4, -10, 10, 2
17,10:-4, -12, 0, -4, -6, -12, -4, 10, 2, -10
3,-7:-4, -12, 0, -4, -2, -4, -16, -24, -16, -4
3,7:-4, -12, 0, -4, -2, 4, 2, -14, -4, -4
3,7:-4, -12, 0, -4, -2, 4, 2, -14, -4, -2
2,-5:-4, -12, 0, -4, -2, 6, 10, -4, -8, 4
2,-5:-4, -12, 0, -4, -2, 6, 10, -4, 4, -2
13,-8:-4, -12, 0, -2, -6, -30, -12, -14, -20, -24
9,-12:-4, -12, 0, -2, -6, -18, -36, -12, -4, 2
9,-12:-4, -12, 0, -2, -6, -18, -22, -22, -22, -18
9,-12:-4, -12, 0, -2, -6, -18, -12, -4, 2, -36
9,-12:-4, -12, 0, -2, -6, -18, -12, -4, 2, -26
5,-6:-4, -12, 0, -2, 6, 10, 6, -6, -4, -8
5,-6:-4, -12, 0, -2, 6, 10, 6, -6, -4, 2
5,-6:-4, -12, 0, -2, 6, 10, 6, -6, 2, -4
5,-6:-4, -12, 0, -2, 6, 10, 6, -6, 2, 0
-3,2:-4, -12, 0, 6, 6, 2, -10, 8, 8, 6
-3,2:-4, -12, 0, 6, 6, 2, 8, 8, 6, -10
-3,2:-4, -12, 0, 6, 6, 2, 8, 8, 6, -8
3,0:-4, -12, 4, -6, -8, -6, -12, 2, -2, -6
3,2:-4, -12, 4, -6, -8, 4, 8, -10, 0, -4
3,3:-4, -12, 4, -6, -2, -14, 4, -4, -6, -14
8,-4:-4, -12, 4, -6, -2, 2, 0, -6, -2, -8
8,-3:-4, -12, 4, -6, 2, -10, 4, 0, -14, 0
8,-3:-4, -12, 4, -6, 2, -10, 4, 0, 0, -14
-5,11:-4, -12, 4, -6, 6, -10, -14, 10, 12, 24
0,-1:-4, -12, 4, 4, 4, -12, -18, -12, 8, 4
5,12:-4, -12, 4, 4, 4, -4, -6, -6, 4, -12
2,14:-4, -12, 4, 4, 4, 6, 8, -4, 20, -4
2,14:-4, -12, 4, 4, 4, 6, 8, -4, 20, -2
2,14:-4, -12, 4, 4, 4, 6, 8, 20, 0, -14
2,14:-4, -12, 4, 4, 4, 6, 8, 20, 0, -4
4,12:-4, -12, 4, 4, 4, 10, -12, -4, 14, 14
4,12:-4, -12, 4, 4, 4, 10, -12, 14, 14, -4
4,12:-4, -12, 4, 4, 4, 10, -12, 14, 14, -2
4,12:-4, -12, 4, 4, 4, 10, -12, 14, 14, 0
4,12:-4, -12, 4, 4, 4, 10, -4, 14, 14, -12
4,12:-4, -12, 4, 4, 4, 10, -4, 14, 14, -8
-1,14:-4, -12, 4, 4, 6, 4, 2, 4, -8, 10
-1,14:-4, -12, 4, 4, 6, 4, 2, 4, -8, 24
-1,14:-4, -12, 4, 4, 6, 4, 2, 4, 10, -8
-1,14:-4, -12, 4, 4, 6, 4, 2, 4, 10, -6
-1,14:-4, -12, 4, 4, 6, 4, 2, 4, 10, -4
1,9:-4, -12, 4, 6, 10, -14, 0, 2, 4, 16
1,9:-4, -12, 4, 6, 10, 0, 2, 4, 16, -14
1,9:-4, -12, 4, 6, 10, 0, 2, 4, 16, -4
-1,0:-4, -6, -14, -2, -2, -2, 6, -8, -10, -12
-3,13:-4, -6, -14, -2, -2, 8, 8, 10, 12, 24
2,7:-4, -6, -14, -2, 8, 0, 0, 0, -4, 18
2,7:-4, -6, -14, -2, 8, 0, 0, 0, 18, -4
-4,-4:-4, -6, -14, -2, 8, 4, 12, 0, -10, 10
-4,-4:-4, -6, -14, -2, 8, 4, 12, 0, -10, 14
-4,-4:-4, -6, -14, -2, 8, 4, 12, 0, 10, -10
-6,10:-4, -6, -14, -2, 8, 8, -4, 12, 24, -4
-6,10:-4, -6, -14, -2, 8, 8, -2, 12, 24, -6
-6,10:-4, -6, -14, -2, 8, 8, -2, 12, 24, 4
-6,10:-4, -6, -14, -2, 8, 8, 6, 12, 24, 4
-6,10:-4, -6, -14, -2, 8, 8, 12, 24, 0, -2
-6,10:-4, -6, -14, -2, 8, 8, 12, 24, 0, 0
-6,10:-4, -6, -14, -2, 8, 8, 12, 24, 0, 2
-6,5:-4, -6, -14, -2, 8, 10, -2, 6, 8, -14
-6,5:-4, -6, -14, -2, 8, 10, -2, 6, 8, -12
-6,5:-4, -6, -14, -2, 8, 10, -2, 6, 8, -10
3,7:-4, -6, -14, 2, 4, -2, 6, 12, -2, 6
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 16, 20
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 16, 22
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 16, 24
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 18, 20
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 18, 24
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 22, 20
2,6:-4, -6, -14, 2, 4, -2, 12, 0, 24, 18
1,7:-4, -6, -14, 2, 4, 12, 4, 10, -2, 4
1,7:-4, -6, -14, 2, 4, 12, 4, 10, -2, 14
1,7:-4, -6, -14, 2, 4, 12, 4, 10, 4, -2
1,7:-4, -6, -14, 2, 4, 12, 4, 10, 4, 0
-3,0:-4, -6, -14, 2, 4, 12, 16, 8, 6, -4
-3,0:-4, -6, -14, 2, 4, 12, 16, 8, 6, 0
-4,11:-4, -6, -14, 2, 12, 6, 18, 6, 4, 12
-4,11:-4, -6, -14, 2, 12, 6, 18, 6, 12, 4
-10,11:-4, -6, -14, 2, 14, 12, 10, 8, 8, 16
-10,11:-4, -6, -14, 2, 14, 12, 10, 8, 8, 18
-10,11:-4, -6, -14, 2, 14, 12, 10, 8, 18, 8
-10,11:-4, -6, -14, 2, 14, 12, 10, 8, 18, 10
-10,11:-4, -6, -14, 2, 14, 12, 10, 8, 18, 12
3,6:-4, -6, -14, 6, -4, -12, 6, -6, -10, -8
3,6:-4, -6, -14, 6, -4, -12, 6, -6, -10, -6
3,6:-4, -6, -14, 6, -4, -12, 6, -6, -8, -14
9,-3:-4, -6, -14, 6, -4, -6, -14, -8, -6, 8
-6,-11:-4, -6, -14, 6, -4, 4, 10, 6, -8, 12
-6,-11:-4, -6, -14, 6, -4, 4, 10, 6, -8, 22
-6,-11:-4, -6, -14, 6, -4, 4, 16, 6, -8, 18
-6,-11:-4, -6, -14, 6, -4, 4, 16, 6, -8, 22
16,-5:-4, -6, -14, 6, -4, 6, 4, 12, -6, 6
16,-5:-4, -6, -14, 6, -4, 6, 4, 12, -6, 8
16,-5:-4, -6, -14, 6, -4, 6, 4, 12, -6, 10
2,-3:-4, -6, -14, 6, -4, 10, -4, -10, -12, -4
2,-3:-4, -6, -14, 6, -4, 10, -4, 0, -10, -8
2,-3:-4, -6, -14, 6, -4, 10, -4, 0, -10, -6
2,-3:-4, -6, -14, 6, -4, 10, -4, 0, -10, -4
9,5:-4, -6, -14, 6, -4, 12, -4, 8, 6, 8
9,5:-4, -6, -14, 6, -4, 12, -4, 8, 6, 18
9,5:-4, -6, -14, 6, -4, 12, -4, 8, 18, 6
9,5:-4, -6, -14, 6, -4, 12, -4, 8, 18, 8
9,5:-4, -6, -14, 6, -4, 12, -4, 8, 18, 10
9,5:-4, -6, -14, 6, -4, 12, -4, 18, 8, 12
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, -2, 8
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 2, 4
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 4, 16
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 4, 26
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 8, -2
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 8, 0
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 10, -2
2,-3:-4, -6, -14, 6, -4, 12, 10, -4, 10, 0
3,15:-4, -6, -14, 6, -4, 14, 6, 12, 6, -2
3,15:-4, -6, -14, 6, -4, 14, 6, 12, 6, 0
3,15:-4, -6, -14, 6, -4, 14, 6, 12, 6, 2
2,-3:-4, -6, -14, 6, -4, 14, 12, 18, 20, -4
2,-3:-4, -6, -14, 6, -4, 14, 16, -4, -8, 18
2,-3:-4, -6, -14, 6, -4, 14, 16, -4, -8, 20
2,-3:-4, -6, -14, 6, -4, 14, 16, -4, -8, 22
2,-3:-4, -6, -14, 6, -4, 14, 20, 18, -4, 22
2,-3:-4, -6, -14, 6, -4, 14, 20, 18, -4, 26
-4,5:-4, -6, -14, 6, 0, 8, 14, 0, -2, -4
-1,2:-4, -6, -14, 6, 4, 0, 8, -6, -8, -10
-3,15:-4, -6, -14, 6, 4, 10, 10, 12, 14, 26
6,-9:-4, -6, -8, -20, -20, -20, -18, -24, -14, -18
14,-7:-4, -6, -8, -20, -20, -14, -22, -18, -26, -26
-5,6:-4, -6, -8, -18, -20, -10, -2, -4, 2, 8
