16,-2:-4, -4, -8, 8, -8
6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
13,2:-4, -4, -8, -10, -20, -8
13,2:-4, -4, -8, -10, -8, -20
16,-2:-4, -4, -8, -2, 8, -8
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, -4, -4
6,14:-4, 4, 4, -6, -4, -2
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
-1,18:6, 6, 6, -6, 10, 10
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
10,-1:-4, 0, -12, -6, 8, 12, 0
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, -6, -14, 2, 2
6,14:-4, 4, 4, -6, -6, -14, -4
6,14:-4, 4, 4, -6, -4, -10, -4
6,14:-4, 4, 4, -6, -4, -8, -10
6,14:-4, 4, 4, -6, -4, -6, -6
6,14:-4, 4, 4, -6, -4, -6, -4
6,14:-4, 4, 4, -6, -4, -6, -2
6,14:-4, 4, 4, -6, -4, 0, -10
6,14:-4, 4, 4, -6, -4, 0, -4
6,14:-4, 4, 4, -6, -4, 0, -2
6,14:-4, 4, 4, 6, 6, -6, -2
19,1:6, -4, -4, -4, -8, 8, -8
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 6, 4
15,8:6, 6, -2, -2, 8, 6, 6
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-1,18:6, 6, 6, -6, 4, 10, 10
3,15:6, 6, 6, 10, 12, 10, 22
3,15:6, 6, 6, 10, 12, 22, 10
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
28,-9:-4, 4, -4, -16, -32, -32, -22, -28, -24
28,-9:-4, 4, -4, -16, -32, -32, -22, -28, -22
28,-9:-4, 4, -4, -16, -32, -32, -22, -22, -28
28,-9:-4, 4, -4, -16, -32, -32, -22, -22, -24
28,-9:-4, 4, -4, -16, -32, -32, -22, -18, -20
12,-6:-4, 4, -4, -14, -24, -14, -18, -26, -8
12,-6:-4, 4, -4, -14, -24, -14, -18, -8, -26
12,-6:-4, 4, -4, -14, -24, -14, -18, -8, -24
1,-2:-4, 4, -2, -12, -2, -10, -6, -12, -2
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -12
1,-3:-4, 4, -2, 2, 14, 12, 18, 0, -14
6,14:-4, 4, 4, -6, -6, -16, -4, -2, -8
6,14:-4, 4, 4, -6, -6, -16, -4, -2, -6
6,14:-4, 4, 4, -6, -6, -16, -4, -2, -4
6,14:-4, 4, 4, -6, -6, -16, 0, 0, -2
6,14:-4, 4, 4, -6, -6, -16, 0, 2, 0
6,14:-4, 4, 4, -6, -6, -16, 2, 2, 0
6,14:-4, 4, 4, -6, -6, 0, 0, -2, -16
6,14:-4, 4, 4, -6, -6, 0, 0, -2, -12
6,14:-4, 4, 4, -6, -6, 0, 2, -2, -12
6,14:-4, 4, 4, -6, -6, 0, 2, -2, -10
6,14:-4, 4, 4, -6, -4, -10, -10, -2, -8
6,14:-4, 4, 4, -6, -4, -10, -10, -2, -6
6,14:-4, 4, 4, -6, -4, -10, -10, -2, -4
6,14:-4, 4, 4, -6, -4, -10, -6, -10, -8
6,14:-4, 4, 4, -6, -4, -10, -6, -10, -6
6,14:-4, 4, 4, -6, -4, -10, -6, -10, -4
6,14:-4, 4, 4, -6, -4, -10, 0, -4, -4
6,14:-4, 4, 4, -6, -4, -10, 0, -4, 0
6,14:-4, 4, 4, -6, -4, -10, 0, 2, 2
6,14:-4, 4, 4, -6, -4, -8, -12, -10, -10
6,14:-4, 4, 4, -6, -4, -8, -12, -10, -6
6,14:-4, 4, 4, -6, -4, -8, -12, -8, -10
6,14:-4, 4, 4, -6, -4, -8, -12, -4, -8
6,14:-4, 4, 4, -6, -4, -8, -12, -4, -6
6,14:-4, 4, 4, -6, -4, -8, -12, -4, -4
6,14:-4, 4, 4, -6, -4, -6, 2, -8, -6
6,14:-4, 4, 4, -6, -4, -6, 2, -8, -4
6,14:-4, 4, 4, -6, -4, -6, 2, -8, -2
6,14:-4, 4, 4, -6, -4, 0, 0, -10, -8
6,14:-4, 4, 4, -6, -4, 0, 0, -10, -6
6,14:-4, 4, 4, -6, -4, 0, 0, -10, -4
5,-4:-4, 4, 4, -6, 4, 22, -6, 6, 10
5,-4:-4, 4, 4, -6, 4, 22, 6, 10, -6
5,-4:-4, 4, 4, -6, 4, 22, 6, 10, 2
20,11:-4, 4, 4, 4, -4, -4, 6, 4, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 22, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 22, 18
6,14:-4, 4, 4, 6, -6, -2, -14, 22, 20
6,14:-4, 4, 4, 6, -6, -2, -10, 16, -14
6,14:-4, 4, 4, 6, -6, -2, -10, 16, -10
6,14:-4, 4, 4, 6, -6, -2, -4, 16, -14
6,14:-4, 4, 4, 6, -6, -2, -4, 16, -8
6,14:-4, 4, 4, 6, -6, -2, -4, 16, -4
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -22
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -18
6,14:-4, 4, 4, 6, 6, 6, -6, -14, -2
6,14:-4, 4, 4, 6, 6, 6, -6, -14, 0
6,14:-4, 4, 4, 6, 6, 6, -6, -14, 2
6,14:-4, 4, 4, 6, 6, 6, -6, -2, -2
6,14:-4, 4, 4, 6, 6, 6, 6, -6, -4
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 4
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 8
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 2
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 4
8,-1:6, -4, -4, -6, 6, 10, 12, 22, 12
8,-1:6, -4, -4, -6, 6, 10, 12, 22, 14
8,-1:6, -4, -4, -6, 6, 10, 12, 22, 16
13,2:6, -4, -4, 0, -12, -6, 8, 12, 0
9,17:6, -4, -4, 4, 4, -6, -14, -2, 2
9,17:6, -4, -4, 4, 4, -6, -14, 2, 2
9,17:6, -4, -4, 4, 4, -6, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -4, -10, -4
9,17:6, -4, -4, 4, 4, -6, -4, -8, -10
9,17:6, -4, -4, 4, 4, -6, -4, -6, -6
9,17:6, -4, -4, 4, 4, -6, -4, -6, -4
9,17:6, -4, -4, 4, 4, -6, -4, -6, -2
9,17:6, -4, -4, 4, 4, -6, -4, 0, -10
9,17:6, -4, -4, 4, 4, -6, -4, 0, -4
9,17:6, -4, -4, 4, 4, -6, -4, 0, -2
9,17:6, -4, -4, 4, 4, 6, 6, -6, -2
22,4:6, -4, 6, -4, -4, -4, -8, 8, -8
12,20:6, -4, 6, -4, -4, 4, 4, -6, 2
18,11:6, -4, 6, 6, -2, -2, 8, 2, 6
18,11:6, -4, 6, 6, -2, -2, 8, 2, 16
18,11:6, -4, 6, 6, -2, -2, 8, 6, 4
18,11:6, -4, 6, 6, -2, -2, 8, 6, 6
18,11:6, -4, 6, 6, -2, -2, 8, 16, 2
18,11:6, -4, 6, 6, -2, -2, 8, 16, 6
2,21:6, -4, 6, 6, 6, -6, 4, 10, 10
6,18:6, -4, 6, 6, 6, 10, 12, 10, 22
6,18:6, -4, 6, 6, 6, 10, 12, 22, 10
0,10:6, -4, 6, 6, 8, -4, -8, -8, 0
0,10:6, -4, 6, 6, 8, -4, -8, -8, 2
0,10:6, -4, 6, 6, 8, -4, -8, 2, -8
0,10:6, -4, 6, 6, 8, -4, -8, 2, -6
0,10:6, -4, 6, 6, 8, -4, -8, 2, -4
15,9:6, 6, -4, 0, 10, 8, 4, 20, 4
5,25:6, 6, -4, 0, 10, 16, 16, 6, 14
5,25:6, 6, -4, 2, 10, 16, 16, 6, 10
15,8:6, 6, -2, -4, -4, -2, 8, 6, 4
15,8:6, 6, -2, -2, -4, 8, 2, 6, 0
15,8:6, 6, -2, -2, -4, 8, 4, -16, 8
15,8:6, 6, -2, -2, -4, 8, 4, -16, 16
15,8:6, 6, -2, -2, -4, 8, 4, 8, -16
15,8:6, 6, -2, -2, -4, 8, 4, 8, -14
15,8:6, 6, -2, -2, 8, 6, 2, 2, 4
15,8:6, 6, -2, -2, 8, 6, 2, 2, 6
15,8:6, 6, -2, -2, 8, 6, 2, 2, 8
15,8:6, 6, -2, -2, 8, 6, 8, 0, 2
15,8:6, 6, -2, -2, 8, 6, 8, 0, 4
15,8:6, 6, -2, -2, 8, 6, 8, 0, 6
15,8:6, 6, -2, -2, 8, 6, 10, 14, 16
15,8:6, 6, -2, -2, 8, 6, 10, 14, 18
15,8:6, 6, -2, -2, 8, 6, 10, 16, 10
15,8:6, 6, -2, -2, 8, 6, 12, 2, 4
15,8:6, 6, -2, -2, 8, 6, 12, 8, 2
15,8:6, 6, -2, -2, 8, 6, 12, 8, 8
15,8:6, 6, -2, -2, 8, 6, 12, 8, 10
15,8:6, 6, -2, -2, 8, 6, 12, 12, 8
15,8:6, 6, -2, -2, 8, 6, 12, 12, 10
15,8:6, 6, -2, -2, 8, 6, 12, 12, 12
15,8:6, 6, -2, -2, 8, 8, 14, 6, 8
15,8:6, 6, -2, -2, 8, 8, 14, 6, 10
15,8:6, 6, -2, -2, 8, 8, 14, 6, 12
15,8:6, 6, -2, -2, 8, 16, 4, 4, 0
15,8:6, 6, -2, -2, 8, 16, 4, 4, 2
-11,2:6, 6, 2, -6, 2, 0, 10, 6, 2
-4,4:6, 6, 2, -6, 6, 8, 16, 16, -2
6,0:6, 6, 2, -4, -8, 12, 8, 14, 2
14,5:6, 6, 2, 0, -4, -6, 6, 10, 8
14,5:6, 6, 2, 0, -4, -6, 6, 10, 12
6,-1:6, 6, 2, 2, 12, 10, -8, 2, 4
5,-2:6, 6, 2, 4, 6, 16, 24, 18, 4
6,-1:6, 6, 2, 6, -8, -14, -8, 4, 10
6,-1:6, 6, 2, 6, -8, -14, -8, 4, 12
6,-1:6, 6, 2, 6, -8, -14, -8, 4, 14
6,-1:6, 6, 2, 6, -8, -6, 4, 10, -6
6,-1:6, 6, 2, 6, -8, -6, 4, 10, -4
-6,8:6, 6, 6, -8, 6, -8, -16, -12, -6
-6,8:6, 6, 6, -8, 6, -8, -16, -12, -4
-6,8:6, 6, 6, -8, 6, -8, -16, -12, -2
-6,8:6, 6, 6, -8, 6, -8, -16, -2, 0
-6,8:6, 6, 6, -8, 6, -8, -16, -2, 2
-6,8:6, 6, 6, -8, 6, -8, -12, -14, -6
-6,8:6, 6, 6, -8, 6, -8, -12, -6, -16
-6,8:6, 6, 6, -8, 6, -8, -12, -6, -12
3,2:6, 6, 6, -6, -2, 4, -6, 8, 4
-1,18:6, 6, 6, -6, 0, 8, -2, 10, 10
11,-7:6, 6, 8, -4, -8, -10, -12, -2, -4
-3,7:6, 6, 8, -4, -8, -10, -12, 2, -4
-3,7:6, 6, 8, -4, -8, 0, -10, 2, -8
-3,7:6, 6, 8, -4, -8, 0, -10, 2, -6
-3,7:6, 6, 8, -4, -8, 0, -10, 2, -4
5,-1:6, 6, 8, -4, 10, 14, 6, 4, 18
5,-1:6, 6, 8, -4, 10, 14, 6, 10, 20
5,-1:6, 6, 8, -4, 10, 14, 6, 10, 22
5,-1:6, 6, 8, -4, 10, 14, 6, 14, 26
5,-1:6, 6, 8, -4, 10, 14, 6, 26, 14
5,-1:6, 6, 8, -4, 10, 14, 18, 6, 22
5,-1:6, 6, 8, -4, 10, 14, 18, 6, 24
5,-1:6, 6, 8, -4, 10, 14, 18, 6, 26
5,-1:6, 6, 8, -4, 10, 14, 18, 22, 6
5,-1:6, 6, 8, -4, 10, 14, 24, 22, 6
11,10:6, 6, 8, 2, 10, 4, 4, 14, 6
-5,20:6, 6, 8, 2, 10, 12, 0, 16, 16
9,0:6, 6, 8, 8, 6, 0, 2, 12, -4
-1,8:6, 6, 14, 2, 6, 6, 16, 10, 8
6,6:6, 6, 14, 8, 16, -6, 4, -4, -12
22,12:6, 6, 16, -16, 4, 4, 0, 16, 0
12,28:6, 6, 16, -16, 4, 12, 12, 2, 10
