10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
1,3:-4, 4, -2, 2, 14, 4
15,-3:-4, -12, 0, -10, -4, 0, 2
-7,10:-4, -6, -14, 2, 12, 6, 2
4,-10:-4, -6, -6, -16, -6, 0, 4
-9,-6:-4, -6, -6, -4, -10, 2, 4
-1,-2:-4, -6, -6, -4, -2, 6, 16
-3,-6:-4, -6, -6, -4, 10, 6, -2
3,-7:-4, -6, -4, -8, -12, -8, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
4,-3:-4, -4, 2, 8, -12, -14, -6
4,-3:-4, -4, 2, 8, -12, -6, -14
2,1:-4, 0, -8, -10, -4, -2, 4
4,-1:-4, 0, -8, -10, -4, 2, 2
3,14:-4, 0, -8, -10, 4, 0, 12
3,14:-4, 0, -8, -10, 4, 12, 0
3,14:-4, 0, -8, -10, 4, 12, 2
3,14:-4, 0, -8, 4, -4, 12, -2
3,14:-4, 0, -8, 4, -2, 12, -4
3,14:-4, 0, -8, 4, 0, 12, -10
3,14:-4, 0, -8, 4, 0, 12, -6
-5,3:-4, 0, -2, -10, 6, 10, 10
-5,3:-4, 0, -2, 6, 10, 10, -10
-5,3:-4, 0, -2, 6, 10, 10, -6
10,-1:-4, 0, 0, 8, 12, 6, -10
1,0:-4, 0, 6, 4, -6, -10, 0
6,-7:-4, 0, 6, 4, -6, -4, -14
1,0:-4, 0, 6, 4, -6, 0, -10
11,3:-4, 2, 6, 2, -8, -16, -12
3,2:-4, 4, -10, -6, 0, -4, -8
8,5:-4, 4, -10, -6, 2, 4, -2
5,-2:-4, 4, -8, -14, -12, 6, 2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
5,2:6, 6, -2, 4, 0, -12, -2
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
12,-11:-4, -6, -6, 2, -10, -12, -22, 2, 4
12,-11:-4, -6, -6, 2, -10, -12, -22, 2, 6
12,-11:-4, -6, -6, 2, -10, -12, -22, 4, -2
3,12:-4, -6, -6, 2, -10, 4, 22, 10, 22
3,12:-4, -6, -6, 2, -10, 4, 22, 22, 10
1,2:-4, -6, -6, 2, -4, 8, 8, -14, 0
-1,-4:-4, -6, -6, 2, 8, 6, 0, 0, -16
-1,-4:-4, -6, -6, 2, 8, 6, 0, 0, -12
-2,-6:-4, -6, -6, 2, 8, 10, 4, -4, -2
-2,-6:-4, -6, -6, 2, 8, 10, 4, 2, -2
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, -2
12,-13:-4, -6, 0, -8, -12, 0, -14, -2, -14
3,-1:-4, -6, 0, -8, -2, -8, -4, 8, -2
6,-10:-4, -6, 6, -8, -12, -28, -8, 4, -26
6,-10:-4, -6, 6, -8, -12, -28, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -28, -8, 4, -22
-3,-2:-4, -6, 6, -8, -12, -24, -16, 0, -2
6,-10:-4, -6, 6, -8, -12, -24, -8, 0, -6
6,-10:-4, -6, 6, -8, -12, -24, -8, 0, 2
6,-10:-4, -6, 6, -8, -12, -24, -8, 6, 0
6,-10:-4, -6, 6, -8, -12, -24, -8, 6, 6
6,-10:-4, -6, 6, -8, -12, -24, -8, 6, 8
6,-10:-4, -6, 6, -8, -12, -24, -8, 10, 6
6,-10:-4, -6, 6, -8, -12, -24, -8, 10, 8
6,-10:-4, -6, 6, -8, -12, -24, -8, 10, 10
-3,-2:-4, -6, 6, -8, -12, -16, 0, -2, -24
-3,-2:-4, -6, 6, -8, -12, -16, 0, -2, -22
-3,-2:-4, -6, 6, -8, -12, -16, 0, -2, -20
10,12:-4, -6, 6, -8, -10, 4, -18, -18, -6
10,12:-4, -6, 6, -8, -10, 4, -18, -18, -4
10,-9:-4, -6, 6, -8, -8, 0, -2, -4, 0
10,-9:-4, -6, 6, -8, -8, 0, -2, -4, 2
10,-9:-4, -6, 6, -8, -8, 0, -2, -4, 4
10,-9:-4, -6, 6, -8, -8, 0, -2, 0, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 2, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 2, 2
10,-9:-4, -6, 6, -8, -8, 6, 10, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 10, 0, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 0, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 12, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 12, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 12, 10
10,-9:-4, -6, 6, -8, -8, 10, 12, 14, 6
1,-8:-4, -6, 6, 0, -8, -18, -12, 6, -14
2,13:-4, -6, 6, 0, -8, 10, 2, 12, -20
6,-9:-4, -6, 6, 0, -8, 14, 0, -20, 6
6,-9:-4, -6, 6, 0, -8, 14, 0, -20, 10
6,-9:-4, -6, 6, 0, -8, 14, 0, 6, -20
7,-3:-4, -6, 6, 4, -2, -30, -4, 4, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 4, 10
7,-3:-4, -6, 6, 4, -2, -30, -4, 4, 12
7,-3:-4, -6, 6, 4, -2, -30, -4, 8, 8
4,2:-4, -6, 6, 6, 2, -8, -16, -4, 0
-3,-4:-4, -6, 6, 6, 12, 14, 0, 0, 14
16,-8:-4, -6, 6, 10, -4, 6, -8, -30, -28
16,-8:-4, -6, 6, 10, -4, 6, -8, -30, -24
10,-2:-4, -6, 6, 10, 2, -6, -4, -4, -4
2,6:-4, -6, 6, 10, 12, 8, 10, -10, 2
2,6:-4, -6, 6, 10, 12, 8, 10, 2, -10
2,6:-4, -6, 6, 10, 12, 8, 10, 2, -8
8,13:-4, -4, -14, 2, -6, 2, 4, 8, -4
-1,11:-4, -4, -14, 8, 12, 12, 14, 10, -4
-1,11:-4, -4, -14, 8, 12, 12, 14, 10, 0
1,2:-4, -4, -14, 10, 0, -20, -4, 10, 12
1,2:-4, -4, -14, 10, 0, -4, 10, 12, -20
1,2:-4, -4, -14, 10, 0, -4, 10, 12, -18
1,2:-4, -4, -14, 10, 0, -4, 10, 12, -16
13,16:-4, -4, -8, -20, -4, 10, 12, 12, -16
13,16:-4, -4, -8, -20, -4, 10, 12, 12, -14
10,2:-4, -4, -8, -18, -20, -2, 10, 6, 10
0,-2:-4, -4, -8, -18, -20, 8, 4, 8, -4
13,18:-4, -4, -8, -18, -20, 8, 4, 8, 12
6,-6:-4, -4, -8, -18, -4, -14, -24, -26, -8
6,-6:-4, -4, -8, -18, -4, -14, -24, -8, -26
7,-16:-4, -4, -8, -18, -4, -14, -8, -16, -22
3,-4:-4, -4, -8, -18, 8, 4, -4, -2, 2
3,-4:-4, -4, -8, -18, 8, 4, -4, -2, 4
3,-4:-4, -4, -8, -18, 8, 4, -4, -2, 6
3,-4:-4, -4, -8, -18, 8, 10, 4, -4, -2
-2,4:-4, -4, -8, -12, -16, -10, 4, 8, 8
-2,4:-4, -4, -8, -12, -16, 4, 8, 8, -10
-2,4:-4, -4, -8, -12, -16, 4, 8, 8, -4
13,-4:-4, -4, -8, -12, -12, -16, -16, 14, 8
13,-4:-4, -4, -8, -12, -12, -16, -16, 14, 10
13,-4:-4, -4, -8, -12, -12, -16, -16, 14, 12
15,-4:-4, -4, -8, -12, -12, -6, -16, -18, 0
15,-4:-4, -4, -8, -12, -12, -6, -16, 0, -18
27,7:-4, -4, -8, -12, -12, 0, -12, -14, -10
12,7:-4, -4, -8, -12, -10, 4, -2, 2, -16
16,-5:-4, -4, -8, -12, -8, -6, -16, -20, 8
16,-5:-4, -4, -8, -12, -8, -6, -16, -20, 10
16,-5:-4, -4, -8, -12, -8, -6, -16, -20, 12
16,-5:-4, -4, -8, -12, -8, -6, -16, 8, -20
4,6:-4, -4, -8, -10, -20, -14, 12, 4, 2
5,15:-4, -4, -8, -10, -20, -6, 4, -12, -6
5,15:-4, -4, -8, -10, -20, -6, 4, -10, -14
5,15:-4, -4, -8, -10, -20, -6, 4, -10, -12
9,13:-4, -4, -8, -10, -16, 16, 12, 4, 6
9,13:-4, -4, -8, -10, -16, 16, 12, 10, 6
5,14:-4, -4, -8, -2, -12, 0, -10, 10, 10
9,-11:-4, -4, -8, -2, -12, 8, -18, -10, -8
32,-5:-4, -4, -8, -2, 8, -4, 4, -4, 2
7,13:-4, -4, -8, 6, -6, -16, -16, -12, -8
3,-1:-4, -4, -8, 8, -6, -2, 12, -4, -4
-1,-6:-4, -4, -8, 8, -6, 0, -12, -8, -2
-1,-6:-4, -4, -8, 8, -6, 0, -12, -8, 2
1,-8:-4, -4, -6, -16, 2, 10, 4, 12, 14
1,-8:-4, -4, -6, -16, 2, 10, 4, 12, 16
1,-8:-4, -4, -6, -16, 2, 10, 4, 12, 18
13,16:-4, -4, -6, -14, -4, 10, 12, 12, -4
11,1:-4, -4, -6, -14, -2, 4, -2, -4, -8
10,-2:-4, -4, -6, -4, 10, -8, -30, -18, -18
10,-2:-4, -4, -6, -4, 10, -8, -18, -18, -30
20,-12:-4, -4, -6, -2, -8, -8, -2, -6, 4
20,-12:-4, -4, -6, -2, -8, -8, -2, 4, -6
4,-1:-4, -4, -4, 4, -6, 10, 12, 8, 10
4,-1:-4, -4, -4, 4, -6, 10, 12, 14, 12
4,-1:-4, -4, -4, 4, -6, 10, 12, 14, 14
11,10:-4, -4, -4, 4, 2, -8, -4, -10, 8
11,10:-4, -4, -4, 4, 2, -8, -4, 8, -10
4,-1:-4, -4, -4, 4, 10, 12, 8, -8, 16
4,-1:-4, -4, -4, 4, 10, 12, 8, -4, 14
4,-1:-4, -4, -4, 4, 10, 12, 8, -4, 16
4,-1:-4, -4, -4, 4, 10, 12, 8, 10, -6
4,-1:-4, -4, -4, 4, 10, 12, 8, 10, 4
4,-1:-4, -4, -4, 4, 10, 12, 8, 14, -4
5,0:-4, -4, -4, 10, 10, 10, 2, 0, -6
5,-2:-4, -4, -2, 4, -10, -6, -14, 4, 6
5,-2:-4, -4, -2, 4, -10, -6, -14, 4, 10
5,-2:-4, -4, -2, 4, -10, -6, 4, 6, -14
11,-3:-4, -4, -2, 4, -10, -2, 10, 4, 10
11,-3:-4, -4, -2, 4, -10, 0, 2, -2, 4
11,-3:-4, -4, -2, 4, -10, 0, 4, 2, -2
11,-3:-4, -4, -2, 4, -10, 0, 4, 10, 8
11,-3:-4, -4, -2, 4, -10, 2, 4, 8, 10
11,-3:-4, -4, -2, 4, -10, 2, 4, 14, 2
11,-3:-4, -4, -2, 4, -10, 2, 4, 14, 6
5,15:-4, -4, -2, 4, -10, 2, 10, -4, 2
5,15:-4, -4, -2, 4, -10, 2, 10, -4, 4
11,-3:-4, -4, -2, 4, -10, 4, 10, 8, 0
-5,7:-4, -4, -2, 4, -10, 14, 4, -6, -14
11,-3:-4, -4, -2, 4, 10, 18, -10, 0, 22
11,-3:-4, -4, -2, 4, 10, 18, -10, 0, 24
11,-3:-4, -4, -2, 4, 10, 18, -10, 22, 0
11,-3:-4, -4, -2, 4, 10, 18, -10, 22, 2
11,-3:-4, -4, -2, 4, 10, 18, -10, 22, 4
4,-3:-4, -4, 2, 8, -12, -18, -20, -6, -26
4,-3:-4, -4, 2, 8, -12, -18, -20, -6, -24
4,-3:-4, -4, 2, 8, -12, -18, -20, -6, -22
5,0:-4, -4, 2, 8, -12, -18, -6, -10, -22
5,0:-4, -4, 2, 8, -12, -18, -6, -10, -20
4,-3:-4, -4, 2, 8, -12, -16, -14, -6, -14
4,-3:-4, -4, 2, 8, -12, -16, -14, -6, -10
12,-2:-4, -4, 2, 8, -12, -16, -12, -12, -4
12,-2:-4, -4, 2, 8, -12, -16, -12, -4, -12
4,-3:-4, -4, 2, 8, -12, -16, -6, -12, -14
4,-3:-4, -4, 2, 8, -12, -16, -6, -8, -12
4,-3:-4, -4, 2, 8, -12, -16, -6, -8, -10
4,-3:-4, -4, 2, 8, -12, -16, -6, -8, -8
4,-3:-4, -4, 2, 10, 8, -12, -14, -6, 4
4,-3:-4, -4, 2, 10, 8, -12, -14, -6, 8
3,-7:-4, -4, 4, -4, -8, -12, -8, -8, 2
3,-7:-4, -4, 4, -4, -8, -12, -8, -8, 4
3,-7:-4, -4, 4, -4, -8, -12, -8, -8, 6
3,-7:-4, -4, 6, -4, -8, -12, -8, -8, 0
3,-7:-4, -4, 6, -4, -8, -12, -8, -8, 10
8,8:-4, -4, 8, 0, 14, -8, 4, -14, 2
19,19:-4, -4, 8, 4, 8, 6, -4, 18, 18
1,10:-4, -4, 8, 6, 10, 2, 14, 10, 10
1,10:-4, -4, 8, 6, 10, 14, 10, 10, 2
0,0:-4, -4, 8, 10, 4, 16, 18, 6, 0
17,12:-4, 0, -16, -6, 4, -6, -14, -8, 10
-2,-6:-4, 0, -16, -4, 0, -10, -4, 2, -2
4,0:-4, 0, -16, 0, 10, 8, 6, -2, -2
7,1:-4, 0, -16, 4, -4, -4, 4, 0, -4
7,3:-4, 0, -16, 4, 4, 6, -12, 12, 8
7,3:-4, 0, -16, 4, 4, 6, -12, 12, 10
2,8:-4, 0, -12, -12, -6, 4, -2, 0, 6
2,0:-4, 0, -12, -12, -6, 4, 14, 0, 0
20,11:-4, 0, -12, -12, -2, 2, 14, 6, 6
20,11:-4, 0, -12, -12, -2, 2, 14, 6, 8
20,11:-4, 0, -12, -12, -2, 2, 14, 6, 10
1,1:-4, 0, -12, -12, 6, 2, 2, 2, 2
6,6:-4, 0, -12, -12, 6, 2, 8, 10, 2
6,6:-4, 0, -12, -12, 6, 4, 6, 6, 8
6,6:-4, 0, -12, -12, 6, 4, 6, 6, 10
6,6:-4, 0, -12, -12, 6, 4, 6, 12, 8
6,3:-4, 0, -12, -12, 6, 10, 6, 4, -2
7,4:-4, 0, -12, -10, -6, 2, 0, -6, 6
4,7:-4, 0, -12, -10, 0, -8, 0, 2, 6
12,9:-4, 0, -12, -10, 0, 4, 8, -10, 4
-5,5:-4, 0, -12, -10, 6, 10, 10, 12, 8
-3,-4:-4, 0, -12, -10, 8, -2, -22, 8, 10
-3,-4:-4, 0, -12, -10, 8, -2, 8, 10, -22
-3,-4:-4, 0, -12, -10, 8, -2, 8, 10, -20
-3,-4:-4, 0, -12, -10, 8, -2, 8, 10, -18
6,-7:-4, 0, -12, -6, -8, -20, -6, -8, -12
6,-7:-4, 0, -12, -6, -8, -20, -6, -8, -10
1,-5:-4, 0, -12, -6, -6, -14, -12, -4, -10
1,-5:-4, 0, -12, -6, -6, -14, -12, -4, -8
1,-5:-4, 0, -12, -6, -6, -14, -4, -10, -16
7,4:-4, 0, -12, -6, 2, 0, -6, 6, -10
4,-9:-4, 0, -12, 0, 8, 10, -14, -10, -2
4,-9:-4, 0, -12, 0, 8, 10, -14, -10, 0
4,-9:-4, 0, -12, 0, 8, 10, -14, -10, 2
4,-9:-4, 0, -12, 0, 8, 10, -14, -2, -10
4,-9:-4, 0, -12, 0, 8, 10, -14, -2, -8
4,-9:-4, 0, -12, 0, 8, 10, -14, -2, -6
6,-4:-4, 0, -12, 4, 4, -12, 4, -12, -8
12,0:-4, 0, -12, 4, 6, 6, -4, 2, 6
3,8:-4, 0, -12, 6, -2, -12, -4, 2, 14
3,8:-4, 0, -12, 6, -2, -4, 2, 14, -12
3,8:-4, 0, -12, 6, -2, -4, 2, 14, -6
3,8:-4, 0, -12, 6, -2, -4, 2, 14, -4
-5,5:-4, 0, -12, 6, 10, 10, 12, 8, -10
-5,5:-4, 0, -12, 6, 10, 10, 12, 8, -6
2,-8:-4, 0, -12, 8, -2, -10, 12, 10, 16
2,-8:-4, 0, -12, 8, -2, -10, 16, 16, 10
2,-8:-4, 0, -12, 8, -2, -10, 16, 16, 16
2,-8:-4, 0, -12, 8, -2, -10, 16, 16, 20
2,-8:-4, 0, -12, 8, -2, -2, 14, 10, -8
-14,7:-4, 0, -12, 8, 8, 20, -2, 8, 2
-14,7:-4, 0, -12, 8, 8, 20, -2, 8, 4
-14,7:-4, 0, -12, 8, 8, 20, -2, 8, 6
-14,17:-4, 0, -12, 8, 12, 16, 26, 20, 16
1,-3:-4, 0, -12, 10, -20, -14, -12, -18, -2
1,-3:-4, 0, -12, 10, -20, -14, -12, -2, -18
-8,-6:-4, 0, -12, 10, -20, -2, -16, -6, 22
-8,-6:-4, 0, -12, 10, -20, -2, -16, -6, 24
-8,-6:-4, 0, -12, 10, -20, -2, -16, -6, 26
-1,-14:-4, 0, -12, 10, -16, -8, -12, -8, 2
-1,-14:-4, 0, -12, 10, -16, -8, -12, 2, -8
2,-18:-4, 0, -12, 10, -10, 4, 4, 6, -6
13,-10:-4, 0, -12, 10, -4, -6, -6, 2, -14
4,-9:-4, 0, -12, 10, 6, -16, -8, -28, -2
4,-9:-4, 0, -12, 10, 6, -16, -8, -28, 2
4,-9:-4, 0, -12, 10, 6, -16, -8, -2, -28
4,-1:-4, 0, -8, -10, -4, 2, 8, 12, 14
4,-1:-4, 0, -8, -10, -4, 2, 8, 12, 16
4,-1:-4, 0, -8, -10, -4, 2, 8, 14, 8
4,-1:-4, 0, -8, -10, -4, 2, 10, 6, 6
4,-1:-4, 0, -8, -10, -4, 2, 10, 6, 8
4,-1:-4, 0, -8, -10, -4, 2, 10, 10, 6
4,-1:-4, 0, -8, -10, -4, 2, 10, 10, 8
4,-1:-4, 0, -8, -10, -4, 2, 10, 10, 10
5,2:-4, 0, -8, -10, -4, 10, 0, 6, -2
-10,12:-4, 0, -8, -10, 8, -8, 20, 10, 24
2,9:-4, 0, -8, -10, 8, 2, 12, 8, 8
0,5:-4, 0, -8, -4, -10, -16, 2, 8, 0
12,1:-4, 0, -8, -4, -10, -6, -8, -18, -10
12,1:-4, 0, -8, -4, -10, -6, -8, -10, -18
0,5:-4, 0, -8, -4, -10, 2, 8, 0, -16
0,5:-4, 0, -8, -4, -10, 2, 8, 0, -6
7,0:-4, 0, -8, -4, -8, -4, -8, 0, -2
12,-13:-4, 0, -8, -4, -2, 2, -8, -8, -18
5,2:-4, 0, -8, -4, 10, 0, 6, -2, -10
12,-16:-4, 0, -8, -2, -14, -20, -14, -10, -6
12,-16:-4, 0, -8, -2, -14, -20, -14, -10, -2
7,-9:-4, 0, -8, -2, -14, -8, -16, -12, -22
-2,5:-4, 0, -8, -2, -12, -4, 10, 6, 8
-2,5:-4, 0, -8, -2, -12, -4, 10, 6, 10
-2,5:-4, 0, -8, -2, -12, -4, 10, 6, 12
-2,5:-4, 0, -8, -2, -12, 10, -8, -12, -14
-2,5:-4, 0, -8, -2, -12, 10, -8, -12, -10
-2,5:-4, 0, -8, -2, -12, 10, -8, 6, 0
-2,5:-4, 0, -8, -2, -12, 10, -6, -2, 8
-2,5:-4, 0, -8, -2, -12, 10, -6, 10, -6
-2,5:-4, 0, -8, -2, -12, 10, -4, 10, -8
-2,5:-4, 0, -8, -2, -12, 10, -4, 10, 2
-2,5:-4, 0, -8, -2, -12, 10, -2, 10, -4
-2,5:-4, 0, -8, -2, -12, 10, -2, 10, -2
-2,5:-4, 0, -8, -2, -12, 10, -2, 10, 0
-2,5:-4, 0, -8, -2, -12, 10, 4, 10, 2
1,-1:-4, 0, -8, -2, -8, -18, -2, 4, 0
-1,3:-4, 0, -8, -2, -8, -6, 4, -4, -2
-1,3:-4, 0, -8, -2, -8, -6, 4, -4, 2
6,-2:-4, 0, -8, -2, -8, 4, 2, -8, -6
13,12:-4, 0, -8, -2, -8, 8, 2, -2, -4
3,-14:-4, 0, -8, -2, -4, -4, 8, -6, 0
-4,-6:-4, 0, -8, -2, 8, -14, 6, -6, -12
3,14:-4, 0, -8, 4, -4, -4, 0, 12, -10
3,14:-4, 0, -8, 4, -4, -4, 0, 12, -8
3,14:-4, 0, -8, 4, -4, -4, 0, 12, -6
1,6:-4, 0, -8, 4, 14, 4, 2, 8, 8
-12,-13:-4, 0, -8, 6, -14, -12, 4, -6, -2
-12,-13:-4, 0, -8, 6, -14, -12, 4, -6, 0
-12,-13:-4, 0, -8, 6, -14, -12, 4, -6, 2
2,11:-4, 0, -8, 6, -12, -22, 18, 8, -12
2,11:-4, 0, -8, 6, -12, -18, 18, 8, -14
2,11:-4, 0, -8, 6, -12, -18, 18, 8, -12
2,11:-4, 0, -8, 6, -12, -18, 18, 8, -10
-3,21:-4, 0, -8, 6, -12, -12, 18, 18, 16
8,-16:-4, 0, -8, 6, -12, -8, -14, -16, -2
8,-16:-4, 0, -8, 6, -12, -8, -14, -16, 0
8,-16:-4, 0, -8, 6, -12, -8, -14, -16, 2
6,-9:-4, 0, -8, 6, -12, -6, -16, 2, 12
6,-9:-4, 0, -8, 6, -12, -6, -16, 6, 10
6,-9:-4, 0, -8, 6, -12, -6, -16, 6, 12
6,-9:-4, 0, -8, 6, -12, -6, -16, 6, 14
6,-9:-4, 0, -8, 6, -12, -6, -16, 18, 12
1,1:-4, 0, -8, 6, -12, -6, -6, -8, 12
1,1:-4, 0, -8, 6, -12, -6, -6, -8, 14
1,1:-4, 0, -8, 6, -12, -6, -6, 12, -8
2,11:-4, 0, -8, 6, -12, -6, 18, 8, -12
-5,3:-4, 0, -8, 6, 4, -6, 0, 6, 8
-5,3:-4, 0, -8, 6, 4, -6, 6, 8, -6
-5,3:-4, 0, -8, 6, 4, -6, 6, 8, -2
-5,3:-4, 0, -8, 6, 4, -6, 8, 8, 0
10,2:-4, 0, -8, 6, 8, -12, -4, -10, 0
12,1:-4, 0, -4, -6, -16, -2, -2, 6, 6
12,1:-4, 0, -4, -6, -16, -2, -2, 6, 10
8,-1:-4, 0, -4, 6, -6, -10, 0, 4, -8
1,-10:-4, 0, -4, 6, -4, -12, 12, 10, -2
1,-10:-4, 0, -4, 6, -4, -12, 12, 10, 8
13,8:-4, 0, -4, 6, -4, 10, -14, -6, -16
6,11:-4, 0, -4, 8, -6, -4, -10, -12, 12
0,-12:-4, 0, -2, -8, -14, -24, -10, -4, 8
0,-12:-4, 0, -2, -8, -14, -24, -10, 8, -4
0,-12:-4, 0, -2, -8, -14, -10, -4, 8, -24
0,-12:-4, 0, -2, -8, -14, -10, -4, 8, -16
6,-9:-4, 0, -2, -8, -10, -10, -14, -18, 8
6,-9:-4, 0, -2, -8, -10, -10, -14, 8, -18
6,-9:-4, 0, -2, -8, -10, -10, -14, 8, -16
6,-9:-4, 0, -2, -8, -10, -10, -14, 8, -14
-2,7:-4, 0, -2, -4, -4, -4, 4, -2, 6
8,2:-4, 0, -2, -4, -4, 4, 6, -2, -8
1,-5:-4, 0, -2, -4, -4, 6, -4, -12, -4
-5,3:-4, 0, -2, -4, -4, 6, 10, 10, -10
-5,3:-4, 0, -2, -4, -4, 6, 10, 10, -8
-5,3:-4, 0, -2, -4, -4, 6, 10, 10, -6
5,-1:-4, 0, -2, 4, -8, 6, -4, 0, 4
1,5:-4, 0, -2, 4, 0, 6, 10, -6, -4
1,5:-4, 0, -2, 4, 0, 6, 10, -4, -6
6,3:-4, 0, -2, 4, 0, 6, 10, 0, -2
-5,2:-4, 0, -2, 4, 0, 6, 10, 12, -2
12,4:-4, 0, 0, -6, -6, -6, 6, 4, 10
12,4:-4, 0, 0, -6, -6, 6, 4, 10, -6
7,-3:-4, 0, 0, -6, 4, -4, -2, 8, 6
-8,3:-4, 0, 0, -6, 4, 8, -8, -24, -10
-8,3:-4, 0, 0, -6, 4, 8, -8, -24, -8
-8,3:-4, 0, 0, -6, 4, 8, -8, -24, -6
-8,3:-4, 0, 0, -6, 4, 8, -8, -10, -24
-8,3:-4, 0, 0, -6, 4, 8, -8, -10, -14
1,-6:-4, 0, 0, 6, 8, 14, 10, 2, 0
1,-6:-4, 0, 0, 6, 8, 14, 10, 2, 10
32,-2:-4, 0, 0, 8, 12, 10, 4, -16, -32
-3,4:-4, 0, 0, 10, -6, -16, 14, 8, -4
10,3:-4, 0, 0, 10, -6, -14, -6, -14, 4
8,9:-4, 0, 0, 10, -6, -6, -10, 10, 2
8,9:-4, 0, 0, 10, -6, -6, 10, 2, -10
8,9:-4, 0, 0, 10, -6, -6, 10, 2, -6
0,12:-4, 0, 0, 10, 8, 6, 12, 10, 22
0,12:-4, 0, 0, 10, 8, 6, 12, 10, 24
0,12:-4, 0, 0, 10, 8, 6, 12, 10, 26
0,12:-4, 0, 0, 10, 8, 6, 12, 22, 10
15,-9:-4, 0, 0, 10, 10, -12, -8, -14, 4
15,-9:-4, 0, 0, 10, 10, -12, -8, -14, 6
15,-9:-4, 0, 0, 10, 10, -12, -8, -14, 8
15,-9:-4, 0, 0, 10, 10, -12, -8, 4, -14
-2,7:-4, 0, 0, 10, 16, 16, 18, 6, 22
15,13:-4, 0, 2, -6, -10, -16, -4, -14, -10
7,1:-4, 0, 4, -4, -4, 4, -6, -16, -4
6,6:-4, 0, 4, -4, 4, 6, -2, 18, -12
6,6:-4, 0, 4, -4, 4, 6, -2, 18, -10
6,6:-4, 0, 4, -4, 4, 6, -2, 18, -8
6,9:-4, 0, 4, 4, -8, -16, 2, 4, -14
6,9:-4, 0, 4, 4, -8, -16, 2, 4, -12
6,9:-4, 0, 4, 4, -8, -16, 2, 4, -10
0,-5:-4, 0, 4, 4, 0, 6, 4, 2, -4
4,1:-4, 0, 4, 4, 6, -14, 4, -2, 14
4,1:-4, 0, 4, 4, 6, -14, 4, 14, -2
-2,17:-4, 0, 4, 4, 6, -14, 16, -4, 24
-2,17:-4, 0, 4, 4, 6, -14, 16, 24, -4
-2,17:-4, 0, 4, 4, 6, -14, 16, 24, 0
5,11:-4, 0, 4, 4, 8, 8, -2, -2, -10
5,11:-4, 0, 4, 4, 8, 8, -2, -2, -6
15,-19:-4, 0, 4, 6, -16, -22, -26, -20, -16
17,-1:-4, 0, 6, -6, -20, -16, -16, -4, 2
17,-1:-4, 0, 6, -6, -20, -16, -16, -4, 4
17,-1:-4, 0, 6, -6, -20, -16, -16, 4, -4
17,-1:-4, 0, 6, -6, -20, -16, -4, 2, -16
11,7:-4, 0, 6, -6, -18, -6, 4, -2, -2
11,7:-4, 0, 6, -6, -6, 4, -2, -2, -18
3,8:-4, 0, 6, -2, -4, 2, -4, 14, -12
3,8:-4, 0, 6, -2, -4, 2, -4, 14, -10
3,8:-4, 0, 6, -2, -4, 2, -4, 14, -8
1,-6:-4, 0, 6, -2, 0, 2, 2, -2, 6
1,-6:-4, 0, 6, -2, 0, 2, 2, -2, 10
1,-6:-4, 0, 6, -2, 0, 2, 2, 6, -2
1,-6:-4, 0, 6, -2, 0, 2, 2, 6, 0
1,-6:-4, 0, 6, -2, 0, 2, 8, 0, 4
16,-3:-4, 0, 6, -2, 12, 0, -6, -4, -16
7,5:-4, 0, 6, 2, -2, -10, -8, -6, -10
0,1:-4, 0, 6, 2, -2, -2, -4, 8, 4
0,1:-4, 0, 6, 2, -2, -2, -4, 8, 14
-4,-8:-4, 0, 6, 2, -2, 0, -4, 8, -2
-4,-8:-4, 0, 6, 2, -2, 0, -4, 8, 0
-4,-8:-4, 0, 6, 2, -2, 0, -4, 8, 2
-9,9:-4, 0, 6, 2, -2, 2, -4, 8, 14
9,12:-4, 0, 6, 2, 6, 10, -8, -10, -10
9,12:-4, 0, 6, 2, 6, 10, -8, -10, -8
9,12:-4, 0, 6, 2, 6, 10, -8, -10, -6
