13,-2:-4, -6, -8, -10, -20, -10, -2
13,-2:-4, -6, -8, -10, -20, -10, 0
13,-2:-4, -6, -8, -10, -20, -10, 2
13,-2:-4, -6, -8, -10, -10, -2, -20
7,2:-4, 2, 6, -14, -18, -18, 4
7,2:-4, 2, 6, -14, -18, 4, -18
7,2:-4, 2, 6, -14, -18, 4, -16
7,2:-4, 2, 6, -14, -18, 4, -14
9,-11:-4, -6, -8, -16, -28, -28, -8, -26
9,-11:-4, -6, -8, -16, -26, -28, -26, -8
13,-2:-4, -6, -8, -10, -20, -10, -6, -4
13,-2:-4, -6, -8, -10, -20, -10, -6, -2
13,-2:-4, -6, -8, -10, -20, -10, -6, 0
9,0:-4, -6, 6, -8, 0, -12, -20, 4
9,0:-4, -6, 6, -8, 0, -12, 4, -20
-1,6:-4, -6, 6, 0, -2, -30, -4, 0
-4,-9:-4, -6, 6, 4, -8, -16, -14, -14
-4,-9:-4, -6, 6, 4, -8, -16, -14, -10
-5,12:-4, -6, 6, 10, 12, 4, 10, 4
7,2:-4, 2, 6, -14, -18, -22, 4, -20
7,2:-4, 2, 6, -14, -18, -22, 4, -18
7,2:-4, 2, 6, -14, -18, -22, 4, -16
7,2:-4, 2, 6, -14, -18, -18, 6, 6
7,2:-4, 2, 6, -14, -18, -18, 6, 8
7,2:-4, 2, 6, -14, -18, -18, 10, 6
7,2:-4, 2, 6, -14, -18, -18, 10, 8
7,2:-4, 2, 6, -14, -18, -18, 10, 10
3,1:-4, 2, 6, -14, 2, -12, 4, -8
0,-9:-4, 2, 6, -8, -4, 10, -18, -4
0,-9:-4, 2, 6, -8, -4, 10, -18, -2
0,-9:-4, 2, 6, -8, -4, 10, -18, 0
0,-9:-4, 2, 6, -8, -4, 10, -4, -18
0,-9:-4, 2, 6, -8, -4, 10, -4, -16
0,-9:-4, 2, 6, -8, -4, 10, -4, -14
15,-2:-4, 2, 6, 6, 12, -14, 0, 16
15,-2:-4, 2, 6, 6, 12, -14, 0, 20
15,-2:-4, 2, 6, 6, 12, -14, 16, 0
9,-3:-4, 4, -2, -12, -2, -10, -18, -2
4,8:6, 6, -4, -4, 16, -2, 16, 16
4,8:6, 6, -4, -4, 16, -2, 16, 18
4,8:6, 6, -4, -4, 16, -2, 16, 20
4,8:6, 6, -4, -4, 16, 16, 16, -2
0,14:6, 6, 8, 10, 12, 12, 0, 22
0,14:6, 6, 8, 10, 12, 12, 22, 0
0,14:6, 6, 8, 10, 12, 12, 22, 2
0,14:6, 6, 8, 10, 12, 12, 22, 4
-3,12:6, 6, 14, 10, 4, 6, 6, 6
0,-6:-4, 2, 6, -8, -14, 4, 4, -2, 0, -4
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -14, -4
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -14, -2
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -4, -14
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -4, -4
0,-9:-4, 2, 6, -8, -4, 10, -20, -22, -4, -14
0,-9:-4, 2, 6, -8, -4, 10, -18, -8, 2, -4
0,-9:-4, 2, 6, -8, -4, 10, -18, -8, 2, -2
0,-9:-4, 2, 6, -8, -4, 10, -18, -8, 2, 0
0,-9:-4, 2, 6, -8, -4, 10, -10, -20, -4, -18
0,-9:-4, 2, 6, -8, -4, 10, -10, -20, -4, -16
0,-9:-4, 2, 6, -8, -4, 10, -10, -20, -4, -14
0,-9:-4, 2, 6, -8, -4, 10, -10, -10, -8, -16
-1,6:-4, 2, 6, 0, -8, -4, -16, -14, -10, -20
-1,6:-4, 2, 6, 0, -8, -4, -16, -14, -10, -16
16,-1:-4, 2, 6, 6, 2, 2, 2, -4, -8, 2
16,-1:-4, 2, 6, 6, 2, 2, 2, -4, -8, 6
16,-1:-4, 2, 6, 6, 2, 2, 2, -4, 2, -8
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 10, 18
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 12, 10
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 12, 12
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 12, 14
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 16, 4
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 16, 14
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 18, 12
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 18, 14
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 18, 16
-12,5:-4, 4, -10, -12, 6, -4, -14, -2, 10, 10
9,6:-4, 4, -10, -12, 6, 4, 10, 0, -4, -14
8,9:-4, 4, -10, -8, 0, -4, -10, -8, -8, -8
2,-2:-4, 4, -10, 2, -16, -18, -26, -2, -8, -16
19,-3:-4, 4, -10, 2, -16, -10, -6, -8, -12, -2
6,-2:-4, 4, -2, 6, 0, 8, -6, -8, 6, -12
5,10:-4, 4, 4, -6, -14, 4, 6, 4, 22, 8
-14,6:-4, 4, 4, -6, -14, 4, 6, 6, 16, 20
-14,6:-4, 4, 4, -6, -14, 4, 6, 6, 16, 24
5,10:-4, 4, 4, -6, 4, 6, 4, 22, 8, -14
5,10:-4, 4, 4, -6, 4, 6, 4, 22, 8, -4
5,0:-4, 4, 4, 4, -14, 6, -2, 8, 16, 10
15,-2:-4, 4, 6, 6, 12, 10, 2, -14, 0, 12
15,-2:-4, 4, 6, 6, 12, 10, 2, -14, 0, 14
15,-2:-4, 4, 6, 6, 12, 10, 2, -14, 0, 16
12,-8:6, -4, -4, -6, -8, -16, -28, -28, -8, -26
12,-8:6, -4, -4, -6, -8, -16, -26, -28, -26, -8
16,1:6, -4, -4, -6, -8, -10, -20, -10, -6, -4
16,1:6, -4, -4, -6, -8, -10, -20, -10, -6, -2
16,1:6, -4, -4, -6, -8, -10, -20, -10, -6, 0
12,3:6, -4, -4, -6, 6, -8, 0, -12, -20, 4
12,3:6, -4, -4, -6, 6, -8, 0, -12, 4, -20
2,9:6, -4, -4, -6, 6, 0, -2, -30, -4, 0
-1,-6:6, -4, -4, -6, 6, 4, -8, -16, -14, -14
-1,-6:6, -4, -4, -6, 6, 4, -8, -16, -14, -10
-2,15:6, -4, -4, -6, 6, 10, 12, 4, 10, 4
10,5:6, -4, -4, 2, 6, -14, -18, -22, 4, -20
10,5:6, -4, -4, 2, 6, -14, -18, -22, 4, -18
10,5:6, -4, -4, 2, 6, -14, -18, -22, 4, -16
10,5:6, -4, -4, 2, 6, -14, -18, -18, 6, 6
10,5:6, -4, -4, 2, 6, -14, -18, -18, 6, 8
10,5:6, -4, -4, 2, 6, -14, -18, -18, 10, 6
10,5:6, -4, -4, 2, 6, -14, -18, -18, 10, 8
10,5:6, -4, -4, 2, 6, -14, -18, -18, 10, 10
6,4:6, -4, -4, 2, 6, -14, 2, -12, 4, -8
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -18, -4
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -18, -2
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -18, 0
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -4, -18
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -4, -16
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -4, -14
18,1:6, -4, -4, 2, 6, 6, 12, -14, 0, 16
18,1:6, -4, -4, 2, 6, 6, 12, -14, 0, 20
18,1:6, -4, -4, 2, 6, 6, 12, -14, 16, 0
12,0:6, -4, -4, 4, -2, -12, -2, -10, -18, -2
7,11:6, -4, 6, 6, -4, -4, 16, -2, 16, 16
7,11:6, -4, 6, 6, -4, -4, 16, -2, 16, 18
7,11:6, -4, 6, 6, -4, -4, 16, -2, 16, 20
7,11:6, -4, 6, 6, -4, -4, 16, 16, 16, -2
3,17:6, -4, 6, 6, 8, 10, 12, 12, 0, 22
3,17:6, -4, 6, 6, 8, 10, 12, 12, 22, 0
3,17:6, -4, 6, 6, 8, 10, 12, 12, 22, 2
3,17:6, -4, 6, 6, 8, 10, 12, 12, 22, 4
0,15:6, -4, 6, 6, 14, 10, 4, 6, 6, 6
0,16:6, 6, -4, -4, -4, -10, -16, 16, 2, -12
0,16:6, 6, -4, -4, -4, -10, -16, 16, 2, -10
0,16:6, 6, -4, -4, -4, -10, -16, 16, 2, -8
4,8:6, 6, -4, -4, -4, 16, -8, 16, 16, -6
4,8:6, 6, -4, -4, -4, 16, -8, 16, 16, -4
4,8:6, 6, -4, -4, -4, 16, -8, 16, 16, -2
3,4:6, 6, -4, -4, -4, 16, 0, 14, 10, -4
12,10:6, 6, -4, -4, -2, -8, -8, 8, -4, -14
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 12, 14
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 12, 16
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 12, 18
-7,1:6, 6, -4, -4, 10, 6, -8, 10, 16, 4
-7,1:6, 6, -4, -4, 10, 6, -8, 10, 16, 6
-7,1:6, 6, -4, -4, 10, 6, -8, 10, 16, 8
3,4:6, 6, -4, -4, 16, -8, 0, 14, 10, -8
3,4:6, 6, -4, -4, 16, -8, 0, 14, 10, -6
3,4:6, 6, -4, -4, 16, -8, 0, 14, 10, -4
4,8:6, 6, -4, -4, 16, -2, 16, 24, 14, 16
4,8:6, 6, -4, -4, 16, -2, 16, 24, 14, 18
4,8:6, 6, -4, -4, 16, -2, 16, 24, 14, 20
-30,13:6, 6, -4, 2, 10, -2, 14, 18, 32, 26
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 2, 10
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 2, 14
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 10, 2
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 10, 4
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 10, 6
12,-1:6, 6, -2, -2, 14, -2, -8, 2, 10, -4
-3,8:6, 6, -2, 4, 8, 4, -6, -8, -16, 2
-3,8:6, 6, -2, 4, 8, 4, -6, -8, 2, -16
-3,8:6, 6, -2, 4, 8, 4, -6, -8, 2, -6
1,3:6, 6, -2, 14, 8, -2, 18, -2, 12, 6
15,4:6, 6, -2, 14, 8, 0, 0, 16, 0, -6
14,-4:6, 6, 8, -4, -8, -10, -2, -8, -18, -2
14,-4:6, 6, 8, -4, -8, -10, -2, -8, -14, -2
-6,5:6, 6, 8, -4, -8, 0, 6, 0, -2, 4
-6,5:6, 6, 8, -4, -8, 0, 6, 0, -2, 6
-6,5:6, 6, 8, -4, -8, 0, 6, 0, -2, 8
-6,5:6, 6, 8, -4, -8, 0, 6, 0, 2, -4
-6,5:6, 6, 8, -4, -8, 0, 6, 0, 2, 0
9,14:6, 6, 8, -4, -8, 2, 10, -2, 12, 8
2,10:6, 6, 8, -4, -4, 10, 2, 14, 22, -6
2,10:6, 6, 8, -4, -4, 10, 2, 14, 22, -4
2,10:6, 6, 8, -4, -4, 10, 2, 14, 22, 2
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 8, 18
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 8, 20
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 12, 16
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 12, 18
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 12, 20
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 18, 8
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 18, 10
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 18, 12
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 24, 12
-7,-3:6, 6, 8, -4, -2, 10, 18, 0, -12, -2
-7,-3:6, 6, 8, -4, -2, 10, 18, 0, -12, 0
-7,-3:6, 6, 8, -4, -2, 10, 18, 0, -12, 2
-7,-3:6, 6, 8, -4, -2, 10, 18, 8, 18, -6
-7,-3:6, 6, 8, -4, -2, 10, 18, 8, 18, 4
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 14, 18
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 14, 20
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 14, 22
2,10:6, 6, 8, -4, 10, -8, 2, 14, 22, -8
2,10:6, 6, 8, -4, 10, -8, 2, 14, 22, -6
2,10:6, 6, 8, -4, 10, -8, 2, 14, 22, -4
-1,10:6, 6, 8, -4, 10, -2, 12, 20, 22, 30
2,10:6, 6, 8, -4, 10, 2, 14, 2, 22, 0
-6,17:6, 6, 8, 10, 4, 14, 18, 20, 32, 32
3,6:6, 6, 8, 10, 12, 4, 0, -8, -6, 12
3,6:6, 6, 8, 10, 12, 4, 0, -8, -6, 22
3,6:6, 6, 8, 10, 12, 4, 0, -8, 12, -6
3,6:6, 6, 8, 10, 12, 4, 0, -8, 12, -4
3,6:6, 6, 8, 10, 12, 4, 0, -8, 12, -2
3,6:6, 6, 8, 10, 12, 4, 0, -4, 12, -8
3,6:6, 6, 8, 10, 12, 4, 0, -4, 12, -6
3,6:6, 6, 8, 10, 12, 4, 0, -4, 12, -4
0,14:6, 6, 8, 10, 12, 12, 8, -2, 22, 0
0,14:6, 6, 8, 10, 12, 12, 8, -2, 22, 2
0,14:6, 6, 8, 10, 12, 12, 8, -2, 22, 4
0,14:6, 6, 8, 10, 12, 12, 22, -2, -4, 4
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 30, 30
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 30, 32
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 34, 30
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 34, 32
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 34, 34
3,6:6, 6, 14, 6, 6, 12, 16, 16, 8, -8
3,6:6, 6, 14, 6, 6, 12, 16, 16, 8, -6
3,6:6, 6, 14, 6, 6, 12, 16, 16, 8, -4
3,6:6, 6, 14, 6, 6, 16, 12, 8, -8, 16
3,6:6, 6, 14, 6, 6, 16, 12, 8, -8, 20
0,6:6, 6, 14, 10, 6, 10, 12, -6, -12, -6
1,10:-4, -14, -12, 10, 10, 16, 20, 0, 0, -8, 18
1,10:-4, -14, -12, 10, 10, 16, 20, 0, 0, 18, -8
1,10:-4, -14, -12, 10, 10, 16, 20, 0, 0, 18, -4
25,1:-4, -14, -12, 14, -12, -20, -16, -12, -12, -10, -12
27,4:-4, -14, -12, 14, -12, -14, -16, -18, -28, -18, -10
27,4:-4, -14, -12, 14, -12, -14, -16, -18, -28, -18, -8
27,4:-4, -14, -12, 14, -12, -14, -16, -18, -28, -18, -6
27,4:-4, -14, -12, 14, -12, -14, -16, -18, -18, -10, -28
21,8:-4, -14, -12, 14, -12, -6, -2, -22, -26, -26, -4
21,8:-4, -14, -12, 14, -12, -6, -2, -22, -26, -4, -26
21,8:-4, -14, -12, 14, -12, -6, -2, -22, -26, -4, -24
21,8:-4, -14, -12, 14, -12, -6, -2, -22, -26, -4, -22
5,3:-4, -14, -8, 10, 10, 2, 6, 10, 10, 12, 10
7,6:-4, -14, -8, 10, 10, 8, 6, 4, -6, 4, 12
7,6:-4, -14, -8, 10, 10, 8, 6, 4, -6, 4, 14
7,6:-4, -14, -8, 10, 10, 8, 6, 4, -6, 4, 16
7,6:-4, -14, -8, 10, 10, 8, 6, 4, 4, 12, -6
1,10:-4, -14, -8, 10, 10, 16, 20, 0, -4, 18, -4
1,10:-4, -14, -8, 10, 10, 16, 20, 0, -4, 18, -2
1,10:-4, -14, -8, 10, 10, 16, 20, 0, -4, 18, 0
-9,21:-4, -14, -8, 20, 10, 10, 10, 4, -4, 30, 16
-9,21:-4, -14, -8, 20, 10, 10, 10, 4, 30, 16, -4
-9,21:-4, -14, -8, 20, 10, 10, 10, 4, 30, 16, 0
-5,13:-4, -14, -8, 20, 10, 10, 10, 30, 30, 30, 8
-5,13:-4, -14, -8, 20, 10, 10, 10, 30, 30, 30, 10
-16,6:-4, -14, -8, 20, 10, 10, 24, 20, 6, 16, 30
-16,6:-4, -14, -8, 20, 10, 10, 24, 20, 6, 16, 32
-16,6:-4, -14, -8, 20, 10, 10, 24, 20, 6, 16, 34
-16,6:-4, -14, -8, 20, 10, 10, 24, 20, 6, 30, 16
-16,6:-4, -14, -8, 20, 10, 10, 24, 20, 6, 30, 18
-16,6:-4, -14, -8, 20, 10, 10, 24, 20, 6, 30, 20
-5,13:-4, -14, -8, 20, 10, 10, 30, 6, 30, 30, 6
-5,13:-4, -14, -8, 20, 10, 10, 30, 6, 30, 30, 8
-5,13:-4, -14, -8, 20, 10, 10, 30, 6, 30, 30, 10
-6,9:-4, -14, -8, 20, 10, 10, 30, 12, 14, 28, 24
-5,13:-4, -14, -8, 20, 10, 10, 30, 12, 30, 38, 32
-5,13:-4, -14, -8, 20, 10, 10, 30, 12, 30, 38, 34
-5,13:-4, -14, -8, 20, 10, 10, 30, 12, 30, 38, 36
-10,15:-4, -14, -8, 20, 12, 18, 22, 18, 26, 30, 18
5,1:-4, -14, -8, 20, 22, 10, 6, 4, 12, 6, 12
-16,2:-4, -14, -8, 20, 22, 10, 12, 24, 32, 30, 26
-16,2:-4, -14, -8, 20, 22, 10, 12, 24, 32, 30, 30
-1,5:-4, -14, -8, 20, 22, 10, 16, 18, 38, 20, 16
-7,15:-4, -14, -8, 20, 22, 10, 24, 12, 16, 28, 36
-7,15:-4, -14, -8, 20, 22, 10, 24, 16, 28, 36, 12
-9,19:-4, -14, -8, 20, 22, 24, 26, 26, 22, 36, 16
-9,19:-4, -14, -8, 20, 22, 24, 26, 26, 22, 36, 18
-9,19:-4, -14, -8, 20, 22, 24, 26, 26, 22, 36, 20
-18,15:-4, -14, -8, 20, 22, 24, 32, 40, 44, 24, 42
-18,15:-4, -14, -8, 20, 22, 24, 32, 42, 44, 42, 24
12,13:-4, -14, 10, -2, -12, -12, -10, -6, 20, 10, 12
12,13:-4, -14, 10, -2, -12, -12, -10, 20, 10, 12, -6
15,11:-4, -14, 10, -2, -12, -12, 8, -10, 8, 8, 12
15,11:-4, -14, 10, -2, -12, -12, 8, -10, 8, 8, 14
15,11:-4, -14, 10, -2, -12, -12, 8, -10, 8, 8, 16
7,-13:-4, -14, 10, -2, -10, 8, 10, 2, 10, 6, 0
3,3:-4, -14, 10, -2, 0, -6, 20, -4, 10, 18, 20
3,3:-4, -14, 10, -2, 0, -6, 20, -4, 10, 18, 22
3,3:-4, -14, 10, -2, 0, -6, 20, -4, 10, 18, 24
5,3:-4, -14, 10, 10, 2, 6, 10, 10, 12, 10, -8
5,3:-4, -14, 10, 10, 2, 6, 10, 10, 12, 10, -6
5,3:-4, -14, 10, 10, 2, 6, 10, 10, 12, 10, -4
8,11:-4, -14, 10, 10, 2, 18, 8, -4, 16, 14, 16
4,5:-4, -14, 10, 10, 8, 20, 6, 14, 16, 2, 10
-5,18:-4, -14, 10, 10, 18, 12, 10, 20, 14, 22, 8
4,13:-4, -14, 10, 20, 10, 10, 16, 20, 0, 20, 20
4,13:-4, -14, 10, 20, 10, 10, 16, 20, 0, 20, 22
4,13:-4, -14, 10, 20, 10, 10, 16, 20, 0, 24, 20
4,13:-4, -14, 10, 20, 10, 10, 16, 20, 0, 24, 22
4,13:-4, -14, 10, 20, 10, 10, 16, 20, 0, 24, 24
11,19:-4, -14, 14, -2, -12, -12, -12, -18, -26, 8, -6
11,19:-4, -14, 14, -2, -12, -12, -12, -18, 8, -6, -26
11,19:-4, -14, 14, -2, -12, -12, -12, -18, 8, -6, -22
15,11:-4, -14, 14, -2, -12, -12, -12, 8, 8, 8, -14
15,11:-4, -14, 14, -2, -12, -12, -12, 8, 8, 8, -12
4,4:-4, -14, 14, -2, -12, -12, 2, -2, -16, -6, 8
4,4:-4, -14, 14, -2, -12, -12, 2, -2, -16, -6, 10
4,4:-4, -14, 14, -2, -12, -12, 2, -2, -16, -6, 12
4,4:-4, -14, 14, -2, -12, -12, 2, -2, -16, 8, -6
4,4:-4, -14, 14, -2, -12, -12, 2, -2, -16, 8, -4
4,4:-4, -14, 14, -2, -12, -12, 2, -2, -16, 8, -2
15,11:-4, -14, 14, -2, -12, -12, 8, -16, 8, 8, -16
15,11:-4, -14, 14, -2, -12, -12, 8, -16, 8, 8, -14
15,11:-4, -14, 14, -2, -12, -12, 8, -16, 8, 8, -12
14,7:-4, -14, 14, -2, -12, -12, 8, -10, -8, 6, 2
15,11:-4, -14, 14, -2, -12, -12, 8, -10, 8, 16, 10
15,11:-4, -14, 14, -2, -12, -12, 8, -10, 8, 16, 12
15,11:-4, -14, 14, -2, -12, -12, 8, -10, 8, 16, 14
10,13:-4, -14, 14, -2, -10, -4, 0, -4, 4, 8, -4
25,-1:-4, -14, 14, -2, 0, -12, -16, -18, -10, -16, -10
4,0:-4, -14, 14, -2, 0, -12, -10, 2, 10, 8, 4
4,0:-4, -14, 14, -2, 0, -12, -10, 2, 10, 8, 8
19,3:-4, -14, 14, -2, 0, -12, -6, -4, 16, -2, -6
13,13:-4, -14, 14, -2, 0, -12, 2, -10, -6, 6, 14
13,13:-4, -14, 14, -2, 0, -12, 2, -6, 6, 14, -10
11,17:-4, -14, 14, -2, 0, 2, 4, 4, 0, 14, -6
11,17:-4, -14, 14, -2, 0, 2, 4, 4, 0, 14, -4
11,17:-4, -14, 14, -2, 0, 2, 4, 4, 0, 14, -2
2,13:-4, -14, 14, -2, 0, 2, 10, 18, 22, 2, 20
2,13:-4, -14, 14, -2, 0, 2, 10, 20, 22, 20, 2
5,1:-4, -12, -14, -4, -4, -10, -18, -6, 12, 14, 6
5,1:-4, -12, -14, -4, -4, -10, -6, -16, -16, 6, -14
5,1:-4, -12, -14, -4, -4, -10, -6, -16, -16, 6, -12
5,1:-4, -12, -14, -4, -4, -10, -6, -16, -16, 6, -10
5,1:-4, -12, -14, -4, -4, -10, -6, -8, -14, 6, -12
5,1:-4, -12, -14, -4, -4, -10, -6, -8, -14, 6, -2
5,1:-4, -12, -14, -4, -4, -10, -6, -8, -10, 6, -12
5,1:-4, -12, -14, -4, -4, -10, -6, -8, -10, 6, -10
5,1:-4, -12, -14, -4, -4, -10, -6, -8, -10, 6, -8
5,1:-4, -12, -14, -4, -4, -10, -6, -8, -8, 6, -16
8,3:-4, -12, -14, -4, -2, 6, 4, 10, 2, 4, 6
8,3:-4, -12, -14, -4, -2, 6, 4, 10, 2, 4, 8
8,3:-4, -12, -14, -4, -2, 6, 4, 10, 2, 4, 10
1,8:-4, -12, -14, -4, -2, 6, 6, 6, 4, 16, 16
10,14:-4, -12, -14, 4, -6, -14, -10, -6, 0, -4, 4
9,4:-4, -12, -14, 4, -6, -8, -4, -20, -14, -4, -6
9,4:-4, -12, -14, 4, -6, -8, -4, -14, -4, -6, -20
0,-1:-4, -12, -14, 4, -6, 2, -4, -14, 4, -14, 12
12,-2:-4, -12, -14, 4, -6, 2, -4, 6, 6, 10, 4
19,1:-4, -12, -8, -18, -14, -10, -4, -6, -16, -30, -26
5,5:-4, -12, -8, -14, -22, -22, -16, -30, -4, -2, -14
9,-5:-4, -12, -8, -14, -22, 2, 4, -16, -8, -6, -2
9,-5:-4, -12, -8, -14, -22, 2, 4, -16, -8, -6, 0
9,-5:-4, -12, -8, -14, -22, 2, 4, -16, -8, -6, 2
9,-5:-4, -12, -8, -14, -22, 2, 4, -16, -8, -2, -6
9,-5:-4, -12, -8, -14, -22, 2, 4, -16, -8, -2, -4
2,-9:-4, -12, -8, -14, -20, -20, -2, -24, -12, -2, 0
2,-9:-4, -12, -8, -14, -20, -20, -2, -24, -12, -2, 2
2,-9:-4, -12, -8, -14, -20, -20, -2, -24, -12, -2, 4
8,2:-4, -12, -8, -14, -20, -14, -16, -6, 18, -14, -6
-2,-2:-4, -12, -8, -14, -4, -12, -8, -20, -10, -12, -12
0,7:-4, -12, -8, -14, -4, -2, 8, -8, -6, 10, 4
0,7:-4, -12, -8, -14, -4, -2, 8, -8, 10, 4, -6
0,7:-4, -12, -8, -14, -4, -2, 8, -8, 10, 4, -4
0,7:-4, -12, -8, -14, -4, -2, 8, -8, 10, 4, -2
27,-2:-4, -12, -8, -14, 0, -14, -22, -24, -8, -22, -18
11,13:-4, -12, -8, -14, 0, -14, -22, -8, -14, -10, -12
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 4, 2, -8
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 4, 2, -4
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 4, 2, 2
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 12, -2, 0
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 12, -2, 2
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 12, -2, 4
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 12, 0, 6
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 12, 0, 8
5,-8:-4, -12, -8, -4, -4, -14, -22, -6, 12, 0, 10
15,-8:-4, -12, -8, -4, -4, -14, -10, -22, -22, -14, -12
8,7:-4, -12, -8, -4, -4, -2, -14, 8, -2, -4, -8
8,7:-4, -12, -8, -4, -4, -2, -14, 8, -2, -4, -6
8,7:-4, -12, -8, -4, -4, -2, -14, 8, -2, -4, -4
14,8:-4, -12, -8, -4, -4, -2, 8, -2, -12, 6, -2
18,-5:-4, -12, -8, -4, -4, 2, -4, -4, -10, -14, -4
18,-5:-4, -12, -8, -4, -4, 2, -4, -4, -10, -14, 0
18,-5:-4, -12, -8, -4, -4, 2, -4, -4, -10, -4, -14
6,-24:-4, -12, -8, -2, 8, -2, -10, -12, -24, 8, -10
6,-24:-4, -12, -8, -2, 8, -2, -10, -12, 8, -10, -24
6,-24:-4, -12, -8, -2, 8, -2, -10, -12, 8, -10, -14
8,0:-4, -12, -4, -8, -6, -16, -16, 4, -14, 4, 4
8,0:-4, -12, -4, -8, -6, -16, -16, 4, -14, 4, 6
8,0:-4, -12, -4, -8, -6, -16, -16, 4, -14, 4, 8
8,0:-4, -12, -4, -8, -6, -16, -16, 4, 4, 4, -14
4,6:-4, -12, -4, -8, -6, -4, -2, 0, 0, -12, 10
4,6:-4, -12, -4, -8, -6, -4, -2, 0, 0, 10, -12
4,6:-4, -12, -4, -8, -6, -4, -2, 0, 0, 10, -10
4,6:-4, -12, -4, -8, -6, -4, -2, 0, 0, 10, -8
1,4:-4, -12, -4, -8, -6, 2, -2, -8, -6, -6, -6
6,-12:-4, -12, -4, -4, -10, -18, -8, -14, 8, -14, -18
6,-12:-4, -12, -4, -4, -10, -18, -8, -14, 8, -14, -16
6,-12:-4, -12, -4, -4, -10, -18, -8, -14, 8, -14, -14
0,-2:-4, -12, -4, -4, -10, -18, -8, 10, -12, 6, 14
-5,-1:-4, -12, -4, -4, -10, -18, -8, 10, -6, 14, -2
-5,-1:-4, -12, -4, -4, -10, -18, -8, 10, -6, 14, 0
0,-2:-4, -12, -4, -4, -10, -18, -8, 10, -4, -12, 14
0,-2:-4, -12, -4, -4, -10, -18, -8, 10, -4, 14, -12
14,-4:-4, -12, -4, -4, 0, -10, -12, -28, -28, -4, -24
14,-4:-4, -12, -4, -4, 0, -10, -12, -28, -24, -2, 2
14,-4:-4, -12, -4, -4, 0, -10, -12, -28, -24, -2, 4
14,-4:-4, -12, -4, -4, 0, -10, -12, -28, -24, -2, 6
-1,-10:-4, -12, -4, -4, 0, -10, -12, -18, -12, -2, 4
-1,-10:-4, -12, -4, -4, 0, -10, -12, -18, -12, -2, 6
-1,-10:-4, -12, -4, -4, 0, -10, -12, -18, -12, -2, 8
14,-5:-4, -12, -4, -4, 0, -10, -12, -18, -8, -4, -2
14,-5:-4, -12, -4, -4, 0, -10, -12, -18, -8, -4, 0
14,-5:-4, -12, -4, -4, 0, -10, -12, -18, -8, -4, 2
