13,-2:-4, -6, -8, -10, -20, -10, -2
13,-2:-4, -6, -8, -10, -20, -10, 0
13,-2:-4, -6, -8, -10, -20, -10, 2
13,-2:-4, -6, -8, -10, -10, -2, -20
7,2:-4, 2, 6, -14, -18, -18, 4
7,2:-4, 2, 6, -14, -18, 4, -18
7,2:-4, 2, 6, -14, -18, 4, -16
7,2:-4, 2, 6, -14, -18, 4, -14
9,-11:-4, -6, -8, -16, -28, -28, -8, -26
9,-11:-4, -6, -8, -16, -26, -28, -26, -8
13,-2:-4, -6, -8, -10, -20, -10, -6, -4
13,-2:-4, -6, -8, -10, -20, -10, -6, -2
13,-2:-4, -6, -8, -10, -20, -10, -6, 0
9,0:-4, -6, 6, -8, 0, -12, -20, 4
9,0:-4, -6, 6, -8, 0, -12, 4, -20
-1,6:-4, -6, 6, 0, -2, -30, -4, 0
-4,-9:-4, -6, 6, 4, -8, -16, -14, -14
-4,-9:-4, -6, 6, 4, -8, -16, -14, -10
-5,12:-4, -6, 6, 10, 12, 4, 10, 4
7,2:-4, 2, 6, -14, -18, -22, 4, -20
7,2:-4, 2, 6, -14, -18, -22, 4, -18
7,2:-4, 2, 6, -14, -18, -22, 4, -16
7,2:-4, 2, 6, -14, -18, -18, 6, 6
7,2:-4, 2, 6, -14, -18, -18, 6, 8
7,2:-4, 2, 6, -14, -18, -18, 10, 6
7,2:-4, 2, 6, -14, -18, -18, 10, 8
7,2:-4, 2, 6, -14, -18, -18, 10, 10
3,1:-4, 2, 6, -14, 2, -12, 4, -8
0,-9:-4, 2, 6, -8, -4, 10, -18, -4
0,-9:-4, 2, 6, -8, -4, 10, -18, -2
0,-9:-4, 2, 6, -8, -4, 10, -18, 0
0,-9:-4, 2, 6, -8, -4, 10, -4, -18
0,-9:-4, 2, 6, -8, -4, 10, -4, -16
0,-9:-4, 2, 6, -8, -4, 10, -4, -14
15,-2:-4, 2, 6, 6, 12, -14, 0, 16
15,-2:-4, 2, 6, 6, 12, -14, 0, 20
15,-2:-4, 2, 6, 6, 12, -14, 16, 0
9,-3:-4, 4, -2, -12, -2, -10, -18, -2
4,8:6, 6, -4, -4, 16, -2, 16, 16
4,8:6, 6, -4, -4, 16, -2, 16, 18
4,8:6, 6, -4, -4, 16, -2, 16, 20
4,8:6, 6, -4, -4, 16, 16, 16, -2
0,14:6, 6, 8, 10, 12, 12, 0, 22
0,14:6, 6, 8, 10, 12, 12, 22, 0
0,14:6, 6, 8, 10, 12, 12, 22, 2
0,14:6, 6, 8, 10, 12, 12, 22, 4
-3,12:6, 6, 14, 10, 4, 6, 6, 6
0,-6:-4, 2, 6, -8, -14, 4, 4, -2, 0, -4
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -14, -4
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -14, -2
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -4, -14
-2,4:-4, 2, 6, -8, -4, -10, 6, -4, -4, -4
0,-9:-4, 2, 6, -8, -4, 10, -20, -22, -4, -14
0,-9:-4, 2, 6, -8, -4, 10, -18, -8, 2, -4
0,-9:-4, 2, 6, -8, -4, 10, -18, -8, 2, -2
0,-9:-4, 2, 6, -8, -4, 10, -18, -8, 2, 0
0,-9:-4, 2, 6, -8, -4, 10, -10, -20, -4, -18
0,-9:-4, 2, 6, -8, -4, 10, -10, -20, -4, -16
0,-9:-4, 2, 6, -8, -4, 10, -10, -20, -4, -14
0,-9:-4, 2, 6, -8, -4, 10, -10, -10, -8, -16
-1,6:-4, 2, 6, 0, -8, -4, -16, -14, -10, -20
-1,6:-4, 2, 6, 0, -8, -4, -16, -14, -10, -16
16,-1:-4, 2, 6, 6, 2, 2, 2, -4, -8, 2
16,-1:-4, 2, 6, 6, 2, 2, 2, -4, -8, 6
16,-1:-4, 2, 6, 6, 2, 2, 2, -4, 2, -8
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 10, 18
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 12, 10
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 12, 12
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 12, 14
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 16, 4
15,-2:-4, 2, 6, 6, 12, -14, 0, 10, 16, 14
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 18, 12
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 18, 14
15,-2:-4, 2, 6, 6, 12, -14, 0, 18, 18, 16
-12,5:-4, 4, -10, -12, 6, -4, -14, -2, 10, 10
9,6:-4, 4, -10, -12, 6, 4, 10, 0, -4, -14
8,9:-4, 4, -10, -8, 0, -4, -10, -8, -8, -8
2,-2:-4, 4, -10, 2, -16, -18, -26, -2, -8, -16
19,-3:-4, 4, -10, 2, -16, -10, -6, -8, -12, -2
6,-2:-4, 4, -2, 6, 0, 8, -6, -8, 6, -12
5,10:-4, 4, 4, -6, -14, 4, 6, 4, 22, 8
-14,6:-4, 4, 4, -6, -14, 4, 6, 6, 16, 20
-14,6:-4, 4, 4, -6, -14, 4, 6, 6, 16, 24
5,10:-4, 4, 4, -6, 4, 6, 4, 22, 8, -14
5,10:-4, 4, 4, -6, 4, 6, 4, 22, 8, -4
5,0:-4, 4, 4, 4, -14, 6, -2, 8, 16, 10
15,-2:-4, 4, 6, 6, 12, 10, 2, -14, 0, 12
15,-2:-4, 4, 6, 6, 12, 10, 2, -14, 0, 14
15,-2:-4, 4, 6, 6, 12, 10, 2, -14, 0, 16
12,-8:6, -4, -4, -6, -8, -16, -28, -28, -8, -26
12,-8:6, -4, -4, -6, -8, -16, -26, -28, -26, -8
16,1:6, -4, -4, -6, -8, -10, -20, -10, -6, -4
16,1:6, -4, -4, -6, -8, -10, -20, -10, -6, -2
16,1:6, -4, -4, -6, -8, -10, -20, -10, -6, 0
12,3:6, -4, -4, -6, 6, -8, 0, -12, -20, 4
12,3:6, -4, -4, -6, 6, -8, 0, -12, 4, -20
2,9:6, -4, -4, -6, 6, 0, -2, -30, -4, 0
-1,-6:6, -4, -4, -6, 6, 4, -8, -16, -14, -14
-1,-6:6, -4, -4, -6, 6, 4, -8, -16, -14, -10
-2,15:6, -4, -4, -6, 6, 10, 12, 4, 10, 4
10,5:6, -4, -4, 2, 6, -14, -18, -22, 4, -20
10,5:6, -4, -4, 2, 6, -14, -18, -22, 4, -18
10,5:6, -4, -4, 2, 6, -14, -18, -22, 4, -16
10,5:6, -4, -4, 2, 6, -14, -18, -18, 6, 6
10,5:6, -4, -4, 2, 6, -14, -18, -18, 6, 8
10,5:6, -4, -4, 2, 6, -14, -18, -18, 10, 6
10,5:6, -4, -4, 2, 6, -14, -18, -18, 10, 8
10,5:6, -4, -4, 2, 6, -14, -18, -18, 10, 10
6,4:6, -4, -4, 2, 6, -14, 2, -12, 4, -8
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -18, -4
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -18, -2
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -18, 0
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -4, -18
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -4, -16
3,-6:6, -4, -4, 2, 6, -8, -4, 10, -4, -14
18,1:6, -4, -4, 2, 6, 6, 12, -14, 0, 16
18,1:6, -4, -4, 2, 6, 6, 12, -14, 0, 20
18,1:6, -4, -4, 2, 6, 6, 12, -14, 16, 0
12,0:6, -4, -4, 4, -2, -12, -2, -10, -18, -2
7,11:6, -4, 6, 6, -4, -4, 16, -2, 16, 16
7,11:6, -4, 6, 6, -4, -4, 16, -2, 16, 18
7,11:6, -4, 6, 6, -4, -4, 16, -2, 16, 20
7,11:6, -4, 6, 6, -4, -4, 16, 16, 16, -2
3,17:6, -4, 6, 6, 8, 10, 12, 12, 0, 22
3,17:6, -4, 6, 6, 8, 10, 12, 12, 22, 0
3,17:6, -4, 6, 6, 8, 10, 12, 12, 22, 2
3,17:6, -4, 6, 6, 8, 10, 12, 12, 22, 4
0,15:6, -4, 6, 6, 14, 10, 4, 6, 6, 6
0,16:6, 6, -4, -4, -4, -10, -16, 16, 2, -12
0,16:6, 6, -4, -4, -4, -10, -16, 16, 2, -10
0,16:6, 6, -4, -4, -4, -10, -16, 16, 2, -8
4,8:6, 6, -4, -4, -4, 16, -8, 16, 16, -6
4,8:6, 6, -4, -4, -4, 16, -8, 16, 16, -4
4,8:6, 6, -4, -4, -4, 16, -8, 16, 16, -2
3,4:6, 6, -4, -4, -4, 16, 0, 14, 10, -4
12,10:6, 6, -4, -4, -2, -8, -8, 8, -4, -14
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 12, 14
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 12, 16
-7,1:6, 6, -4, -4, 10, 6, -8, 2, 12, 18
-7,1:6, 6, -4, -4, 10, 6, -8, 10, 16, 4
-7,1:6, 6, -4, -4, 10, 6, -8, 10, 16, 6
-7,1:6, 6, -4, -4, 10, 6, -8, 10, 16, 8
3,4:6, 6, -4, -4, 16, -8, 0, 14, 10, -8
3,4:6, 6, -4, -4, 16, -8, 0, 14, 10, -6
3,4:6, 6, -4, -4, 16, -8, 0, 14, 10, -4
4,8:6, 6, -4, -4, 16, -2, 16, 24, 14, 16
4,8:6, 6, -4, -4, 16, -2, 16, 24, 14, 18
4,8:6, 6, -4, -4, 16, -2, 16, 24, 14, 20
-30,13:6, 6, -4, 2, 10, -2, 14, 18, 32, 26
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 2, 10
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 2, 14
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 10, 2
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 10, 4
12,-1:6, 6, -2, -2, 14, -2, -8, -4, 10, 6
12,-1:6, 6, -2, -2, 14, -2, -8, 2, 10, -4
-3,8:6, 6, -2, 4, 8, 4, -6, -8, -16, 2
-3,8:6, 6, -2, 4, 8, 4, -6, -8, 2, -16
-3,8:6, 6, -2, 4, 8, 4, -6, -8, 2, -6
1,3:6, 6, -2, 14, 8, -2, 18, -2, 12, 6
15,4:6, 6, -2, 14, 8, 0, 0, 16, 0, -6
14,-4:6, 6, 8, -4, -8, -10, -2, -8, -18, -2
14,-4:6, 6, 8, -4, -8, -10, -2, -8, -14, -2
-6,5:6, 6, 8, -4, -8, 0, 6, 0, -2, 4
-6,5:6, 6, 8, -4, -8, 0, 6, 0, -2, 6
-6,5:6, 6, 8, -4, -8, 0, 6, 0, -2, 8
-6,5:6, 6, 8, -4, -8, 0, 6, 0, 2, -4
-6,5:6, 6, 8, -4, -8, 0, 6, 0, 2, 0
9,14:6, 6, 8, -4, -8, 2, 10, -2, 12, 8
2,10:6, 6, 8, -4, -4, 10, 2, 14, 22, -6
2,10:6, 6, 8, -4, -4, 10, 2, 14, 22, -4
2,10:6, 6, 8, -4, -4, 10, 2, 14, 22, 2
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 8, 18
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 8, 20
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 12, 16
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 12, 18
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 12, 20
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 18, 8
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 18, 10
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 18, 12
-7,-3:6, 6, 8, -4, -2, 10, 18, -6, 24, 12
-7,-3:6, 6, 8, -4, -2, 10, 18, 0, -12, -2
-7,-3:6, 6, 8, -4, -2, 10, 18, 0, -12, 0
-7,-3:6, 6, 8, -4, -2, 10, 18, 0, -12, 2
-7,-3:6, 6, 8, -4, -2, 10, 18, 8, 18, -6
-7,-3:6, 6, 8, -4, -2, 10, 18, 8, 18, 4
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 14, 18
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 14, 20
-7,-3:6, 6, 8, -4, -2, 10, 18, 16, 14, 22
2,10:6, 6, 8, -4, 10, -8, 2, 14, 22, -8
2,10:6, 6, 8, -4, 10, -8, 2, 14, 22, -6
2,10:6, 6, 8, -4, 10, -8, 2, 14, 22, -4
-1,10:6, 6, 8, -4, 10, -2, 12, 20, 22, 30
2,10:6, 6, 8, -4, 10, 2, 14, 2, 22, 0
-6,17:6, 6, 8, 10, 4, 14, 18, 20, 32, 32
3,6:6, 6, 8, 10, 12, 4, 0, -8, -6, 12
3,6:6, 6, 8, 10, 12, 4, 0, -8, -6, 22
3,6:6, 6, 8, 10, 12, 4, 0, -8, 12, -6
3,6:6, 6, 8, 10, 12, 4, 0, -8, 12, -4
3,6:6, 6, 8, 10, 12, 4, 0, -8, 12, -2
3,6:6, 6, 8, 10, 12, 4, 0, -4, 12, -8
3,6:6, 6, 8, 10, 12, 4, 0, -4, 12, -6
3,6:6, 6, 8, 10, 12, 4, 0, -4, 12, -4
0,14:6, 6, 8, 10, 12, 12, 8, -2, 22, 0
0,14:6, 6, 8, 10, 12, 12, 8, -2, 22, 2
0,14:6, 6, 8, 10, 12, 12, 8, -2, 22, 4
0,14:6, 6, 8, 10, 12, 12, 22, -2, -4, 4
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 30, 30
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 30, 32
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 34, 30
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 34, 32
-9,10:6, 6, 8, 10, 18, 26, 30, 10, 34, 34
3,6:6, 6, 14, 6, 6, 12, 16, 16, 8, -8
3,6:6, 6, 14, 6, 6, 12, 16, 16, 8, -6
3,6:6, 6, 14, 6, 6, 12, 16, 16, 8, -4
3,6:6, 6, 14, 6, 6, 16, 12, 8, -8, 16
3,6:6, 6, 14, 6, 6, 16, 12, 8, -8, 20
0,6:6, 6, 14, 10, 6, 10, 12, -6, -12, -6
