8,-1:-4, 2, 2
-1,-1:-4, 4, -14
-1,-1:-4, -12, -14, 2
-1,-1:-4, -12, -14, 6
-4,5:6, 6, 8, 2
-1,-1:-4, -12, -14, 4, -4
-1,-1:-4, -12, -14, 4, -2
-1,-1:-4, -12, -14, 4, 0
10,3:-4, -12, -4, 2, 2
-1,-1:-4, 4, -2, -14, -12
-1,-1:-4, 4, -2, -14, -6
-1,-1:-4, 4, -2, -12, -14
6,-5:-4, 4, -2, -12, 0
2,2:6, -4, -4, -6, -14
11,2:6, -4, -4, 2, 2
2,2:6, -4, -4, 4, -14
-4,5:6, 6, -4, 2, 4
-4,5:6, 6, -4, 2, 14
-13,10:-4, -14, -8, 20, 22, 16
7,8:-4, -14, 14, -2, 0, -6
-1,-1:-4, -12, -14, -4, -4, 4
-1,-1:-4, -12, -14, -4, -2, -4
-1,-1:-4, -12, -14, -4, -2, -2
-1,-1:-4, -12, -14, -4, -2, 0
-1,-1:-4, -12, -14, -4, 2, -10
-1,-1:-4, -12, -14, -4, 2, 0
-1,-1:-4, -12, -14, 4, 4, -2
-1,-1:-4, -12, -14, 4, 4, 0
-1,-1:-4, -12, -14, 4, 4, 2
1,-5:-4, -6, 0, -8, -12, -20
10,-5:-4, -6, 0, -8, -4, -4
1,-5:-4, -6, 0, -8, -2, -20
6,-4:-4, -6, 6, -2, -10, 14
6,-4:-4, -6, 6, -2, -10, 16
6,-4:-4, -6, 6, -2, -10, 18
13,-5:-4, -6, 6, -2, 14, -12
6,-4:-4, -6, 6, -2, 14, -10
4,1:-4, 2, 2, -8, -4, -10
-1,-1:-4, 4, -10, -8, -6, -14
1,11:-4, 4, -10, 6, 4, 0
-1,-1:-4, 4, -2, -14, -8, -8
-1,-1:-4, 4, -2, -14, -8, -6
-1,-1:-4, 4, -2, -14, -8, -4
6,-5:-4, 4, -2, -12, -2, 2
6,-5:-4, 4, -2, -12, -2, 4
6,-5:-4, 4, -2, -12, -2, 6
-1,-1:-4, 4, 4, -6, -14, 14
2,2:6, -4, -4, -12, -14, 2
2,2:6, -4, -4, -12, -14, 6
-1,8:6, -4, 6, 6, 8, 2
7,0:6, 6, -2, -4, 16, 2
8,7:6, 6, -2, 4, 8, 8
-4,5:6, 6, -2, 12, 0, 12
-4,5:6, 6, -2, 12, 0, 14
-4,5:6, 6, -2, 12, 0, 16
-4,5:6, 6, -2, 12, 12, 0
-4,5:6, 6, 8, -4, -2, -4
-4,5:6, 6, 8, -4, -2, -2
-4,5:6, 6, 8, -4, -2, 0
-4,5:6, 6, 8, -4, 2, -10
-4,5:6, 6, 8, -4, 2, 0
7,0:6, 6, 8, -4, 2, 6
7,0:6, 6, 8, -4, 2, 16
-8,7:6, 6, 8, 10, 2, 10
-8,7:6, 6, 8, 10, 2, 20
-8,7:6, 6, 8, 10, 4, 16
-8,7:6, 6, 8, 10, 20, 2
-8,7:6, 6, 8, 10, 20, 6
2,8:6, 6, 8, 10, 20, 22
6,-4:-4, -6, 6, -2, -10, 22, 12, 16
6,-4:-4, -6, 6, -2, -10, 22, 12, 18
-15,1:-4, -6, 6, -2, 12, 10, 2, -14
-15,1:-4, -6, 6, -2, 12, 10, 2, -6
-6,1:-4, -6, 6, -2, 12, 18, 18, -14
-6,1:-4, -6, 6, -2, 12, 18, 18, -6
1,-5:-4, -6, 6, 0, -8, -18, -20, 2
1,-5:-4, -6, 6, 0, -8, -12, -20, 2
1,-5:-4, -6, 6, 0, -8, -12, -20, 12
10,-5:-4, -6, 6, 0, -8, -4, -4, 2
10,-5:-4, -6, 6, 0, -8, -4, -4, 12
6,-8:-4, -6, 6, 0, -8, -4, 8, -20
15,-3:-4, -6, 6, 0, -8, -2, 10, -14
10,-5:-4, -6, 6, 0, -8, 10, -2, 2
10,-5:-4, -6, 6, 0, -8, 10, -2, 4
10,-5:-4, -6, 6, 0, -8, 10, -2, 6
-4,6:-4, -6, 6, 0, 8, 4, -4, -6
-4,6:-4, -6, 6, 0, 8, 4, -4, -4
-4,6:-4, -6, 6, 0, 8, 4, -4, -2
5,6:-4, -6, 6, 0, 8, 12, 12, -14
-4,6:-4, -6, 6, 0, 8, 14, -4, -14
-4,6:-4, -6, 6, 0, 8, 14, -4, -4
1,-5:-4, -6, 6, 4, -8, -12, -20, 2
1,-5:-4, -6, 6, 4, -8, -12, -20, 4
1,-5:-4, -6, 6, 4, -8, -12, -20, 6
10,-5:-4, -6, 6, 4, -8, -4, -4, 2
10,-5:-4, -6, 6, 4, -8, -4, -4, 4
10,-5:-4, -6, 6, 4, -8, -4, -4, 6
-3,3:-4, -6, 6, 4, -2, -30, -4, -14
-3,3:-4, -6, 6, 4, -2, -30, -4, -8
0,2:-4, -6, 6, 6, 12, 2, 16, -14
0,2:-4, -6, 6, 6, 12, 2, 16, -4
-2,-2:-4, -6, 6, 10, -14, -4, -2, 6
-2,-2:-4, -6, 6, 10, -14, -4, -2, 8
7,-2:-4, -6, 6, 10, -14, 2, -4, 2
16,-3:-4, -6, 6, 10, -6, -16, -10, 2
16,-3:-4, -6, 6, 10, -6, -16, 2, -10
2,-15:-4, -6, 6, 10, 0, -4, 2, 4
2,-15:-4, -6, 6, 10, 0, -4, 2, 6
2,-15:-4, -6, 6, 10, 0, -4, 2, 8
-6,9:-4, -6, 6, 10, 12, 14, 4, 10
-6,9:-4, -6, 6, 10, 12, 14, 4, 14
-2,-7:-4, 2, 0, -8, -14, 0, 0, -6
8,-5:-4, 2, 0, -8, -14, 0, 0, 4
-3,6:-4, 2, 0, -8, -4, -16, -8, -26
-3,6:-4, 2, 0, -8, -4, -16, -8, -16
13,12:-4, 2, 2, -14, -10, 4, -4, 10
13,12:-4, 2, 2, -14, -10, 4, -4, 14
5,9:-4, 2, 2, -14, -10, 4, 10, -6
13,12:-4, 2, 2, -14, -10, 4, 10, -4
13,12:-4, 2, 2, -14, -10, 4, 10, 6
13,12:-4, 2, 2, -14, -10, 4, 12, 2
9,-8:-4, 2, 2, -14, 6, -12, -20, -6
9,-8:-4, 2, 2, -14, 6, -12, -20, -2
1,-11:-4, 2, 2, -14, 6, -12, -6, -22
9,-8:-4, 2, 2, -14, 6, -12, -6, -20
9,-8:-4, 2, 2, -14, 6, -12, -6, -10
9,-8:-4, 2, 2, -14, 6, -12, -4, -14
15,-4:-4, 2, 2, -8, -14, -16, 4, -10
16,3:-4, 2, 2, -8, -14, -8, -4, -4
4,1:-4, 2, 2, -8, -14, 0, -12, 0
4,1:-4, 2, 2, -8, -14, 0, -12, 2
4,1:-4, 2, 2, -8, -14, 0, -12, 4
4,1:-4, 2, 2, -8, -14, 0, 0, -12
4,1:-4, 2, 2, -8, -4, -16, -14, -16
4,1:-4, 2, 2, -8, -4, -16, -14, -14
4,1:-4, 2, 2, -8, -4, -16, -14, -12
4,1:-4, 2, 2, -8, -4, -16, -10, -22
4,1:-4, 2, 2, -8, -4, -16, -10, -12
15,-4:-4, 2, 2, -8, -4, -16, -10, -6
15,-4:-4, 2, 2, -8, -4, -16, -10, 4
0,3:-4, 2, 2, -8, -4, -2, -10, -2
0,3:-4, 2, 2, -8, -4, -2, -10, 8
0,3:-4, 2, 2, -8, -4, -2, -8, 4
0,3:-4, 2, 2, -8, -4, -2, 8, -10
0,3:-4, 2, 2, -8, -4, -2, 8, -6
10,4:-4, 2, 2, -8, -4, -2, 8, 10
14,-2:-4, 2, 6, 0, -4, -10, -16, 4
14,-2:-4, 2, 6, 0, -4, -10, -16, 6
14,-2:-4, 2, 6, 0, -4, -10, -16, 8
14,-2:-4, 2, 6, 0, -4, -10, 4, -16
-4,6:-4, 2, 6, 0, 8, 4, -10, -2
-4,6:-4, 2, 6, 0, 8, 4, -10, 0
-4,6:-4, 2, 6, 0, 8, 4, -10, 2
-4,6:-4, 2, 6, 0, 8, 14, 0, -10
14,-2:-4, 2, 6, 6, 12, -14, -4, 16
14,-2:-4, 2, 6, 6, 12, -14, -4, 20
14,-2:-4, 2, 6, 6, 12, -14, 16, -4
13,1:-4, 2, 6, 6, 12, -8, -2, 0
13,1:-4, 2, 6, 6, 12, -8, -2, 2
13,1:-4, 2, 6, 6, 12, -8, -2, 4
8,-1:-4, 2, 6, 6, 12, 16, 0, 2
-8,1:-4, 4, -10, -12, -14, 4, 8, 2
-1,-1:-4, 4, -10, -12, -12, -14, -2, -8
-1,-1:-4, 4, -10, -12, -12, -14, -2, -6
-1,-1:-4, 4, -10, -12, -12, -14, -2, -4
8,3:-4, 4, -10, -12, 6, -14, 10, 0
-1,-1:-4, 4, -10, -8, -16, -10, -6, -8
-1,-1:-4, 4, -10, -8, -16, -10, -6, 0
-1,-1:-4, 4, -10, -8, -16, -10, -6, 4
-1,-1:-4, 4, -10, -8, -16, 2, -10, -18
-1,-1:-4, 4, -10, -8, -16, 2, -10, -16
-1,-1:-4, 4, -10, -8, -16, 2, -10, -14
-1,-1:-4, 4, -10, -8, -6, -18, -18, -22
-1,-1:-4, 4, -10, -8, -6, -18, -18, -10
-1,-1:-4, 4, -10, -8, -6, -4, 8, 2
-1,-1:-4, 4, -10, -8, -6, -4, 8, 4
-1,-1:-4, 4, -10, -8, 0, -8, -4, -4
-1,-1:-4, 4, -10, -8, 0, -8, -4, -2
-1,-1:-4, 4, -10, -8, 0, -8, -4, 0
-1,-1:-4, 4, -10, -8, 2, -30, 0, -6
-1,-1:-4, 4, -10, -8, 2, -30, 0, -4
-1,-1:-4, 4, -10, -8, 2, -30, 0, -2
-1,-1:-4, 4, -10, -8, 2, -22, -8, -28
-1,-1:-4, 4, -10, -8, 2, -22, -8, -26
-1,-1:-4, 4, -10, -8, 2, -22, -8, -24
7,2:-4, 4, -10, 0, -8, -18, -12, -10
7,2:-4, 4, -10, 0, -8, -18, -12, 0
9,-3:-4, 4, -10, 2, -16, -18, -26, -4
9,-3:-4, 4, -10, 2, -16, -18, -4, -26
18,-3:-4, 4, -10, 2, -16, -10, -12, -2
18,-3:-4, 4, -10, 2, -16, -10, -10, -4
18,-3:-4, 4, -10, 2, -16, -10, -4, -10
9,-3:-4, 4, -10, 2, -16, -8, -4, -26
-1,-1:-4, 4, -2, -14, -8, -10, -12, -4
-1,-1:-4, 4, -2, -14, -8, 0, -10, -8
-1,-1:-4, 4, -2, -14, -8, 0, -10, -6
-1,-1:-4, 4, -2, -14, -8, 0, -10, -4
3,7:-4, 4, -2, -12, -6, 2, -2, -10
12,7:-4, 4, -2, -12, -6, 2, 6, 6
3,7:-4, 4, -2, -12, -6, 2, 8, -10
6,-5:-4, 4, -2, -12, -2, -2, 8, 2
6,-5:-4, 4, -2, -12, -2, -2, 8, 4
6,-5:-4, 4, -2, -12, -2, -2, 8, 6
6,-5:-4, 4, -2, -12, -2, 8, 10, 2
2,-3:-4, 4, -2, -12, 0, -10, -6, -12
-4,-1:-4, 4, -2, -12, 6, -12, 6, 12
15,3:-4, 4, -2, -12, 6, 2, -10, 2
11,3:-4, 4, -2, -12, 6, 2, 4, 6
11,3:-4, 4, -2, -12, 6, 2, 4, 16
11,3:-4, 4, -2, -12, 6, 2, 6, 4
11,3:-4, 4, -2, -12, 6, 2, 6, 8
2,0:-4, 4, -2, -12, 6, 4, -12, -2
6,-5:-4, 4, -2, -12, 6, 4, 10, 4
6,-5:-4, 4, -2, -12, 6, 4, 10, 6
6,-5:-4, 4, -2, -12, 6, 4, 10, 8
6,-5:-4, 4, -2, -12, 6, 6, 2, 4
6,-5:-4, 4, -2, -12, 6, 6, 2, 6
6,-5:-4, 4, -2, -12, 6, 6, 2, 8
6,-5:-4, 4, -2, -12, 6, 6, 6, 0
6,-5:-4, 4, -2, -12, 6, 6, 6, 2
-1,-1:-4, 4, -2, -8, -12, -28, -10, -26
-1,-1:-4, 4, -2, -8, -12, -28, -10, -24
-1,-1:-4, 4, -2, -8, -12, -28, -10, -22
13,-4:-4, 4, -2, -8, -12, -28, -4, -26
13,-4:-4, 4, -2, -8, -12, -28, -4, -24
13,-4:-4, 4, -2, -8, -12, -28, -4, -22
13,-4:-4, 4, -2, -8, -12, -24, -2, 2
13,-4:-4, 4, -2, -8, -12, -24, -2, 4
13,-4:-4, 4, -2, -8, -12, -24, -2, 6
6,2:-4, 4, -2, -8, -12, -2, -14, -26
6,2:-4, 4, -2, -8, -12, -2, -14, -22
5,-17:-4, 4, -2, -8, -12, -2, -14, -8
5,-17:-4, 4, -2, -8, -12, -2, -14, -4
16,1:-4, 4, -2, -8, -10, -4, -4, -4
-1,-1:-4, 4, -2, -8, -10, -2, -10, -12
-1,-1:-4, 4, -2, -8, -10, -2, -10, -10
-1,-1:-4, 4, -2, -8, -10, -2, -10, -8
5,-1:-4, 4, -2, -8, -10, -2, -10, -6
6,-5:-4, 4, -2, -8, 6, 4, 4, -8
6,-5:-4, 4, -2, -8, 6, 4, 4, -6
6,-5:-4, 4, -2, -8, 6, 4, 4, -4
-2,-2:-4, 4, -2, 6, 0, -24, -10, -4
-2,-2:-4, 4, -2, 6, 0, -24, -10, 2
-2,-2:-4, 4, -2, 6, 0, -22, -2, -30
-2,-2:-4, 4, -2, 6, 0, -22, -2, -28
-2,-2:-4, 4, -2, 6, 0, -22, -2, -26
23,-10:-4, 4, -2, 6, 4, 0, -30, -24
4,-3:-4, 4, -2, 6, 4, 4, -16, -10
0,3:-4, 4, -2, 6, 6, 2, -16, -14
0,3:-4, 4, -2, 6, 6, 2, -16, -6
-1,-1:-4, 4, 4, -6, -14, 8, 14, 8
-1,-1:-4, 4, 4, -6, -14, 8, 14, 10
-1,-1:-4, 4, 4, -6, -14, 8, 14, 12
-8,9:-4, 4, 4, -6, 4, 6, 6, -2
1,8:-4, 4, 4, 4, -14, -6, -4, 2
1,8:-4, 4, 4, 4, -14, -6, -4, 12
-1,-1:-4, 4, 4, 4, -14, 12, 14, -6
-1,-1:-4, 4, 4, 4, -14, 12, 14, -2
1,8:-4, 4, 4, 4, 6, -8, -20, -16
1,8:-4, 4, 4, 4, 6, -8, -20, -14
1,8:-4, 4, 4, 4, 6, -8, -2, -16
3,14:-4, 4, 6, 4, -8, -16, -2, -6
3,14:-4, 4, 6, 4, -8, -16, -2, -4
3,14:-4, 4, 6, 4, -8, -16, -2, -2
-6,-10:-4, 4, 6, 6, -4, -14, -10, -18
3,-10:-4, 4, 6, 6, -4, -14, -2, -2
-6,-10:-4, 4, 6, 6, -4, -14, 0, -18
3,-10:-4, 4, 6, 6, -4, -2, -2, -14
3,-10:-4, 4, 6, 6, -4, -2, -2, -8
3,-10:-4, 4, 6, 6, -4, -2, -2, -4
-6,-10:-4, 4, 6, 6, -4, 0, -18, -14
-6,-10:-4, 4, 6, 6, -4, 0, -18, -8
-6,-10:-4, 4, 6, 6, -4, 0, -18, -4
2,2:6, -4, -4, -12, -14, -4, -4, 4
2,2:6, -4, -4, -12, -14, -4, -2, -4
2,2:6, -4, -4, -12, -14, -4, -2, -2
2,2:6, -4, -4, -12, -14, -4, -2, 0
2,2:6, -4, -4, -12, -14, -4, 2, -10
2,2:6, -4, -4, -12, -14, -4, 2, 0
2,2:6, -4, -4, -12, -14, 4, 4, -2
2,2:6, -4, -4, -12, -14, 4, 4, 0
2,2:6, -4, -4, -12, -14, 4, 4, 2
4,-2:6, -4, -4, -6, 0, -8, -12, -20
13,-2:6, -4, -4, -6, 0, -8, -4, -4
4,-2:6, -4, -4, -6, 0, -8, -2, -20
9,-1:6, -4, -4, -6, 6, -2, -10, 14
9,-1:6, -4, -4, -6, 6, -2, -10, 16
9,-1:6, -4, -4, -6, 6, -2, -10, 18
16,-2:6, -4, -4, -6, 6, -2, 14, -12
9,-1:6, -4, -4, -6, 6, -2, 14, -10
7,4:6, -4, -4, 2, 2, -8, -4, -10
2,2:6, -4, -4, 4, -10, -8, -6, -14
4,14:6, -4, -4, 4, -10, 6, 4, 0
2,2:6, -4, -4, 4, -2, -14, -8, -8
2,2:6, -4, -4, 4, -2, -14, -8, -6
2,2:6, -4, -4, 4, -2, -14, -8, -4
9,-2:6, -4, -4, 4, -2, -12, -2, 2
9,-2:6, -4, -4, 4, -2, -12, -2, 4
9,-2:6, -4, -4, 4, -2, -12, -2, 6
2,2:6, -4, -4, 4, 4, -6, -14, 14
5,5:6, -4, 6, -4, -4, -12, -14, 2
5,5:6, -4, 6, -4, -4, -12, -14, 6
2,11:6, -4, 6, -4, 6, 6, 8, 2
10,3:6, -4, 6, 6, -2, -4, 16, 2
11,10:6, -4, 6, 6, -2, 4, 8, 8
-1,8:6, -4, 6, 6, -2, 12, 0, 12
-1,8:6, -4, 6, 6, -2, 12, 0, 14
-1,8:6, -4, 6, 6, -2, 12, 0, 16
-1,8:6, -4, 6, 6, -2, 12, 12, 0
-1,8:6, -4, 6, 6, 8, -4, -2, -4
-1,8:6, -4, 6, 6, 8, -4, -2, -2
-1,8:6, -4, 6, 6, 8, -4, -2, 0
-1,8:6, -4, 6, 6, 8, -4, 2, -10
-1,8:6, -4, 6, 6, 8, -4, 2, 0
10,3:6, -4, 6, 6, 8, -4, 2, 6
10,3:6, -4, 6, 6, 8, -4, 2, 16
-5,10:6, -4, 6, 6, 8, 10, 2, 10
-5,10:6, -4, 6, 6, 8, 10, 2, 20
-5,10:6, -4, 6, 6, 8, 10, 4, 16
-5,10:6, -4, 6, 6, 8, 10, 20, 2
-5,10:6, -4, 6, 6, 8, 10, 20, 6
5,11:6, -4, 6, 6, 8, 10, 20, 22
-4,5:6, 6, -4, -4, -2, 2, 6, 2
-4,5:6, 6, -4, -4, -2, 2, 6, 4
-4,5:6, 6, -4, -4, -2, 2, 6, 6
-2,11:6, 6, -4, -4, 16, -2, 16, 8
-2,11:6, 6, -4, -4, 16, 16, 8, -2
-2,10:6, 6, -4, 0, 10, 0, -2, 14
-2,10:6, 6, -4, 0, 10, 0, -2, 18
-2,10:6, 6, -4, 2, 10, 6, -2, 6
-4,5:6, 6, -4, 2, 10, 6, -2, 8
-4,5:6, 6, -4, 2, 10, 6, -2, 12
-4,5:6, 6, -4, 2, 10, 6, 12, -2
-4,5:6, 6, -4, 2, 10, 6, 12, 8
-4,5:6, 6, -4, 2, 10, 14, 14, 0
-4,5:6, 6, -4, 2, 10, 14, 14, 10
7,10:6, 6, -4, 2, 10, 14, 14, 16
12,-2:6, 6, -2, -4, -4, -10, -6, 16
12,-2:6, 6, -2, -4, -4, -10, 16, -6
12,-2:6, 6, -2, -4, -4, -10, 16, -4
-4,5:6, 6, -2, -4, -2, -4, 4, -2
-4,5:6, 6, -2, -4, -2, -4, 4, 0
-4,5:6, 6, -2, -4, -2, -4, 4, 2
-7,17:6, 6, -2, -4, -2, 10, -4, 10
-8,18:6, 6, -2, -4, 4, 2, -4, -8
-8,18:6, 6, -2, -4, 4, 2, -4, -6
-8,18:6, 6, -2, -4, 4, 2, -4, -4
-8,18:6, 6, -2, -4, 4, 2, 4, 2
-8,18:6, 6, -2, -4, 4, 2, 4, 6
19,8:6, 6, -2, -4, 4, 8, 0, 0
7,0:6, 6, -2, -4, 4, 8, 2, 6
7,0:6, 6, -2, -4, 4, 8, 2, 16
-4,5:6, 6, -2, -4, 12, -2, 12, 0
-4,5:6, 6, -2, -4, 12, -2, 12, 6
7,0:6, 6, -2, -4, 12, 2, 6, 12
7,0:6, 6, -2, -4, 12, 2, 6, 14
7,0:6, 6, -2, -4, 12, 2, 6, 16
-6,3:6, 6, -2, -4, 14, -8, 12, 6
-6,3:6, 6, -2, -4, 14, -8, 12, 8
-6,3:6, 6, -2, -4, 14, -8, 12, 10
-8,7:6, 6, -2, -4, 14, 10, 10, -2
4,15:6, 6, -2, -4, 16, 4, 2, 24
4,15:6, 6, -2, -4, 16, 4, 24, 2
4,15:6, 6, -2, -4, 16, 4, 24, 6
-4,5:6, 6, -2, -2, -2, -4, 2, -12
-4,5:6, 6, -2, -2, -2, -4, 2, -2
-4,5:6, 6, -2, -2, 8, -8, 2, -8
-4,5:6, 6, -2, -2, 8, -8, 2, -6
-4,5:6, 6, -2, -2, 8, -8, 2, -4
-4,5:6, 6, -2, -2, 8, -2, -4, -12
-4,5:6, 6, -2, -2, 8, -2, -4, -8
-4,5:6, 6, -2, -2, 8, -2, 2, -18
-4,5:6, 6, -2, -2, 8, -2, 2, -8
12,-3:6, 6, -2, -2, 8, -2, 2, 6
12,-3:6, 6, -2, -2, 8, -2, 2, 16
12,-3:6, 6, -2, -2, 8, -2, 16, 2
12,-3:6, 6, -2, -2, 8, -2, 16, 6
-8,7:6, 6, -2, -2, 14, 10, 10, 2
-8,7:6, 6, -2, -2, 14, 10, 10, 6
-4,5:6, 6, -2, 12, 0, 8, 18, 12
-4,5:6, 6, -2, 12, 0, 8, 18, 14
-4,5:6, 6, -2, 12, 0, 8, 18, 16
-4,5:6, 6, -2, 12, 0, 18, 20, 12
-1,13:6, 6, -2, 12, 2, 10, 8, 0
8,13:6, 6, -2, 12, 2, 10, 16, 16
-1,13:6, 6, -2, 12, 2, 10, 18, 0
-4,5:6, 6, -2, 12, 2, 12, 14, 8
-4,5:6, 6, -2, 12, 2, 12, 14, 10
-4,5:6, 6, -2, 12, 2, 12, 14, 12
-1,13:6, 6, -2, 12, 10, 8, 0, 2
-1,13:6, 6, -2, 12, 10, 8, 0, 6
-1,10:6, 6, -2, 14, 8, 10, 4, 0
1,-1:6, 6, -2, 16, 4, -6, -8, -16
10,-1:6, 6, -2, 16, 4, -6, 0, 0
1,-1:6, 6, -2, 16, 4, -6, 2, -16
-1,11:6, 6, 8, -4, -8, -8, 8, 0
-1,11:6, 6, 8, -4, -8, -8, 8, 4
-1,11:6, 6, 8, -4, -8, 8, 4, -8
-1,11:6, 6, 8, -4, -8, 8, 4, -6
-1,11:6, 6, 8, -4, -8, 8, 4, -4
-1,11:6, 6, 8, -4, -8, 8, 6, 0
-4,5:6, 6, 8, -4, -4, -10, -18, -6
-4,5:6, 6, 8, -4, -4, -10, -18, -4
-4,5:6, 6, 8, -4, -4, -10, -6, -18
-4,5:6, 6, 8, -4, -4, -10, -6, -14
12,-2:6, 6, 8, -4, -4, -10, -6, 6
12,-2:6, 6, 8, -4, -4, -10, -6, 16
-4,5:6, 6, 8, -4, -4, -10, 0, -4
-4,5:6, 6, 8, -4, -4, 0, -10, -8
-4,5:6, 6, 8, -4, -4, 0, -10, -6
-4,5:6, 6, 8, -4, -4, 0, -10, -4
-8,7:6, 6, 8, -4, -4, 10, 20, 0
-2,10:6, 6, 8, -4, -2, -8, 0, 6
-2,10:6, 6, 8, -4, -2, -8, 0, 8
-2,10:6, 6, 8, -4, -2, -8, 0, 10
-4,5:6, 6, 8, -4, -2, -8, 2, -4
-4,5:6, 6, 8, -4, -2, -8, 2, -2
-4,5:6, 6, 8, -4, -2, -8, 2, 0
-4,5:6, 6, 8, -4, 2, -12, -8, 8
-4,5:6, 6, 8, -4, 2, -12, -8, 16
-4,5:6, 6, 8, -4, 2, -12, 8, -8
-4,5:6, 6, 8, -4, 2, -12, 8, 0
-4,5:6, 6, 8, -4, 2, -6, -2, -10
7,0:6, 6, 8, -4, 2, 4, 8, 24
7,0:6, 6, 8, -4, 2, 4, 8, 32
7,0:6, 6, 8, -4, 2, 4, 24, 8
7,0:6, 6, 8, -4, 2, 4, 24, 16
7,0:6, 6, 8, -4, 2, 10, 14, 6
-8,7:6, 6, 8, -4, 10, -2, 12, 10
-8,7:6, 6, 8, -4, 10, -2, 12, 12
-8,7:6, 6, 8, -4, 10, -2, 12, 14
-8,7:6, 6, 8, -4, 10, -2, 20, 6
-8,7:6, 6, 8, -4, 10, -2, 20, 8
-8,7:6, 6, 8, -4, 10, -2, 20, 10
-8,7:6, 6, 8, 10, 2, 16, 12, 20
-8,7:6, 6, 8, 10, 4, 4, 20, 6
-8,7:6, 6, 8, 10, 4, 4, 20, 8
-8,7:6, 6, 8, 10, 4, 4, 20, 10
-8,7:6, 6, 8, 10, 4, 14, 18, 12
-8,7:6, 6, 8, 10, 4, 14, 18, 14
-8,7:6, 6, 8, 10, 4, 14, 18, 16
-8,7:6, 6, 8, 10, 12, 4, -2, 6
-8,7:6, 6, 8, 10, 12, 4, -2, 8
-8,7:6, 6, 8, 10, 12, 4, -2, 10
-8,7:6, 6, 8, 10, 12, 4, 6, -2
-8,7:6, 6, 8, 10, 12, 4, 6, 6
-8,7:6, 6, 8, 10, 12, 6, 12, 6
-8,7:6, 6, 8, 10, 12, 6, 12, 8
-8,7:6, 6, 8, 10, 12, 6, 12, 10
-8,7:6, 6, 8, 10, 12, 12, 0, 10
-8,7:6, 6, 8, 10, 12, 12, 10, 0
-8,7:6, 6, 8, 10, 12, 12, 10, 2
-8,7:6, 6, 8, 10, 12, 12, 10, 4
-17,7:6, 6, 8, 10, 18, -2, 18, 10
-8,7:6, 6, 8, 10, 18, -2, 26, 26
-17,7:6, 6, 8, 10, 18, -2, 28, 10
-17,7:6, 6, 8, 10, 18, 18, 10, -2
-17,7:6, 6, 8, 10, 18, 18, 10, 8
2,3:6, 6, 8, 10, 18, 18, 10, 20
2,3:6, 6, 8, 10, 18, 18, 10, 24
2,3:6, 6, 8, 10, 18, 18, 24, 10
2,3:6, 6, 8, 10, 18, 18, 24, 20
-8,7:6, 6, 8, 10, 18, 26, 26, -2
-8,7:6, 6, 8, 10, 18, 26, 26, 8
2,3:6, 6, 8, 10, 18, 26, 26, 12
2,3:6, 6, 8, 10, 18, 26, 26, 22
-8,7:6, 6, 8, 10, 20, 12, 6, 8
-8,7:6, 6, 8, 10, 20, 12, 6, 18
-8,7:6, 6, 8, 10, 20, 12, 10, 8
-8,7:6, 6, 8, 10, 20, 12, 10, 10
-8,7:6, 6, 8, 10, 20, 12, 10, 12
-8,7:6, 6, 8, 10, 20, 12, 12, 4
-6,6:6, 6, 14, 6, 10, 8, 6, -2
3,6:6, 6, 14, 6, 10, 8, 14, 14
-6,6:6, 6, 14, 6, 10, 8, 16, -2
-8,7:6, 6, 14, 10, -4, 6, 10, -2
-8,7:6, 6, 14, 10, -4, 6, 10, 0
-8,7:6, 6, 14, 10, -4, 6, 10, 2
-2,18:6, 6, 14, 10, 16, 2, 16, 14
1,-4:6, 6, 14, 10, 16, 22, 2, 10
1,-4:6, 6, 14, 10, 16, 22, 2, 16
5,13:6, 6, 16, -16, 4, -4, -6, 10
5,13:6, 6, 16, -16, 4, -4, -6, 14
2,19:6, 6, 16, -16, 14, 14, 16, 10
4,-1:6, 6, 16, -8, -8, -6, -12, 6
4,-1:6, 6, 16, -8, -8, -6, -12, 8
4,-1:6, 6, 16, -8, -8, -6, -12, 10
4,-1:6, 6, 16, -8, -8, -6, 6, -12
5,13:6, 6, 16, -8, 4, 2, -6, -14
5,13:6, 6, 16, -8, 4, 2, -6, -12
5,13:6, 6, 16, -8, 4, 2, -6, -10
14,13:6, 6, 16, -8, 4, 10, 10, -14
14,13:6, 6, 16, -8, 4, 10, 10, -12
14,13:6, 6, 16, -8, 4, 10, 10, -10
-7,7:-4, -14, -12, -2, 10, 10, 8, 0, -8
-7,7:-4, -14, -12, -2, 10, 10, 8, 0, -6
-7,7:-4, -14, -12, -2, 10, 10, 8, 0, -4
2,7:-4, -14, -12, -2, 10, 10, 16, 16, -8
2,7:-4, -14, -12, -2, 10, 10, 16, 16, -6
2,7:-4, -14, -12, -2, 10, 10, 16, 16, -4
16,8:-4, -14, -12, -2, 14, -12, -12, -14, -22
25,8:-4, -14, -12, -2, 14, -12, -12, -6, -6
16,8:-4, -14, -12, -2, 14, -12, -12, -4, -22
10,11:-4, -14, -12, -2, 14, -2, -12, -6, -4
10,11:-4, -14, -12, -2, 14, -2, -12, -6, 6
-5,9:-4, -14, -12, 10, 10, 16, 20, 20, 24
13,5:-4, -14, -12, 14, -12, -20, -22, -4, -12
13,5:-4, -14, -12, 14, -12, -20, -22, -4, -10
