-2,-1:-4, -6, -14, 6, 6, 12, 16
-2,-1:-4, -6, -14, 6, 6, 12, 20
-2,-1:-4, -6, 6, 6, 12, 16, -14
-2,-1:-4, -6, 6, 6, 12, 16, -4
12,-5:-4, 2, 6, 0, -4, -10, 4
12,-5:-4, 2, 6, 0, -4, -10, 6
12,-5:-4, 2, 6, 0, -4, -10, 8
12,-5:-4, 2, 6, 0, -4, 4, -10
0,-3:-4, 4, -2, -12, 6, 4, -12
-2,-1:-4, 4, 6, 6, 12, 16, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 12
-2,-1:-4, -6, -14, 6, 6, 12, 18, 14
0,-3:-4, -6, 6, 0, -8, -4, 10, -8
0,-3:-4, -6, 6, 0, -8, -4, 10, -4
13,19:-4, 2, 2, -14, -10, 4, -2, -2
13,19:-4, 2, 2, -14, -10, 4, -2, 0
9,-1:-4, 2, 2, -14, 6, -12, -18, -18
9,-1:-4, 2, 2, -14, 6, -12, -18, -16
12,-5:-4, 2, 6, 0, -4, -12, 4, -12
12,-5:-4, 2, 6, 0, -4, -12, 4, -6
12,-5:-4, 2, 6, 0, -4, -10, 12, 6
12,-5:-4, 2, 6, 0, -4, -10, 12, 8
12,-5:-4, 2, 6, 0, -4, -10, 12, 10
8,2:-4, 2, 6, 6, 12, -14, -20, 16
8,2:-4, 2, 6, 6, 12, -14, -20, 20
8,2:-4, 2, 6, 6, 12, -14, 16, -20
8,2:-4, 2, 6, 6, 12, -14, 16, -16
-5,4:6, 6, -4, -4, -4, 10, 4, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 14
-5,4:6, 6, -4, -4, -4, 10, 4, 16
-16,15:6, 6, -4, 2, 10, -2, 14, 22
-16,15:6, 6, -4, 2, 10, -2, 14, 24
-13,11:6, 6, 8, -4, -4, 10, 14, 6
-9,6:6, 6, 14, 10, 4, 16, 10, 18
-9,6:6, 6, 14, 10, 4, 16, 10, 20
4,17:6, 6, 14, 10, 4, 16, 10, 22
12,-5:-4, 2, 6, 0, -4, -18, -28, -24, 4, -20
12,-5:-4, 2, 6, 0, -4, -18, -28, -24, 4, -10
12,-5:-4, 2, 6, 0, -4, -18, -26, -8, 4, -22
12,-5:-4, 2, 6, 0, -4, -18, -26, -8, 4, -18
12,-5:-4, 2, 6, 0, -4, -18, -16, -22, 4, -18
12,-5:-4, 2, 6, 0, -4, -18, -16, -22, 4, -8
12,-5:-4, 2, 6, 0, -4, -18, -8, -40, 4, -18
12,-5:-4, 2, 6, 0, -4, -18, -8, -40, 4, -16
12,-5:-4, 2, 6, 0, -4, -18, -8, -40, 4, -14
12,-5:-4, 2, 6, 0, -4, -18, -8, -18, 4, -40
12,-5:-4, 2, 6, 0, -4, -18, -8, -18, 4, -38
12,-5:-4, 2, 6, 0, -4, -18, -8, -18, 4, -36
12,-5:-4, 2, 6, 0, -4, -12, -16, -10, -16, -4
12,-5:-4, 2, 6, 0, -4, -12, -16, -10, -4, -16
12,-5:-4, 2, 6, 0, -4, -12, -16, -10, -4, -12
12,-5:-4, 2, 6, 0, -4, -12, -16, -10, 4, -18
12,-5:-4, 2, 6, 0, -4, -12, -10, -18, 4, -16
12,-5:-4, 2, 6, 0, -4, -12, -10, -18, 4, -14
12,-5:-4, 2, 6, 0, -4, -12, -10, -18, 4, -12
12,-5:-4, 2, 6, 0, -4, -8, -12, 12, 0, 0
12,-5:-4, 2, 6, 0, -4, -8, -8, -6, 4, -2
12,-5:-4, 2, 6, 0, -4, -8, -8, -6, 4, 0
12,-5:-4, 2, 6, 0, -4, -8, -8, -6, 4, 2
12,-5:-4, 2, 6, 0, -4, -6, -36, -20, -4, -8
12,-5:-4, 2, 6, 0, -4, -6, -36, -4, -8, -20
12,-5:-4, 2, 6, 0, -4, -6, -36, -4, -8, -18
12,-5:-4, 2, 6, 0, -4, -6, -36, -4, -8, -16
12,-5:-4, 2, 6, 0, -4, -6, -20, -4, -8, -36
12,-5:-4, 2, 6, 0, -4, -6, -20, -4, -8, -26
0,-6:-4, 2, 6, 0, 8, -2, 6, 2, 2, 0
0,-6:-4, 2, 6, 0, 8, -2, 6, 2, 2, 2
2,1:-4, 2, 6, 0, 8, 12, 10, 2, -14, 6
2,1:-4, 2, 6, 0, 8, 12, 10, 2, 6, -14
-3,7:-4, 2, 6, 0, 8, 14, 0, -14, -22, -16
-3,7:-4, 2, 6, 0, 8, 14, 0, -14, -22, -14
-3,7:-4, 2, 6, 0, 8, 14, 0, -14, -22, -12
0,1:-4, 2, 6, 4, 10, -8, -4, -10, -8, -10
9,14:-4, 2, 6, 4, 10, 10, 18, 14, 18, 0
9,14:-4, 2, 6, 4, 10, 10, 18, 14, 18, 2
9,14:-4, 2, 6, 4, 10, 10, 18, 14, 18, 4
14,15:-4, 2, 6, 6, 2, -4, -14, -6, 14, 10
14,15:-4, 2, 6, 6, 2, -4, -14, -6, 14, 20
6,-4:-4, 2, 6, 6, 2, -4, -14, -2, -12, 2
6,-4:-4, 2, 6, 6, 2, -4, -14, -2, -12, 12
6,-4:-4, 2, 6, 6, 2, -4, -14, -2, 2, -12
10,8:-4, 2, 6, 6, 12, -14, -20, -6, -4, 16
10,8:-4, 2, 6, 6, 12, -14, -20, -6, -4, 20
10,8:-4, 2, 6, 6, 12, -14, -20, -6, 16, -4
9,5:-4, 2, 6, 6, 12, -14, -20, -6, 18, 10
9,5:-4, 2, 6, 6, 12, -14, -20, -6, 18, 12
9,5:-4, 2, 6, 6, 12, -14, -20, -6, 18, 14
8,2:-4, 2, 6, 6, 12, -14, -20, 10, 10, 18
8,2:-4, 2, 6, 6, 12, -14, -20, 10, 12, 10
8,2:-4, 2, 6, 6, 12, -14, -20, 10, 12, 12
8,2:-4, 2, 6, 6, 12, -14, -20, 10, 12, 14
8,2:-4, 2, 6, 6, 12, -14, -20, 10, 16, 4
8,2:-4, 2, 6, 6, 12, -14, -20, 10, 16, 14
8,2:-4, 2, 6, 6, 12, -14, -20, 18, 18, 12
8,2:-4, 2, 6, 6, 12, -14, -20, 18, 18, 14
8,2:-4, 2, 6, 6, 12, -14, -20, 18, 18, 16
8,2:-4, 2, 6, 6, 12, -14, -18, -18, 16, -16
8,2:-4, 2, 6, 6, 12, -14, -18, -18, 16, -14
8,2:-4, 2, 6, 6, 12, -14, -18, -18, 16, -12
7,6:-4, 4, -10, -12, 6, 4, -14, -10, 2, 6
30,4:-4, 4, -10, -12, 6, 6, 2, 12, 4, -16
-2,-1:-4, 4, -10, -12, 6, 6, 12, -14, 16, -6
-2,-1:-4, 4, -10, -12, 6, 6, 12, -14, 16, -4
-4,1:-4, 4, -10, -8, -16, -18, 0, -22, -10, -10
-2,-1:-4, 4, -10, -8, -6, 6, 6, 12, 16, -14
0,11:-4, 4, -10, 6, 4, 0, 16, 16, 22, 26
0,11:-4, 4, -10, 6, 4, 0, 16, 16, 22, 30
-2,-1:-4, 4, -2, -14, -8, 6, 6, 12, 16, -8
-2,-1:-4, 4, -2, -14, -8, 6, 6, 12, 16, -6
-2,-1:-4, 4, -2, -14, -8, 6, 6, 12, 16, -4
17,-4:-4, 4, -2, -12, -2, -2, -2, -8, -8, 8
17,-4:-4, 4, -2, -12, -2, -2, -2, 8, -8, -8
17,-4:-4, 4, -2, -12, -2, -2, -2, 8, -8, -6
11,15:-4, 4, -2, -12, 0, -16, -12, 2, -4, -4
11,15:-4, 4, -2, -12, 0, -16, -12, 2, -4, -2
7,-5:-4, 4, -2, -12, 0, -16, 4, -14, -20, -20
7,-5:-4, 4, -2, -12, 0, -16, 4, -14, -20, -18
-1,4:-4, 4, -2, -12, 6, 0, -10, -6, -12, 14
-1,4:-4, 4, -2, -12, 6, 0, -10, -6, 14, -12
-1,4:-4, 4, -2, -12, 6, 0, -10, -6, 14, -8
-2,7:-4, 4, -2, -12, 6, 4, 10, 10, 12, -12
14,0:-4, 4, -2, -8, -10, -18, -20, -10, 6, 2
0,-3:-4, 4, -2, -8, 0, -10, 6, 4, -12, -8
0,-3:-4, 4, -2, -8, 0, -10, 6, 4, -12, -6
0,-3:-4, 4, -2, -8, 0, -10, 6, 4, -12, -4
-2,-1:-4, 4, -2, 6, 6, 12, 10, 10, -4, 8
-2,-1:-4, 4, -2, 6, 6, 12, 10, 10, -4, 18
-2,-1:-4, 4, -2, 6, 6, 12, 18, -4, 12, 4
-2,-1:-4, 4, -2, 6, 6, 12, 18, -4, 12, 6
-2,-1:-4, 4, -2, 6, 6, 12, 18, -4, 12, 8
7,-8:-4, 4, 4, -6, -14, 4, 6, -4, -6, 6
7,-8:-4, 4, 4, -6, -14, 4, 6, -4, -6, 8
7,-8:-4, 4, 4, -6, -14, 4, 6, -4, 6, -6
3,-1:-4, 4, 4, 4, 6, 0, 8, 20, -6, 10
3,-1:-4, 4, 4, 4, 6, 0, 8, 20, -6, 12
3,-1:-4, 4, 4, 4, 6, 0, 8, 20, -6, 14
3,-1:-4, 4, 4, 4, 6, 0, 8, 20, 10, -6
-2,-1:-4, 4, 4, 6, 6, 12, -6, -14, 16, 14
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, -6, 2
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, -6, 12
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, -4, 6
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, 10, 6
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, 10, 10
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, 12, -6
-2,-1:-4, 4, 4, 6, 6, 12, 4, -14, 12, -2
14,-18:-4, 4, 6, 4, -8, 4, -18, -4, -10, -12
14,-18:-4, 4, 6, 4, -8, 4, -18, -4, -10, -10
14,-18:-4, 4, 6, 4, -8, 4, -18, -4, -10, -8
-5,4:-4, 4, 6, 4, 6, 6, 8, 0, -4, -4
-5,4:-4, 4, 6, 4, 6, 6, 8, 0, -4, -2
-5,4:-4, 4, 6, 4, 6, 6, 8, 0, -4, 0
-5,4:-4, 4, 6, 4, 6, 6, 8, 0, 0, -2
-5,4:-4, 4, 6, 4, 6, 6, 8, 0, 0, 0
8,2:-4, 4, 6, 6, 12, 10, 2, -14, -20, 12
8,2:-4, 4, 6, 6, 12, 10, 2, -14, -20, 14
8,2:-4, 4, 6, 6, 12, 10, 2, -14, -20, 16
1,5:6, -4, -4, -12, -4, -4, -10, -18, -8, -10
1,2:6, -4, -4, -6, -14, 6, 6, 12, 18, 10
1,2:6, -4, -4, -6, -14, 6, 6, 12, 18, 12
1,2:6, -4, -4, -6, -14, 6, 6, 12, 18, 14
3,0:6, -4, -4, -6, 6, 0, -8, -4, 10, -8
3,0:6, -4, -4, -6, 6, 0, -8, -4, 10, -4
16,22:6, -4, -4, 2, 2, -14, -10, 4, -2, -2
16,22:6, -4, -4, 2, 2, -14, -10, 4, -2, 0
12,2:6, -4, -4, 2, 2, -14, 6, -12, -18, -18
12,2:6, -4, -4, 2, 2, -14, 6, -12, -18, -16
15,-2:6, -4, -4, 2, 6, 0, -4, -12, 4, -12
15,-2:6, -4, -4, 2, 6, 0, -4, -12, 4, -6
15,-2:6, -4, -4, 2, 6, 0, -4, -10, 12, 6
15,-2:6, -4, -4, 2, 6, 0, -4, -10, 12, 8
15,-2:6, -4, -4, 2, 6, 0, -4, -10, 12, 10
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 16
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 20
11,5:6, -4, -4, 2, 6, 6, 12, -14, 16, -20
11,5:6, -4, -4, 2, 6, 6, 12, -14, 16, -16
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 12
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 14
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 16
-13,18:6, -4, 6, 6, -4, 2, 10, -2, 14, 22
-13,18:6, -4, 6, 6, -4, 2, 10, -2, 14, 24
-10,14:6, -4, 6, 6, 8, -4, -4, 10, 14, 6
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 18
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 20
7,20:6, -4, 6, 6, 14, 10, 4, 16, 10, 22
-16,15:6, 6, -4, -4, -4, 10, -2, 14, 22, 4
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 14
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 16
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 20, 12
-5,9:6, 6, -4, -4, -2, -8, 10, 6, 2, 4
-3,10:6, 6, -4, -4, 2, -12, 18, 20, 22, 20
-3,10:6, 6, -4, -4, 2, -12, 18, 20, 22, 30
-16,15:6, 6, -4, 2, 10, -2, 20, 14, 18, 20
-16,15:6, 6, -4, 2, 10, -2, 20, 14, 18, 22
-16,15:6, 6, -4, 2, 10, -2, 20, 14, 18, 24
-3,0:6, 6, -4, 2, 10, 6, 4, -6, 8, 16
-3,0:6, 6, -4, 2, 10, 6, 4, -6, 16, 8
-3,0:6, 6, -4, 2, 10, 6, 4, -6, 16, 12
-3,0:6, 6, -4, 2, 10, 6, 4, 8, 16, -6
-3,0:6, 6, -4, 2, 10, 6, 4, 8, 16, 4
-3,0:6, 6, -4, 2, 10, 6, 4, 10, 16, -4
-3,0:6, 6, -4, 2, 10, 6, 4, 10, 16, -2
-5,6:6, 6, -4, 2, 10, 16, 16, -2, -2, 14
-5,6:6, 6, -4, 2, 10, 16, 16, -2, -2, 16
-5,6:6, 6, -4, 2, 10, 16, 16, -2, 14, -2
-5,6:6, 6, -4, 2, 10, 16, 16, -2, 14, 0
-5,6:6, 6, -4, 2, 10, 16, 16, -2, 14, 2
7,-3:6, 6, -2, -4, -4, 12, 12, 16, 2, 2
-16,15:6, 6, -2, -4, -2, 10, -2, 14, 22, 0
-16,15:6, 6, -2, -4, -2, 10, -2, 14, 22, 2
-16,15:6, 6, -2, -4, -2, 10, -2, 14, 22, 4
1,2:6, 6, -2, -4, 12, 12, 14, 2, 16, -8
9,10:6, 6, -2, -4, 16, 4, 12, 20, -2, 16
9,10:6, 6, -2, -4, 16, 4, 12, 20, -2, 24
9,10:6, 6, -2, -4, 16, 4, 12, 20, 16, -2
-7,15:6, 6, -2, 4, 10, 12, 4, 0, -2, 10
-7,15:6, 6, -2, 4, 10, 12, 4, 0, -2, 14
-7,15:6, 6, -2, 4, 10, 12, 4, 0, 10, -2
-7,15:6, 6, -2, 4, 10, 12, 4, 0, 10, 0
-7,15:6, 6, -2, 4, 10, 12, 4, 0, 10, 2
3,10:6, 6, -2, 12, 0, 18, 10, 8, 8, 4
12,8:6, 6, -2, 14, 8, -4, 12, -14, -6, 10
0,12:6, 6, 8, -4, -8, -10, 8, 4, -20, -14
0,12:6, 6, 8, -4, -8, -10, 8, 4, -20, -12
0,12:6, 6, 8, -4, -8, -10, 8, 4, -20, -10
-1,1:6, 6, 8, -4, -8, -10, 16, -14, -24, -10
-1,1:6, 6, 8, -4, -8, -10, 16, -14, -24, -8
-1,1:6, 6, 8, -4, -8, -10, 16, -14, -24, -6
-1,1:6, 6, 8, -4, -8, -10, 16, -14, -10, -24
-1,1:6, 6, 8, -4, -8, -10, 16, -14, -10, -20
11,0:6, 6, 8, -4, -8, 16, 6, 4, 4, -2
11,0:6, 6, 8, -4, -8, 16, 6, 4, 4, 0
11,0:6, 6, 8, -4, -8, 16, 6, 14, 4, 0
-11,17:6, 6, 8, -4, -4, 10, 14, 6, 24, 26
12,20:6, 6, 8, -4, 2, -12, 2, 6, 0, 0
12,20:6, 6, 8, -4, 2, -12, 2, 6, 0, 2
-13,11:6, 6, 8, -4, 10, -8, 14, 6, 14, -8
-13,11:6, 6, 8, -4, 10, -8, 14, 6, 14, -4
-13,11:6, 6, 8, -4, 10, -2, 14, 6, 14, 0
-13,11:6, 6, 8, -4, 10, -2, 14, 6, 14, 2
-13,11:6, 6, 8, -4, 10, -2, 14, 6, 14, 4
-13,11:6, 6, 8, -4, 10, 14, 6, -6, 6, -2
-13,11:6, 6, 8, -4, 10, 14, 6, -6, 6, 6
-13,11:6, 6, 8, -4, 10, 14, 6, -6, 14, -8
-13,11:6, 6, 8, -4, 10, 14, 6, -6, 14, -6
-13,11:6, 6, 8, -4, 10, 14, 6, -6, 14, -4
-13,11:6, 6, 8, -4, 10, 14, 6, 0, 4, 14
-13,11:6, 6, 8, -4, 10, 14, 6, 0, 4, 16
-13,11:6, 6, 8, -4, 10, 14, 6, 0, 6, 2
-13,11:6, 6, 8, -4, 10, 14, 6, 0, 6, 12
-13,11:6, 6, 8, -4, 10, 14, 6, 0, 16, 4
-13,11:6, 6, 8, -4, 10, 14, 6, 0, 16, 14
-13,11:6, 6, 8, -4, 10, 14, 6, 14, -10, -4
-13,11:6, 6, 8, -4, 10, 14, 6, 14, -10, 6
-12,14:6, 6, 8, -4, 10, 14, 6, 14, 24, 0
1,25:6, 6, 8, 2, 4, 8, 22, 16, 12, 14
1,25:6, 6, 8, 2, 4, 8, 22, 16, 12, 16
1,25:6, 6, 8, 2, 4, 8, 22, 16, 12, 18
2,28:6, 6, 8, 2, 4, 8, 22, 16, 16, 24
-3,5:6, 6, 8, 2, 4, 24, 6, 0, -4, -2
-3,5:6, 6, 8, 2, 4, 24, 6, 0, -4, 0
-3,5:6, 6, 8, 2, 4, 24, 6, 0, -4, 2
-2,8:6, 6, 8, 2, 4, 24, 6, 0, 0, 8
-20,17:6, 6, 8, 10, 2, 16, 4, 20, 24, 26
-20,17:6, 6, 8, 10, 2, 16, 4, 20, 24, 28
-20,17:6, 6, 8, 10, 2, 16, 4, 20, 24, 30
-20,17:6, 6, 8, 10, 2, 16, 4, 26, 20, 28
-20,17:6, 6, 8, 10, 2, 16, 4, 26, 20, 30
-6,7:6, 6, 8, 10, 12, 4, 6, 8, 16, 24
1,8:6, 6, 8, 10, 20, 12, 12, 18, 22, 22
1,8:6, 6, 8, 10, 20, 12, 12, 22, 18, 22
1,8:6, 6, 8, 10, 20, 12, 12, 22, 18, 26
-4,8:6, 6, 14, 6, 6, 12, 16, 10, -4, 10
-5,5:6, 6, 14, 6, 6, 12, 16, 10, -2, -6
-5,5:6, 6, 14, 6, 6, 12, 16, 10, 0, -6
-5,5:6, 6, 14, 6, 6, 12, 16, 10, 0, -4
-5,5:6, 6, 14, 6, 6, 12, 16, 10, 0, -2
-4,8:6, 6, 14, 6, 6, 12, 16, 10, 10, -4
-20,17:6, 6, 14, 10, -4, 16, 4, 20, 28, 0
-20,17:6, 6, 14, 10, -4, 16, 4, 20, 28, 4
-9,6:6, 6, 14, 10, 4, 16, 10, 8, 4, 6
-9,6:6, 6, 14, 10, 4, 16, 10, 8, 4, 8
-9,6:6, 6, 14, 10, 4, 16, 10, 8, 4, 10
-9,6:6, 6, 14, 10, 4, 16, 10, 12, 12, 12
-9,6:6, 6, 14, 10, 4, 16, 10, 12, 12, 18
-9,6:6, 6, 14, 10, 4, 16, 10, 14, 12, 16
-9,6:6, 6, 14, 10, 4, 16, 10, 14, 12, 18
-9,6:6, 6, 14, 10, 4, 16, 10, 14, 12, 20
-9,6:6, 6, 14, 10, 4, 16, 10, 16, 22, 14
-3,-3:6, 6, 14, 10, 6, 6, 16, 8, 8, 18
-3,-3:6, 6, 14, 10, 6, 6, 16, 8, 8, 20
-3,-3:6, 6, 14, 10, 6, 6, 16, 8, 8, 22
-3,-3:6, 6, 14, 10, 6, 6, 16, 8, 18, 8
8,2:6, 6, 14, 10, 6, 16, 12, 18, 22, 12
-2,11:6, 6, 14, 10, 16, 2, -2, 16, 14, 8
3,5:6, 6, 14, 10, 16, 6, 14, 16, 8, 22
21,16:6, 6, 16, -8, -18, -8, -18, 4, -4, -4
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -38, -30
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -38, -20
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -36, -26
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -30, -24
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -30, -22
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -30, -20
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -22, -26
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -22, -22
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -20, -38
20,-15:6, 6, 16, -8, -8, 0, -4, 0, -20, -34
