-1,-2:-4, 4, -10, -12, -14
-3,11:6, 6, 8, 10, 22
-12,16:-4, -14, -8, 20, 22, 24, 36
8,14:-4, -14, 14, -2, 0, 2, 14
5,7:-4, 2, 2, -8, -4, -2, 10
5,4:-4, 4, -10, -12, 6, -14, 2
2,1:6, -4, -4, 4, -10, -12, -14
0,14:6, -4, 6, 6, 8, 10, 22
5,8:6, 6, -2, -2, -2, -6, 16
5,8:6, 6, -2, -2, -2, 16, -6
-3,6:6, 6, 8, -4, 4, -16, 6
-3,6:6, 6, 8, -4, 4, 6, -16
-3,6:6, 6, 8, -4, 4, 6, -14
-3,6:6, 6, 8, -4, 4, 6, -12
8,14:-4, -14, 10, -2, 0, 2, 14, 16
-1,-1:-4, -12, -14, -4, -4, -10, -18, 6
-1,-1:-4, -12, -14, -4, -4, -10, 6, -18
-1,-1:-4, -12, -14, -4, -4, -10, 6, -14
1,3:-4, -12, -4, -8, -6, -4, -2, 10
-1,-1:-4, -12, -4, -4, -10, -18, 6, -14
-1,-1:-4, -12, -4, -4, -10, -18, 6, -4
-6,10:-4, -6, -14, -2, 8, 10, 12, 24
2,-8:-4, -6, -8, -16, -16, -14, -6, -2
5,2:-4, -6, -8, -10, -20, -2, -8, -6
5,2:-4, -6, -8, -10, -2, -8, -6, -20
5,2:-4, -6, -8, -10, -2, -8, -6, -10
1,-6:-4, -6, 0, -8, -2, -16, -18, -20
6,1:-4, -6, 6, 10, -10, 6, 6, -2
13,12:-4, 2, 2, -14, -10, 4, 12, -2
13,12:-4, 2, 2, -14, -10, 4, 12, 4
9,-8:-4, 2, 2, -14, 6, -12, -4, -18
9,-8:-4, 2, 2, -14, 6, -12, -4, -12
5,-2:-4, 2, 6, 0, 14, -4, -6, -10
8,8:-4, 4, -10, 0, -8, -6, -4, 8
37,-8:-4, 4, -10, 2, -16, -26, -48, -8
37,-8:-4, 4, -10, 2, -16, -26, -48, -6
37,-8:-4, 4, -10, 2, -16, -26, -48, -4
37,-8:-4, 4, -10, 2, -16, -26, -8, -48
5,14:-4, 4, 6, 4, -8, -14, -8, -10
-4,5:6, 6, -4, -4, 2, -12, 14, 14
-4,5:6, 6, -4, -4, 2, -12, 14, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 18
-3,6:6, 6, 8, -4, 4, -20, 6, -18
-3,6:6, 6, 8, -4, 4, -20, 6, -16
-3,6:6, 6, 8, -4, 4, -20, 6, -14
-7,13:6, 6, 8, 2, 10, 14, 16, 28
2,14:-4, 2, 6, 0, 8, 12, 16, 14, -6, 10
9,13:-4, 2, 6, 4, 10, 0, 10, -6, -2, -10
9,13:-4, 2, 6, 4, 10, 0, 10, -6, -2, -8
9,13:-4, 2, 6, 4, 10, 0, 10, -6, -2, -6
1,2:-4, 2, 6, 6, 2, -4, -14, 2, -6, 4
1,2:-4, 2, 6, 6, 2, -4, -14, 2, -6, 8
1,2:-4, 2, 6, 6, 2, -4, -14, 2, 8, -6
1,2:-4, 2, 6, 6, 2, -4, -14, 2, 8, 4
1,2:-4, 2, 6, 6, 2, -4, -14, 10, 10, -4
1,2:-4, 2, 6, 6, 2, -4, -14, 10, 10, 6
-2,5:-4, 2, 6, 6, 2, -4, 2, -8, -16, -8
-2,5:-4, 2, 6, 6, 2, -4, 2, -8, -16, -6
-2,5:-4, 2, 6, 6, 2, -4, 2, -8, -16, -4
0,8:-4, 4, -10, -12, 0, -14, 0, 2, 4, 16
7,8:-4, 4, -10, -8, -16, 2, -2, -2, -2, -2
16,5:-4, 4, -10, 0, -8, -16, -16, -16, -20, 2
16,5:-4, 4, -10, 0, -8, -16, -16, -16, 2, -20
8,3:-4, 4, -10, 0, -8, -6, -18, -10, -30, -8
8,3:-4, 4, -10, 0, -8, -6, -18, -10, -8, -30
8,3:-4, 4, -10, 0, -8, -6, -18, -10, -8, -28
8,3:-4, 4, -10, 0, -8, -6, -18, -10, -8, -26
37,-8:-4, 4, -10, 2, -16, -26, -48, -12, -2, -8
37,-8:-4, 4, -10, 2, -16, -26, -48, -12, -2, -6
37,-8:-4, 4, -10, 2, -16, -26, -48, -12, -2, -4
9,-4:-4, 4, -10, 2, -16, -8, -22, -24, -26, -4
9,-4:-4, 4, -10, 2, -16, -8, -22, -24, -4, -26
7,9:-4, 4, -10, 2, -6, -6, -4, -2, -14, 10
7,9:-4, 4, -10, 2, -6, -6, -4, -2, 10, -14
7,9:-4, 4, -10, 2, -6, -6, -4, -2, 10, -4
3,6:-4, 4, -2, -12, -6, 2, 8, -6, -8, -10
-5,2:-4, 4, -2, -12, -2, -10, -6, -12, 8, 14
-5,2:-4, 4, -2, -12, -2, -10, -6, 8, 14, -24
-5,2:-4, 4, -2, -12, -2, -10, -6, 8, 14, -20
-6,10:-4, 4, -2, -12, -2, 8, 10, 12, 24, -14
-6,10:-4, 4, -2, -12, -2, 8, 10, 12, 24, -4
11,8:-4, 4, -2, -12, 0, -16, -12, 2, 10, -4
11,8:-4, 4, -2, -12, 0, -16, -12, 2, 10, 2
7,-12:-4, 4, -2, -12, 0, -16, 4, -14, -6, -20
7,-12:-4, 4, -2, -12, 0, -16, 4, -14, -6, -14
14,6:-4, 4, -2, -12, 6, 0, 10, -14, -12, 0
6,-5:-4, 4, -2, -8, -10, -2, -8, -18, -18, 0
24,1:-4, 4, -2, -8, -10, 2, -28, -16, -22, -26
5,13:-4, 4, -2, -8, 0, -16, 0, 2, 4, 16
5,13:-4, 4, -2, -8, 0, 0, 2, 4, 16, -16
5,13:-4, 4, -2, -8, 0, 0, 2, 4, 16, -12
5,13:-4, 4, -2, -8, 0, 0, 2, 4, 16, -4
41,-6:-4, 4, -2, 6, 4, 0, -30, -36, -48, -26
41,-6:-4, 4, -2, 6, 4, 0, -30, -36, -48, -22
41,-6:-4, 4, -2, 6, 4, 0, -30, -36, -26, -48
-9,16:-4, 4, 4, -6, 4, -8, 22, 12, 22, 6
-9,16:-4, 4, 4, -6, 4, -8, 22, 12, 22, 8
-9,16:-4, 4, 4, -6, 4, -8, 22, 12, 22, 10
-12,17:-4, 4, 4, -6, 4, 6, 6, 2, 18, 16
-12,1:-4, 4, 4, -6, 4, 6, 16, 22, 4, 6
-12,1:-4, 4, 4, -6, 4, 6, 16, 22, 4, 8
-12,1:-4, 4, 4, -6, 4, 6, 16, 22, 4, 10
11,-14:-4, 4, 6, 4, -8, 4, -30, -20, -24, -28
-6,-11:-4, 4, 6, 6, -4, -14, 0, -14, -16, -18
11,17:6, -4, -4, -14, 10, -2, 0, 2, 14, 16
2,2:6, -4, -4, -12, -14, -4, -4, -10, -18, 6
2,2:6, -4, -4, -12, -14, -4, -4, -10, 6, -18
2,2:6, -4, -4, -12, -14, -4, -4, -10, 6, -14
2,2:6, -4, -4, -12, -4, -4, -10, -18, 6, -14
2,2:6, -4, -4, -12, -4, -4, -10, -18, 6, -4
5,-5:6, -4, -4, -6, -8, -16, -16, -14, -6, -2
8,5:6, -4, -4, -6, -8, -10, -20, -2, -8, -6
8,5:6, -4, -4, -6, -8, -10, -2, -8, -6, -20
8,5:6, -4, -4, -6, -8, -10, -2, -8, -6, -10
4,-3:6, -4, -4, -6, 0, -8, -2, -16, -18, -20
9,4:6, -4, -4, -6, 6, 10, -10, 6, 6, -2
16,15:6, -4, -4, 2, 2, -14, -10, 4, 12, -2
16,15:6, -4, -4, 2, 2, -14, -10, 4, 12, 4
12,-5:6, -4, -4, 2, 2, -14, 6, -12, -4, -18
12,-5:6, -4, -4, 2, 2, -14, 6, -12, -4, -12
8,1:6, -4, -4, 2, 6, 0, 14, -4, -6, -10
11,11:6, -4, -4, 4, -10, 0, -8, -6, -4, 8
8,17:6, -4, -4, 4, 6, 4, -8, -14, -8, -10
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 14, 14
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 14, 16
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 18, 14
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 18, 16
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 18, 18
0,9:6, -4, 6, 6, 8, -4, 4, -20, 6, -18
0,9:6, -4, 6, 6, 8, -4, 4, -20, 6, -16
0,9:6, -4, 6, 6, 8, -4, 4, -20, 6, -14
-4,16:6, -4, 6, 6, 8, 2, 10, 14, 16, 28
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 8, 10
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 8, 12
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 8, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 20, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 20, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 20, 18
0,1:6, 6, -4, -4, 16, 0, 2, -2, 16, 16
0,1:6, 6, -4, -4, 16, 0, 2, -2, 16, 18
0,1:6, 6, -4, -4, 16, 0, 2, -2, 16, 20
0,1:6, 6, -4, -4, 16, 16, 8, 2, -2, 10
0,1:6, 6, -4, -4, 16, 16, 8, 2, -2, 20
7,1:6, 6, -2, -4, -4, -10, -16, 16, -6, -2
-12,6:6, 6, -2, -4, -4, 6, 6, 12, 14, 26
0,1:6, 6, -2, -4, 14, 10, 2, -2, 10, 12
0,1:6, 6, -2, -4, 14, 10, 2, -2, 10, 22
1,11:6, 6, -2, -4, 16, -2, 2, 4, 6, 18
4,8:6, 6, -2, -4, 16, 2, -6, -2, 0, 12
-11,6:6, 6, -2, -4, 16, 4, 8, 14, 4, -4
-11,6:6, 6, -2, -4, 16, 4, 8, 14, 4, -2
-11,6:6, 6, -2, -4, 16, 4, 8, 14, 4, 0
-3,6:6, 6, -2, -2, -4, 8, 4, -16, 6, -12
-3,11:6, 6, -2, -2, -2, -10, -12, 10, 22, 4
-3,11:6, 6, -2, -2, -2, -10, -12, 10, 22, 8
-3,11:6, 6, -2, -2, 14, 8, -2, 10, 22, 0
-3,11:6, 6, -2, -2, 14, 8, -2, 10, 22, 2
-3,11:6, 6, -2, -2, 14, 8, -2, 10, 22, 4
-2,11:6, 6, -2, 4, 8, 4, 12, 8, 4, 8
5,15:6, 6, -2, 4, 8, 8, 0, 4, 6, 18
-5,21:6, 6, -2, 12, 0, 6, 18, 20, 22, 34
-5,21:6, 6, -2, 12, 0, 18, 20, 22, 34, 6
-5,21:6, 6, -2, 12, 0, 18, 20, 22, 34, 16
-1,12:6, 6, -2, 12, 2, 10, 18, 4, 2, 0
-1,12:6, 6, -2, 12, 10, 18, 4, 2, 0, 2
-1,12:6, 6, -2, 12, 10, 18, 4, 2, 0, 6
-4,5:6, 6, -2, 14, 8, -4, 10, 12, -4, 16
-4,5:6, 6, -2, 14, 8, -4, 10, 12, 16, -4
0,16:6, 6, -2, 14, 16, 8, 10, 12, 2, 24
0,16:6, 6, -2, 14, 16, 8, 10, 12, 24, 2
0,16:6, 6, -2, 14, 16, 8, 10, 12, 24, 6
1,-2:6, 6, -2, 16, 4, -6, 2, -12, -14, -16
-1,11:6, 6, -2, 16, 4, 4, 4, 6, 8, 20
0,9:6, 6, 8, -4, -8, -10, -12, 16, 6, -2
5,10:6, 6, 8, -4, -8, 2, 10, -2, -2, 12
5,10:6, 6, 8, -4, -8, 2, 10, -2, -2, 16
5,10:6, 6, 8, -4, -8, 2, 10, -2, 12, -2
-3,-2:6, 6, 8, -4, -4, 0, 4, 24, 6, 12
-3,-2:6, 6, 8, -4, -4, 0, 4, 24, 6, 16
9,6:6, 6, 8, -4, -4, 0, 10, 0, 6, 10
9,6:6, 6, 8, -4, -4, 0, 10, 0, 6, 20
9,6:6, 6, 8, -4, -4, 0, 10, 0, 10, 6
-7,13:6, 6, 8, -4, -2, 10, 14, 16, 28, -4
-7,13:6, 6, 8, -4, -2, 10, 14, 16, 28, -2
-7,13:6, 6, 8, -4, -2, 10, 14, 16, 28, 0
12,13:6, 6, 8, -4, 2, -12, 2, 6, 14, 0
12,13:6, 6, 8, -4, 2, -12, 2, 6, 14, 6
-3,2:6, 6, 8, -4, 2, 10, -12, 20, 10, 2
-7,13:6, 6, 8, -4, 2, 10, 14, 16, 28, -10
-7,13:6, 6, 8, -4, 2, 10, 14, 16, 28, 0
-3,6:6, 6, 8, -4, 4, -20, -10, -20, 6, -18
-3,6:6, 6, 8, -4, 4, -20, -10, -20, 6, -16
-3,6:6, 6, 8, -4, 4, -20, -10, -20, 6, -14
-3,6:6, 6, 8, -4, 4, -10, -20, -16, 6, -12
-3,6:6, 6, 8, -4, 4, -10, -20, -16, 6, -2
-3,6:6, 6, 8, -4, 4, -10, -18, 0, 6, -14
-3,6:6, 6, 8, -4, 4, -10, -18, 0, 6, -10
-3,6:6, 6, 8, -4, 4, -10, -8, -14, 6, -10
-3,6:6, 6, 8, -4, 4, -10, -8, -14, 6, 0
-1,-3:6, 6, 8, -4, 4, -10, -8, -6, 8, 6
0,1:6, 6, 8, -4, 10, 10, 2, -2, 18, 18
0,1:6, 6, 8, -4, 10, 10, 2, -2, 18, 20
0,1:6, 6, 8, -4, 10, 10, 2, -2, 18, 22
0,1:6, 6, 8, -4, 10, 12, 2, -2, 22, 10
0,1:6, 6, 8, -4, 10, 12, 2, -2, 22, 12
0,1:6, 6, 8, -4, 10, 12, 2, -2, 22, 14
9,23:6, 6, 8, -4, 10, 14, 18, 20, 22, 2
1,10:6, 6, 8, 2, 10, 4, 4, 4, 0, 22
1,10:6, 6, 8, 2, 10, 4, 4, 4, 22, 0
-7,8:6, 6, 8, 2, 10, 14, 2, 10, -10, 12
-7,8:6, 6, 8, 2, 10, 14, 2, 10, 12, -10
-7,8:6, 6, 8, 2, 10, 14, 2, 10, 12, -8
-7,8:6, 6, 8, 2, 10, 14, 2, 10, 12, -6
-11,15:6, 6, 8, 10, 2, 10, 16, 20, 22, 34
-1,9:6, 6, 8, 10, 4, 4, 18, 8, 12, 2
-17,6:6, 6, 8, 10, 18, -2, 28, 14, 12, 10
-1,7:6, 6, 8, 10, 18, 26, 26, 10, 0, 12
-1,7:6, 6, 8, 10, 18, 26, 26, 10, 0, 14
-17,6:6, 6, 8, 10, 18, 28, 14, 12, 10, -2
-17,6:6, 6, 8, 10, 18, 28, 14, 12, 10, 8
-6,5:6, 6, 14, 6, 10, 8, 16, 2, 0, -2
-8,18:6, 6, 14, 6, 10, 18, 18, 20, 22, 34
-7,7:6, 6, 14, 10, 4, 6, 4, -4, 4, 12
6,16:6, 6, 14, 10, 4, 16, 22, 16, 18, -4
2,1:6, 6, 14, 10, 16, 20, 24, 18, 18, 8
2,1:6, 6, 14, 10, 16, 20, 24, 18, 18, 18
1,-4:6, 6, 16, -8, -8, -18, -18, -16, -14, -18
1,-4:6, 6, 16, -8, -8, -18, -18, -16, -14, -16
1,-4:6, 6, 16, -8, -8, -18, -18, -16, -14, -14
5,12:6, 6, 16, -8, 4, 12, -2, -4, -6, -14
5,12:6, 6, 16, -8, 4, 12, -2, -4, -6, -12
5,12:6, 6, 16, -8, 4, 12, -2, -4, -6, -10
