10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
0,1:-4, -14, 10, 10, 18, 12, 14, -6
0,1:-4, -14, 10, 10, 18, 12, 14, 4
7,-10:-4, -12, 4, -6, -14, -8, -12, -16
6,-10:-4, -6, 6, -8, -12, -24, -8, 4
6,-10:-4, -6, 6, -8, -12, -24, 4, -8
6,-10:-4, -6, 6, -8, -12, -24, 4, -6
6,-10:-4, -6, 6, -8, -12, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -8, 4, -22
10,-9:-4, -6, 6, -8, -8, 0, -2, -6
10,-9:-4, -6, 6, -8, -8, 0, -2, -2
10,-9:-4, -6, 6, -8, -8, 0, 4, -6
10,-9:-4, -6, 6, -8, -8, 0, 4, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 6
10,-9:-4, -6, 6, -8, -8, 6, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 2
7,-3:-4, -6, 6, 4, -2, -30, -4, 6
-3,-4:-4, -6, 6, 6, 12, 16, 0, 0
8,-10:-4, 2, 6, -8, 2, -6, 2, -8
0,6:-4, 2, 6, 0, -8, 6, -8, -22
0,6:-4, 2, 6, 0, -8, 6, -8, -18
6,7:-4, 2, 6, 0, 8, 12, 10, -6
9,1:-4, 4, -2, -14, 6, 4, 10, 4
9,1:-4, 4, -2, -14, 6, 4, 10, 6
9,1:-4, 4, -2, -14, 6, 4, 10, 8
9,1:-4, 4, -2, -14, 6, 6, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 6, 2
2,-2:-4, 4, -2, -12, -2, -2, -12, -2
7,-1:-4, 4, -2, 6, 4, 4, -16, -8
6,8:-4, 4, 4, 4, 6, 8, 16, 4
-3,-3:-4, 4, 6, 4, -8, -4, -16, -8
13,-6:6, -4, -4, -6, 6, -8, -8, 4
13,-6:6, -4, -4, -6, 6, -8, 4, -8
3,10:6, 6, -2, -4, 4, -2, -4, 16
3,10:6, 6, -2, -4, 4, -2, 16, -4
3,10:6, 6, -2, -4, 4, -2, 16, -2
5,5:6, 6, 8, -4, -8, -8, -4, 4
6,3:6, 6, 8, -4, -8, 10, 4, -2
-7,11:6, 6, 8, -4, -4, 10, 10, -6
-7,11:6, 6, 8, -4, -4, 10, 10, -4
-7,11:6, 6, 8, -4, -4, 10, 10, 2
-7,11:6, 6, 8, -4, 10, -8, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 10, -4
-7,11:6, 6, 8, -4, 10, 10, 2, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 8
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, -6, -4
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, 0, -6
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, 0, 0
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, 0, 2
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, 4, 0
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, 4, 2
12,-13:-4, -6, 0, -8, -12, 0, -14, -14, 4, 4
4,0:-4, -6, 0, -8, -12, 0, 4, -16, -8, -2
6,-1:-4, -6, 0, -8, -12, 0, 4, 0, 0, -8
11,-3:-4, -6, 0, -8, -2, -8, -20, 0, -2, -2
11,-3:-4, -6, 0, -8, -2, -8, -20, 0, -2, 0
11,-3:-4, -6, 0, -8, -2, -8, 0, -2, -2, -20
6,-10:-4, -6, 6, -8, -12, -28, -18, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -28, -18, -8, 4, -22
6,-10:-4, -6, 6, -8, -12, -28, -18, -8, 4, -20
6,-10:-4, -6, 6, -8, -12, -28, -8, 0, 4, -2
6,-10:-4, -6, 6, -8, -12, -24, -8, 0, -2, -6
6,-10:-4, -6, 6, -8, -12, -24, -8, 0, -2, -2
6,-10:-4, -6, 6, -8, -12, -24, -8, 0, 4, 0
6,-10:-4, -6, 6, -8, -12, -24, -8, 0, 4, 4
6,-10:-4, -6, 6, -8, -12, -24, -8, 6, 10, 4
6,-10:-4, -6, 6, -8, -12, -24, -8, 6, 10, 6
6,-10:-4, -6, 6, -8, -12, -24, -8, 6, 10, 8
6,-10:-4, -6, 6, -8, -12, -24, -8, 10, 2, 4
6,-10:-4, -6, 6, -8, -12, -24, -8, 10, 2, 6
6,-10:-4, -6, 6, -8, -12, -24, -8, 10, 2, 8
12,7:-4, -6, 6, -8, -12, -18, -28, -26, -12, -14
15,3:-4, -6, 6, -8, -12, -4, -20, 2, 0, -6
-7,-5:-4, -6, 6, -8, -12, 10, 12, -10, -14, 12
-7,-5:-4, -6, 6, -8, -12, 10, 12, -10, -14, 22
-7,-5:-4, -6, 6, -8, -12, 10, 12, -10, 12, -14
10,-9:-4, -6, 6, -8, -8, 0, -2, -4, -4, -2
10,-9:-4, -6, 6, -8, -8, 0, -2, -4, -4, 0
10,-9:-4, -6, 6, -8, -8, 0, -2, -4, -4, 2
10,-9:-4, -6, 6, -8, -8, 0, -2, 4, -2, 0
10,-9:-4, -6, 6, -8, -8, 0, -2, 4, -2, 10
10,-9:-4, -6, 6, -8, -8, 0, -2, 4, 2, 0
10,-9:-4, -6, 6, -8, -8, 0, -2, 4, 2, 2
10,-9:-4, -6, 6, -8, -8, 0, -2, 4, 2, 4
10,-9:-4, -6, 6, -8, -8, 0, -2, 4, 4, -4
10,-9:-4, -6, 6, -8, -8, 0, 4, -4, -8, 0
10,-9:-4, -6, 6, -8, -8, 6, 10, 0, 10, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 0, 10, 6
10,-9:-4, -6, 6, -8, -8, 6, 10, 0, 10, 8
10,-9:-4, -6, 6, -8, -8, 6, 10, 10, 12, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 2, 0, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 12, 2, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 12, 2, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 12, 2, 8
10,-9:-4, -6, 6, -8, -8, 10, 12, 2, 6, 10
10,-9:-4, -6, 6, -8, -8, 10, 12, 2, 6, 20
10,-9:-4, -6, 6, -8, -8, 10, 12, 4, 22, 8
10,-9:-4, -6, 6, -8, -8, 10, 12, 4, 22, 12
10,-9:-4, -6, 6, -8, -8, 10, 12, 14, 8, 12
10,-9:-4, -6, 6, -8, -8, 10, 12, 14, 8, 22
12,-13:-4, -6, 6, 0, -8, -12, 0, -14, -14, 8
11,-3:-4, -6, 6, 0, -8, -2, -8, -20, -2, 0
11,-3:-4, -6, 6, 0, -8, -2, -8, -20, -2, 2
12,13:-4, -6, 6, 0, -8, 10, -14, -4, 6, -2
3,1:-4, -6, 6, 0, -8, 14, -10, -20, -10, 0
6,-9:-4, -6, 6, 0, -8, 14, 0, -20, 8, 0
6,-9:-4, -6, 6, 0, -8, 14, 0, -20, 8, 2
6,-9:-4, -6, 6, 0, -8, 14, 0, -20, 8, 4
7,-3:-4, -6, 6, 4, -2, -30, -4, 4, 4, 6
7,-3:-4, -6, 6, 4, -2, -30, -4, 4, 4, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 4, 4, 10
7,-3:-4, -6, 6, 4, -2, -30, -4, 12, 6, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 12, 6, 18
7,-3:-4, -6, 6, 4, -2, -30, -4, 12, 10, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 12, 10, 10
7,-3:-4, -6, 6, 4, -2, -30, -4, 12, 10, 12
7,-3:-4, -6, 6, 4, -2, -30, -4, 12, 12, 4
1,8:-4, -6, 6, 6, 2, -8, -18, -14, -18, 8
1,8:-4, -6, 6, 6, 2, -8, -18, -14, -18, 10
-3,-4:-4, -6, 6, 6, 12, 10, 12, 0, 0, 10
-3,-4:-4, -6, 6, 6, 12, 10, 12, 0, 0, 12
-3,-4:-4, -6, 6, 6, 12, 10, 12, 0, 0, 14
-3,-4:-4, -6, 6, 6, 12, 10, 16, 0, 0, 4
-3,-4:-4, -6, 6, 6, 12, 10, 16, 0, 0, 14
-1,-2:-4, -6, 6, 6, 12, 18, 4, 8, 6, -2
-3,-4:-4, -6, 6, 6, 12, 18, 18, 0, 0, 12
-3,-4:-4, -6, 6, 6, 12, 18, 18, 0, 0, 14
-3,-4:-4, -6, 6, 6, 12, 18, 18, 0, 0, 16
-4,8:-4, -6, 6, 10, -14, -4, -2, -4, 14, 14
-4,8:-4, -6, 6, 10, -14, -4, -2, 14, 14, -4
-4,8:-4, -6, 6, 10, -14, -4, -2, 14, 14, 0
3,-2:-4, -6, 6, 10, -14, -4, 0, 8, 2, -10
5,5:-4, -6, 6, 10, -14, 2, 2, 8, -8, 2
9,10:-4, -6, 6, 10, -10, 0, 4, -14, -10, 2
9,10:-4, -6, 6, 10, -10, 0, 4, -14, 2, -10
13,4:-4, -6, 6, 10, 2, -6, 2, 0, -2, -8
4,3:-4, -6, 6, 10, 12, 2, 6, 6, -2, 10
4,3:-4, -6, 6, 10, 12, 2, 6, 6, -2, 20
4,3:-4, -6, 6, 10, 12, 14, 8, 6, -2, 12
4,3:-4, -6, 6, 10, 12, 14, 8, 6, -2, 22
7,-5:-4, 2, 0, -8, -14, -16, -16, 4, -12, -10
16,-4:-4, 2, 0, -8, -14, -14, 4, -14, -12, -22
3,-8:-4, 2, 0, -8, -14, 0, -12, -8, -10, -2
3,-8:-4, 2, 0, -8, -14, 0, -12, -8, -6, -12
3,-8:-4, 2, 0, -8, -14, 0, -12, -8, -6, -8
3,-8:-4, 2, 0, -8, -4, -10, -8, -14, 4, -6
3,-8:-4, 2, 0, -8, -4, -10, -8, -14, 4, -4
3,-8:-4, 2, 0, -8, -4, -10, -8, -10, 0, -6
3,-8:-4, 2, 0, -8, -4, -10, -8, -10, 0, -4
3,-8:-4, 2, 0, -8, -4, -10, -8, -10, 0, -2
13,-28:-4, 2, 0, -8, 4, -36, -26, -30, -30, -26
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -18, -18
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -18, -16
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -18, -14
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -14, -12
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -12, -16
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -12, -12
15,-22:-4, 2, 0, -8, 4, -32, -46, -8, -44, -42
15,-22:-4, 2, 0, -8, 4, -32, -46, -8, -44, -40
15,-22:-4, 2, 0, -8, 4, -32, -46, -8, -44, -38
11,-19:-4, 2, 0, -8, 4, -28, -28, -22, -16, -20
11,6:-4, 2, 2, -8, -14, -16, -8, -14, -16, 4
11,6:-4, 2, 2, -8, -14, -16, -8, -14, 4, -16
11,6:-4, 2, 2, -8, -14, -16, -8, -14, 4, -14
13,1:-4, 2, 2, -8, -4, -16, -20, -20, -16, -8
14,-1:-4, 2, 2, -8, -4, -16, -20, -2, -8, -14
1,7:-4, 2, 2, -8, -4, -16, -16, -2, -2, -18
1,7:-4, 2, 2, -8, -4, -16, -16, -2, -2, -16
1,7:-4, 2, 2, -8, -4, -16, -16, -2, -2, -10
1,7:-4, 2, 2, -8, -4, -16, -2, -20, -2, -20
1,7:-4, 2, 2, -8, -4, -16, -2, -20, -2, -18
1,7:-4, 2, 2, -8, -4, -16, -2, -20, -2, -16
1,7:-4, 2, 2, -8, -4, -16, -2, -2, -10, -12
1,7:-4, 2, 2, -8, -4, -16, -2, -2, -10, -4
8,-1:-4, 2, 6, -14, -22, -8, -12, -18, 2, -4
8,-1:-4, 2, 6, -14, -22, -8, -12, 2, -4, -18
8,-1:-4, 2, 6, -14, -22, -8, -12, 2, -4, -16
14,4:-4, 2, 6, -14, -8, -12, -22, -8, 4, -20
14,4:-4, 2, 6, -14, -8, -12, -22, -8, 4, -18
14,4:-4, 2, 6, -14, -8, -12, -22, -8, 4, -16
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 0, 2
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 6, 0
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 6, 6
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 6, 8
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 10, 6
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 10, 8
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 10, 10
13,-9:-4, 2, 6, -14, 2, -12, -20, -2, -16, 4
13,-9:-4, 2, 6, -14, 2, -12, -20, -2, 4, -16
13,-9:-4, 2, 6, -14, 2, -12, -10, -16, 4, -12
13,-9:-4, 2, 6, -14, 2, -12, -10, -16, 4, -2
3,-6:-4, 2, 6, -14, 2, -12, -8, 12, 6, 0
3,-6:-4, 2, 6, -14, 2, -12, -8, 12, 6, 2
3,-6:-4, 2, 6, -14, 2, -12, -8, 12, 6, 4
2,-7:-4, 2, 6, -8, -14, -8, -2, 2, -6, -2
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -30, -30
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -30, -26
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -30, -20
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -24, -24
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -24, -20
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -22, -16
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -22, -12
2,-7:-4, 2, 6, -8, 2, -6, -6, -10, 10, -4
2,-7:-4, 2, 6, -8, 2, -6, -6, -10, 10, -2
2,-7:-4, 2, 6, -8, 2, -6, -6, -10, 10, 0
8,-10:-4, 2, 6, -8, 2, -6, -6, 2, -2, -8
8,-10:-4, 2, 6, -8, 2, -6, -6, 2, -2, -6
8,-10:-4, 2, 6, -8, 2, -6, -6, 2, -2, -4
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -16, -26
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -16, -22
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -14, -18
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -14, -14
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -8, -18
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -8, -12
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -8, -8
8,-10:-4, 2, 6, -8, 2, -6, 2, -2, -10, -8
8,-10:-4, 2, 6, -8, 2, -6, 2, -2, -10, -6
8,-10:-4, 2, 6, -8, 2, -6, 2, -2, -10, -4
0,6:-4, 2, 6, 0, -8, -16, -10, -14, 6, -8
0,6:-4, 2, 6, 0, -8, -16, -10, -14, 6, 2
-2,-1:-4, 2, 6, 0, -8, -16, 14, -10, 4, -2
-2,-1:-4, 2, 6, 0, -8, -16, 14, -10, 4, 0
-2,-1:-4, 2, 6, 0, -8, -16, 14, -10, 4, 2
-2,-1:-4, 2, 6, 0, -8, -16, 14, -8, -4, -14
-2,-1:-4, 2, 6, 0, -8, -16, 14, -8, -4, -8
7,-3:-4, 2, 6, 0, -8, -16, 14, -8, -4, 8
7,-3:-4, 2, 6, 0, -8, -16, 14, -8, 8, -4
7,-3:-4, 2, 6, 0, -8, -16, 14, -8, 8, -2
7,-3:-4, 2, 6, 0, -8, -16, 14, -8, 8, 0
7,-3:-4, 2, 6, 0, -8, -16, 14, -4, 8, -8
0,6:-4, 2, 6, 0, -8, -4, 6, -4, -8, -16
0,6:-4, 2, 6, 0, -8, -4, 6, -4, -8, -14
0,6:-4, 2, 6, 0, -8, -4, 6, -4, -8, -12
0,6:-4, 2, 6, 0, -8, -4, 6, -2, -14, -10
0,6:-4, 2, 6, 0, -8, -4, 6, -2, -14, -8
0,6:-4, 2, 6, 0, -8, -4, 6, -2, -14, -6
0,6:-4, 2, 6, 0, -8, 6, -8, -28, -28, -20
0,6:-4, 2, 6, 0, -8, 6, -8, -28, -26, -28
0,6:-4, 2, 6, 0, -8, 6, -8, -28, -26, -26
0,6:-4, 2, 6, 0, -8, 6, -8, -28, -26, -24
0,6:-4, 2, 6, 0, -8, 6, -8, -20, -20, -26
0,6:-4, 2, 6, 0, -8, 6, -8, -20, -20, -24
0,6:-4, 2, 6, 0, -8, 6, -8, -20, -20, -22
0,6:-4, 2, 6, 0, -8, 6, 0, -10, -14, -4
0,6:-4, 2, 6, 0, -8, 6, 0, -10, -14, 0
20,7:-4, 2, 6, 0, -4, -22, -26, -12, 4, -24
20,7:-4, 2, 6, 0, -4, -22, -26, -12, 4, -22
20,7:-4, 2, 6, 0, -4, -22, -26, -12, 4, -20
20,7:-4, 2, 6, 0, -4, -22, -22, -12, 12, 6
20,7:-4, 2, 6, 0, -4, -22, -22, -12, 12, 8
20,7:-4, 2, 6, 0, -4, -22, -22, -12, 12, 10
6,-9:-4, 2, 6, 0, 8, -2, 6, 2, -14, -4
6,7:-4, 2, 6, 0, 8, 12, 16, 10, -6, 12
6,7:-4, 2, 6, 0, 8, 12, 16, 10, -6, 22
6,7:-4, 2, 6, 0, 8, 12, 16, 14, -6, 14
6,7:-4, 2, 6, 0, 8, 12, 16, 14, -6, 16
3,-8:-4, 2, 6, 4, 10, -8, -4, -10, -8, 6
3,-8:-4, 2, 6, 4, 10, -8, -4, -10, -8, 8
6,7:-4, 2, 6, 6, 2, -4, -14, 2, 6, 2
6,7:-4, 2, 6, 6, 2, -4, 2, 6, 2, -14
8,-1:-4, 2, 6, 6, 12, -14, -18, -2, 18, 10
8,-1:-4, 2, 6, 6, 12, -14, -18, -2, 18, 12
8,-1:-4, 2, 6, 6, 12, -14, -18, -2, 18, 14
12,-4:-4, 2, 6, 6, 12, -14, -8, -10, -2, -2
-1,-1:-4, 4, -10, -12, 6, -14, 6, 0, 2, 10
-1,-1:-4, 4, -10, -12, 6, -14, 6, 0, 10, 2
10,-9:-4, 4, -10, -12, 6, -4, -8, -8, 10, 2
10,-9:-4, 4, -10, -12, 6, -4, -8, -8, 10, 4
10,-9:-4, 4, -10, -12, 6, -4, -8, -8, 10, 6
8,8:-4, 4, -10, -8, -18, -12, -4, 6, -12, -14
8,8:-4, 4, -10, -8, -18, -12, -4, 6, -12, -12
8,8:-4, 4, -10, -8, -18, -12, -4, 6, -12, -10
8,1:-4, 4, -10, -8, -6, -18, -16, -12, -20, -16
8,1:-4, 4, -10, -8, -6, -18, -16, -12, -20, -14
8,1:-4, 4, -10, -8, -6, -18, -16, -12, -20, -12
4,8:-4, 4, -10, -8, -6, -18, -4, -16, -4, -4
4,8:-4, 4, -10, -8, -6, -18, -4, -4, -4, -16
0,14:-4, 4, -10, -8, 0, -8, -4, 6, 12, 20
0,14:-4, 4, -10, -8, 0, -8, -4, 6, 12, 22
0,14:-4, 4, -10, -8, 0, -8, -4, 6, 12, 24
4,8:-4, 4, -10, 0, -8, -6, -18, -4, -16, -4
0,0:-4, 4, -10, 2, -16, -10, -6, -10, 2, 2
18,3:-4, 4, -10, 6, 0, -16, -24, -26, 14, -6
18,3:-4, 4, -10, 6, 0, -16, -24, -26, 14, -4
18,3:-4, 4, -10, 6, 0, -16, -24, -26, 14, -2
18,3:-4, 4, -10, 6, 0, -16, -24, 14, -6, -26
19,-1:-4, 4, -10, 6, 0, -16, -8, -14, -26, 14
19,-1:-4, 4, -10, 6, 0, -16, -8, -14, 14, -26
4,2:-4, 4, -10, 6, 0, -4, 8, 4, 10, 0
-3,-4:-4, 4, -10, 6, 6, 12, 16, 0, 0, -14
-3,-4:-4, 4, -10, 6, 6, 12, 16, 0, 0, -12
-3,-4:-4, 4, -10, 6, 6, 12, 16, 0, 0, -10
17,3:-4, 4, -2, -14, -8, -10, -2, -8, -20, 2
17,3:-4, 4, -2, -14, -8, -10, -2, -8, 2, -20
13,3:-4, 4, -2, -14, 6, 4, -2, 2, -4, -16
9,1:-4, 4, -2, -14, 6, 4, 10, 10, 12, 4
9,1:-4, 4, -2, -14, 6, 6, 2, 12, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 12, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 2, 16, 2
9,1:-4, 4, -2, -14, 6, 6, 12, 2, 18, 4
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 10
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 12
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 14
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -2, 10
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -2, 12
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -2, 14
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 10, -2
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 10, 0
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 10, 2
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 18, -2
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 18, 2
9,6:-4, 4, -2, -12, -2, 8, -10, -12, -18, 18
9,6:-4, 4, -2, -12, -2, 8, -10, -12, 18, -18
7,-2:-4, 4, -2, -12, 6, 0, 8, 12, 12, -8
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 6
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 10
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 10, 2
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 10, 4
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 10, 6
-3,-9:-4, 4, -2, -12, 6, 6, 10, 2, 6, -4
1,12:-4, 4, -2, -8, 0, 0, -8, -10, 8, -14
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, 2, -10
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, 2, -8
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, 2, -6
7,-1:-4, 4, -2, 6, 6, 2, 12, -16, -8, 6
7,-1:-4, 4, -2, 6, 6, 2, 12, -16, -8, 8
7,-1:-4, 4, -2, 6, 6, 2, 12, -16, -8, 10
7,-1:-4, 4, -2, 6, 6, 12, 6, -16, -8, 16
7,-1:-4, 4, -2, 6, 6, 12, 6, -16, -8, 20
10,-9:-4, 4, 4, -6, 4, 6, -8, -8, 4, 10
10,-9:-4, 4, 4, -6, 4, 6, -8, -8, 4, 20
6,11:-4, 4, 4, 4, -14, -4, 2, -4, 16, 8
6,11:-4, 4, 4, 4, -14, -4, 2, 16, 8, -4
8,13:-4, 4, 4, 6, 6, 4, -4, 2, 14, -2
9,2:-4, 4, 6, 4, 6, 6, -4, 6, -6, 6
9,2:-4, 4, 6, 4, 6, 6, -4, 6, -6, 16
9,2:-4, 4, 6, 4, 6, 6, -4, 6, 16, -6
6,-13:-4, 4, 6, 6, -4, -12, -8, -4, 0, -16
6,-13:-4, 4, 6, 6, -4, -12, -8, -4, 0, -14
3,4:6, -4, -4, -14, 10, 10, 18, 12, 14, -6
3,4:6, -4, -4, -14, 10, 10, 18, 12, 14, 4
10,-7:6, -4, -4, -12, 4, -6, -14, -8, -12, -16
9,-7:6, -4, -4, -6, 6, -8, -12, -24, -8, 4
9,-7:6, -4, -4, -6, 6, -8, -12, -24, 4, -8
9,-7:6, -4, -4, -6, 6, -8, -12, -24, 4, -6
9,-7:6, -4, -4, -6, 6, -8, -12, -8, 4, -24
9,-7:6, -4, -4, -6, 6, -8, -12, -8, 4, -22
13,-6:6, -4, -4, -6, 6, -8, -8, 0, -2, -6
13,-6:6, -4, -4, -6, 6, -8, -8, 0, -2, -2
13,-6:6, -4, -4, -6, 6, -8, -8, 0, 4, -6
13,-6:6, -4, -4, -6, 6, -8, -8, 0, 4, 0
13,-6:6, -4, -4, -6, 6, -8, -8, 0, 4, 4
13,-6:6, -4, -4, -6, 6, -8, -8, 6, 10, 4
13,-6:6, -4, -4, -6, 6, -8, -8, 6, 10, 6
13,-6:6, -4, -4, -6, 6, -8, -8, 6, 10, 8
13,-6:6, -4, -4, -6, 6, -8, -8, 10, 2, 4
13,-6:6, -4, -4, -6, 6, -8, -8, 10, 2, 6
13,-6:6, -4, -4, -6, 6, -8, -8, 10, 2, 8
10,0:6, -4, -4, -6, 6, 4, -2, -30, -4, 2
10,0:6, -4, -4, -6, 6, 4, -2, -30, -4, 6
0,-1:6, -4, -4, -6, 6, 6, 12, 16, 0, 0
11,-7:6, -4, -4, 2, 6, -8, 2, -6, 2, -8
3,9:6, -4, -4, 2, 6, 0, -8, 6, -8, -22
3,9:6, -4, -4, 2, 6, 0, -8, 6, -8, -18
9,10:6, -4, -4, 2, 6, 0, 8, 12, 10, -6
12,4:6, -4, -4, 4, -2, -14, 6, 4, 10, 4
12,4:6, -4, -4, 4, -2, -14, 6, 4, 10, 6
12,4:6, -4, -4, 4, -2, -14, 6, 4, 10, 8
12,4:6, -4, -4, 4, -2, -14, 6, 6, 2, 6
12,4:6, -4, -4, 4, -2, -14, 6, 6, 2, 8
12,4:6, -4, -4, 4, -2, -14, 6, 6, 6, 2
5,1:6, -4, -4, 4, -2, -12, -2, -2, -12, -2
10,2:6, -4, -4, 4, -2, 6, 4, 4, -16, -8
9,11:6, -4, -4, 4, 4, 4, 6, 8, 16, 4
0,0:6, -4, -4, 4, 6, 4, -8, -4, -16, -8
16,-3:6, -4, 6, -4, -4, -6, 6, -8, -8, 4
16,-3:6, -4, 6, -4, -4, -6, 6, -8, 4, -8
6,13:6, -4, 6, 6, -2, -4, 4, -2, -4, 16
6,13:6, -4, 6, 6, -2, -4, 4, -2, 16, -4
6,13:6, -4, 6, 6, -2, -4, 4, -2, 16, -2
8,8:6, -4, 6, 6, 8, -4, -8, -8, -4, 4
9,6:6, -4, 6, 6, 8, -4, -8, 10, 4, -2
-4,14:6, -4, 6, 6, 8, -4, -4, 10, 10, -6
-4,14:6, -4, 6, 6, 8, -4, -4, 10, 10, -4
-4,14:6, -4, 6, 6, 8, -4, -4, 10, 10, 2
-4,14:6, -4, 6, 6, 8, -4, 10, -8, 10, -8
-4,14:6, -4, 6, 6, 8, -4, 10, -8, 10, -6
-4,14:6, -4, 6, 6, 8, -4, 10, -8, 10, -4
-4,14:6, -4, 6, 6, 8, -4, 10, 10, 2, 0
-4,14:6, -4, 6, 6, 8, -4, 10, 10, 2, 8
-2,-2:6, 6, -4, -4, -4, -10, -18, 2, 2, 4
-2,-2:6, 6, -4, -4, -4, -10, -18, 2, 2, 14
1,9:6, 6, -4, -4, -4, -10, -18, 16, 20, 4
1,9:6, 6, -4, -4, -4, -10, 16, 20, 4, -18
1,9:6, 6, -4, -4, -4, -10, 16, 20, 4, -14
