-1,-2:-4, 4, -10, -12, -14
-3,11:6, 6, 8, 10, 22
-12,16:-4, -14, -8, 20, 22, 24, 36
8,14:-4, -14, 14, -2, 0, 2, 14
5,7:-4, 2, 2, -8, -4, -2, 10
5,4:-4, 4, -10, -12, 6, -14, 2
2,1:6, -4, -4, 4, -10, -12, -14
0,14:6, -4, 6, 6, 8, 10, 22
5,8:6, 6, -2, -2, -2, -6, 16
5,8:6, 6, -2, -2, -2, 16, -6
-3,6:6, 6, 8, -4, 4, -16, 6
-3,6:6, 6, 8, -4, 4, 6, -16
-3,6:6, 6, 8, -4, 4, 6, -14
-3,6:6, 6, 8, -4, 4, 6, -12
8,14:-4, -14, 10, -2, 0, 2, 14, 16
-1,-1:-4, -12, -14, -4, -4, -10, -18, 6
-1,-1:-4, -12, -14, -4, -4, -10, 6, -18
-1,-1:-4, -12, -14, -4, -4, -10, 6, -14
1,3:-4, -12, -4, -8, -6, -4, -2, 10
-1,-1:-4, -12, -4, -4, -10, -18, 6, -14
-1,-1:-4, -12, -4, -4, -10, -18, 6, -4
-6,10:-4, -6, -14, -2, 8, 10, 12, 24
2,-8:-4, -6, -8, -16, -16, -14, -6, -2
5,2:-4, -6, -8, -10, -20, -2, -8, -6
5,2:-4, -6, -8, -10, -2, -8, -6, -20
5,2:-4, -6, -8, -10, -2, -8, -6, -10
1,-6:-4, -6, 0, -8, -2, -16, -18, -20
6,1:-4, -6, 6, 10, -10, 6, 6, -2
13,12:-4, 2, 2, -14, -10, 4, 12, -2
13,12:-4, 2, 2, -14, -10, 4, 12, 4
9,-8:-4, 2, 2, -14, 6, -12, -4, -18
9,-8:-4, 2, 2, -14, 6, -12, -4, -12
5,-2:-4, 2, 6, 0, 14, -4, -6, -10
8,8:-4, 4, -10, 0, -8, -6, -4, 8
37,-8:-4, 4, -10, 2, -16, -26, -48, -8
37,-8:-4, 4, -10, 2, -16, -26, -48, -6
37,-8:-4, 4, -10, 2, -16, -26, -48, -4
37,-8:-4, 4, -10, 2, -16, -26, -8, -48
5,14:-4, 4, 6, 4, -8, -14, -8, -10
-4,5:6, 6, -4, -4, 2, -12, 14, 14
-4,5:6, 6, -4, -4, 2, -12, 14, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 18
-3,6:6, 6, 8, -4, 4, -20, 6, -18
-3,6:6, 6, 8, -4, 4, -20, 6, -16
-3,6:6, 6, 8, -4, 4, -20, 6, -14
-7,13:6, 6, 8, 2, 10, 14, 16, 28
3,-2:-4, 4, -2, -12, 0, -10, -6, -18, -10, -8, -26
-22,5:-4, 4, -2, -12, 6, -12, 6, 14, 12, 18, 24
-22,5:-4, 4, -2, -12, 6, -12, 6, 14, 18, 24, 12
-22,5:-4, 4, -2, -12, 6, -12, 6, 14, 18, 24, 16
9,4:-4, 4, -2, -12, 6, 2, -12, -2, 18, -10, 4
9,4:-4, 4, -2, -12, 6, 2, -12, -2, 18, 4, -10
9,4:-4, 4, -2, -12, 6, 2, -12, -2, 18, 4, -2
-7,5:-4, 4, -2, -12, 6, 4, -12, 0, 6, 8, 20
3,1:-4, 4, -2, -12, 6, 4, -10, -16, 0, 2, -12
3,1:-4, 4, -2, -12, 6, 4, -10, -16, 0, 2, -8
1,6:-4, 4, -2, -12, 6, 6, 2, 2, 0, -4, 0
11,6:-4, 4, -2, -8, -10, -18, -10, 2, -20, -4, -8
11,6:-4, 4, -2, -8, -10, -18, -10, 2, -4, -8, -20
11,6:-4, 4, -2, -8, -10, -18, -10, 2, -4, -8, -16
6,3:-4, 4, -2, -8, -10, -18, -2, -2, 2, -12, -6
6,3:-4, 4, -2, -8, -10, -18, -2, -2, 2, -6, -12
14,10:-4, 4, -2, -8, 0, 0, -8, -10, -8, -2, -16
5,13:-4, 4, -2, -8, 0, 0, 2, 4, 16, -6, -4
5,13:-4, 4, -2, -8, 0, 0, 2, 4, 16, 0, -14
5,13:-4, 4, -2, -8, 0, 0, 2, 4, 16, 0, -4
-1,0:-4, 4, -2, -8, 0, 0, 10, -14, 0, 2, -2
-2,14:-4, 4, -2, 6, 0, -24, 8, -2, -2, 2, -10
41,-6:-4, 4, -2, 6, 4, 0, -30, -36, -48, -20, -28
41,-6:-4, 4, -2, 6, 4, 0, -30, -36, -48, -20, -26
41,-6:-4, 4, -2, 6, 4, 0, -30, -36, -48, -20, -24
5,-4:-4, 4, -2, 6, 4, 0, -30, -22, -24, -18, -12
5,-4:-4, 4, -2, 6, 4, 0, -30, -22, -18, -12, -24
5,-4:-4, 4, -2, 6, 4, 0, -30, -22, -18, -12, -20
13,2:-4, 4, -2, 6, 6, 12, 18, 8, 6, -16, -14
4,11:-4, 4, 4, -6, -14, 4, 4, 14, 12, 20, -10
2,-3:-4, 4, 4, -6, -14, 4, 6, -4, 6, -4, -8
2,-3:-4, 4, 4, -6, -14, 4, 6, -4, 6, -4, -6
2,-3:-4, 4, 4, -6, -14, 4, 6, -4, 6, -4, -4
-10,15:-4, 4, 4, -6, -14, 4, 16, 6, 2, 26, 22
11,16:-4, 4, 4, -6, -14, 4, 16, 12, 18, 16, 2
-7,10:-4, 4, 4, -6, 2, 4, 16, 22, 8, 6, 4
-9,16:-4, 4, 4, -6, 4, -8, 22, 12, 2, 22, 4
-9,16:-4, 4, 4, -6, 4, -8, 22, 12, 2, 22, 6
-9,16:-4, 4, 4, -6, 4, -8, 22, 12, 2, 22, 8
-7,10:-4, 4, 4, -6, 4, 16, 22, 8, 6, 4, 2
-2,16:-4, 4, 4, 4, -14, 6, -4, 8, 12, 14, 26
-2,16:-4, 4, 4, 4, -14, 6, 8, 12, 14, 26, -4
-2,16:-4, 4, 4, 4, -14, 6, 8, 12, 14, 26, 0
5,0:-4, 4, 4, 4, -14, 8, -6, 0, -14, -16, -18
3,14:-4, 4, 4, 4, -4, 12, -8, -20, 8, 6, -6
5,0:-4, 4, 4, 4, 8, -6, 0, -14, -16, -18, -14
9,4:-4, 4, 4, 6, 6, 4, 10, -6, -16, -18, -10
4,-2:-4, 4, 6, 4, -8, -14, 0, -12, -14, -8, 0
4,-2:-4, 4, 6, 4, -8, -14, 0, -12, -14, -8, 2
4,-2:-4, 4, 6, 4, -8, -14, 0, -12, -14, -8, 4
5,10:-4, 4, 6, 4, -8, 0, 2, 10, -4, -6, -8
3,23:-4, 4, 6, 4, -8, 0, 12, 12, 14, 16, 28
-4,10:-4, 4, 6, 4, 6, 6, -8, 4, 10, 22, -14
-4,10:-4, 4, 6, 4, 6, 6, -8, 4, 10, 22, -12
-4,10:-4, 4, 6, 4, 6, 6, -8, 4, 10, 22, -10
-7,-2:-4, 4, 6, 4, 6, 6, 8, 0, 14, 6, 2
-3,9:-4, 4, 6, 6, -4, -12, -16, -24, -12, -12, -14
1,12:-4, 4, 6, 6, 12, 10, 2, 10, -22, -14, 4
1,12:-4, 4, 6, 6, 12, 10, 2, 10, -22, -14, 10
1,12:-4, 4, 6, 6, 12, 10, 2, 10, -22, 4, -14
1,12:-4, 4, 6, 6, 12, 10, 2, 10, -14, 4, -22
1,12:-4, 4, 6, 6, 12, 10, 2, 10, -14, 4, -12
11,17:6, -4, -4, -14, 10, -2, 0, 2, 14, 20, 16
11,17:6, -4, -4, -14, 10, -2, 0, 2, 14, 20, 18
-4,9:6, -4, -4, -14, 10, 10, 18, 4, 2, 0, -8
-4,9:6, -4, -4, -14, 10, 10, 18, 4, 2, 0, -6
-4,9:6, -4, -4, -14, 10, 10, 18, 4, 2, 0, -4
2,2:6, -4, -4, -12, -14, -4, -4, -10, -16, 6, -12
2,2:6, -4, -4, -12, -14, -4, -4, -10, -16, 6, -10
2,2:6, -4, -4, -12, -14, -4, -4, -10, -16, 6, -8
-5,12:6, -4, -4, -12, -14, -4, 4, 2, -4, 8, 14
-5,12:6, -4, -4, -12, -14, -4, 4, 2, 8, 14, -4
-5,12:6, -4, -4, -12, -14, -4, 4, 2, 8, 14, 0
2,5:6, -4, -4, -12, -8, -14, -20, -14, -10, -4, -12
7,17:6, -4, -4, -12, -4, -2, 2, 4, 6, 18, 2
10,14:6, -4, -4, -12, -4, 2, 2, -6, -2, 0, 12
10,-9:6, -4, -4, -12, 4, -6, -14, -8, -2, -12, -22
5,17:6, -4, -4, -12, 4, 4, 4, 6, 8, 20, 2
10,-5:6, -4, -4, -6, -8, -20, -20, -10, -24, -26, -28
4,-11:6, -4, -4, -6, -8, -16, -28, -28, -22, -36, 2
28,6:6, -4, -4, -6, 6, -8, -18, -10, 4, -16, -12
20,-1:6, -4, -4, -6, 6, -8, 0, 2, -10, -24, -10
20,-1:6, -4, -4, -6, 6, -8, 0, 2, -10, -10, -24
9,-7:6, -4, -4, -6, 6, 0, -8, 14, -16, -20, -26
9,-7:6, -4, -4, -6, 6, 0, -8, 14, -16, -20, -24
9,-7:6, -4, -4, -6, 6, 0, -8, 14, -16, -20, -22
9,-7:6, -4, -4, -6, 6, 0, -8, 14, -16, -18, -14
9,-7:6, -4, -4, -6, 6, 0, -8, 14, -16, -18, -12
9,-7:6, -4, -4, -6, 6, 0, -8, 14, -16, -18, -10
-1,3:6, -4, -4, -6, 6, 0, 8, 4, -4, 0, 10
16,7:6, -4, -4, 2, 2, -8, -14, -14, -14, -18, 4
16,7:6, -4, -4, 2, 2, -8, -14, -14, -14, 4, -18
8,5:6, -4, -4, 2, 2, -8, -4, -16, -8, -6, -28
8,5:6, -4, -4, 2, 2, -8, -4, -16, -8, -6, -26
8,5:6, -4, -4, 2, 2, -8, -4, -16, -8, -6, -24
7,-5:6, -4, -4, 2, 6, -8, 6, 4, -36, 2, -20
14,9:6, -4, -4, 2, 6, 4, 10, 10, -6, 4, 8
14,9:6, -4, -4, 2, 6, 4, 10, 10, -6, 4, 18
14,9:6, -4, -4, 2, 6, 4, 10, 10, -6, 8, 4
14,9:6, -4, -4, 2, 6, 4, 10, 10, -6, 8, 6
14,9:6, -4, -4, 2, 6, 4, 10, 10, -6, 8, 8
4,5:6, -4, -4, 2, 6, 6, 2, -4, -14, 2, 10
4,5:6, -4, -4, 2, 6, 6, 2, -4, 2, 10, -14
4,5:6, -4, -4, 2, 6, 6, 2, -4, 2, 10, -4
-6,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 4, 22
-6,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 22, 4
-6,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 22, 6
-6,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 22, 8
12,7:6, -4, -4, 4, 4, 6, 6, 4, 10, -6, -14
12,7:6, -4, -4, 4, 4, 6, 6, 4, 10, -6, -12
12,7:6, -4, -4, 4, 4, 6, 6, 4, 10, -6, -10
7,1:6, -4, -4, 4, 6, 4, -8, -4, -10, -14, -8
11,13:6, -4, 6, -4, -4, 2, 2, -8, -4, -2, 10
11,10:6, -4, 6, -4, -4, 4, -10, -12, 6, -14, 2
8,7:6, -4, 6, -4, 6, -4, -4, 4, -10, -12, -14
6,20:6, -4, 6, -4, 6, -4, 6, 6, 8, 10, 22
11,14:6, -4, 6, -4, 6, 6, -2, -2, -2, -6, 16
11,14:6, -4, 6, -4, 6, 6, -2, -2, -2, 16, -6
3,12:6, -4, 6, -4, 6, 6, 8, -4, 4, -16, 6
3,12:6, -4, 6, -4, 6, 6, 8, -4, 4, 6, -16
3,12:6, -4, 6, -4, 6, 6, 8, -4, 4, 6, -14
3,12:6, -4, 6, -4, 6, 6, 8, -4, 4, 6, -12
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 14, 18, 12
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 14, 18, 14
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 14, 18, 16
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 18, 10, 12
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 18, 10, 14
-1,8:6, -4, 6, 6, -4, -4, 2, -12, 18, 10, 16
1,12:6, -4, 6, 6, -4, 0, 10, 16, 2, 0, -2
3,12:6, -4, 6, 6, -2, -4, -4, 6, 0, 4, 18
3,12:6, -4, 6, 6, -2, -4, -4, 6, 0, 18, 4
-8,9:6, -4, 6, 6, -2, -4, 16, 4, 8, 14, 2
-8,9:6, -4, 6, 6, -2, -4, 16, 4, 8, 14, 6
0,14:6, -4, 6, 6, -2, -2, -2, -4, 10, 22, -12
0,14:6, -4, 6, 6, -2, -2, -2, -4, 10, 22, -2
0,14:6, -4, 6, 6, -2, -2, 8, -2, 10, 22, -18
0,14:6, -4, 6, 6, -2, -2, 8, -2, 10, 22, -8
0,14:6, -4, 6, 6, -2, -2, 14, 8, 10, 22, 2
0,14:6, -4, 6, 6, -2, -2, 14, 8, 10, 22, 4
0,14:6, -4, 6, 6, -2, -2, 14, 8, 10, 22, 6
10,0:6, -4, 6, 6, 8, -4, 2, 10, 2, 2, -12
0,9:6, -4, 6, 6, 8, -4, 4, -20, -10, 6, -16
0,9:6, -4, 6, 6, 8, -4, 4, -20, -10, 6, -14
0,9:6, -4, 6, 6, 8, -4, 4, -20, -10, 6, -12
0,9:6, -4, 6, 6, 8, -4, 4, -10, -8, 6, -16
3,4:6, -4, 6, 6, 8, -4, 10, 10, 2, -2, 14
3,4:6, -4, 6, 6, 8, -4, 10, 10, 2, -2, 20
3,4:6, -4, 6, 6, 8, -4, 10, 10, 2, 14, -2
4,21:6, -4, 6, 6, 8, 2, 4, 8, 22, 30, 16
4,21:6, -4, 6, 6, 8, 2, 4, 8, 22, 30, 22
0,1:6, -4, 6, 6, 8, 2, 4, 24, 6, 14, 0
0,1:6, -4, 6, 6, 8, 2, 4, 24, 6, 14, 6
-2,7:6, -4, 6, 6, 8, 10, 12, 4, 6, 4, 10
11,14:6, -4, 6, 6, 14, 6, 6, 6, 16, -4, 0
8,15:6, -4, 6, 6, 16, -16, 4, 12, -2, -4, -6
6,28:6, -4, 6, 6, 16, -16, 14, 14, 16, 18, 30
-12,17:6, 6, -4, -4, -4, -10, -8, 0, -6, 8, 22
3,4:6, 6, -4, -4, -4, 16, -8, -8, -4, -16, -14
3,4:6, 6, -4, -4, -4, 16, -8, -8, -4, -16, -10
19,4:6, 6, -4, -4, -2, -8, 10, 14, 14, -8, -18
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 8, 18, 12
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 8, 18, 14
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 8, 18, 16
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 18, 20, 12
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 10, 8, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 20, 10, 12
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 20, 10, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 20, 10, 16
6,-4:6, 6, -4, -4, 2, 10, -4, -6, 14, 10, -2
-1,10:6, 6, -4, -4, 2, 10, -4, 6, -10, 6, -8
2,15:6, 6, -4, -4, 10, 0, 8, 0, 14, 10, 24
2,15:6, 6, -4, -4, 10, 0, 8, 0, 14, 24, 10
0,1:6, 6, -4, -4, 10, 16, -2, 10, 2, -2, 12
0,1:6, 6, -4, -4, 10, 16, -2, 10, 2, -2, 14
0,1:6, 6, -4, -4, 10, 16, -2, 10, 2, -2, 16
7,10:6, 6, -4, -4, 10, 16, 16, 18, -8, -2, 0
7,10:6, 6, -4, -4, 10, 16, 16, 18, -8, 0, -2
2,18:6, 6, -4, -4, 10, 16, 18, 18, 8, 0, 16
2,18:6, 6, -4, -4, 10, 16, 18, 18, 8, 16, 0
2,18:6, 6, -4, -4, 10, 16, 18, 18, 8, 16, 2
2,18:6, 6, -4, -4, 10, 16, 18, 18, 8, 16, 4
6,13:6, 6, -4, -4, 16, -2, 10, 24, 14, 4, 18
6,13:6, 6, -4, -4, 16, -2, 10, 24, 14, 4, 20
0,1:6, 6, -4, -4, 16, 0, 2, -2, 16, 24, 18
0,1:6, 6, -4, -4, 16, 0, 2, -2, 16, 24, 20
0,1:6, 6, -4, -4, 16, 0, 2, -2, 16, 24, 22
-5,-1:6, 6, -4, -4, 16, 0, 14, 10, -10, 14, 12
-5,-1:6, 6, -4, -4, 16, 0, 14, 10, -10, 14, 14
-5,-1:6, 6, -4, -4, 16, 0, 14, 10, -10, 14, 16
0,1:6, 6, -4, -4, 16, 10, 2, -2, 14, 18, 12
0,1:6, 6, -4, -4, 16, 10, 2, -2, 18, 18, 10
0,1:6, 6, -4, -4, 16, 10, 2, -2, 18, 18, 12
0,1:6, 6, -4, -4, 16, 10, 2, -2, 18, 18, 14
6,13:6, 6, -4, -4, 16, 10, 24, 14, 4, 18, -2
0,1:6, 6, -4, -4, 16, 24, 8, 2, -2, 10, 18
0,1:6, 6, -4, -4, 16, 24, 8, 2, -2, 10, 20
0,1:6, 6, -4, -4, 16, 24, 8, 2, -2, 10, 22
-13,27:6, 6, -4, 0, 10, -2, 4, 32, 34, 36, 48
7,25:6, 6, -4, 0, 10, -2, 26, 10, 12, 14, 26
4,18:6, 6, -4, 0, 10, 14, 14, 4, 8, 10, 22
4,15:6, 6, -4, 0, 10, 16, 2, 0, 18, -2, 14
-10,21:6, 6, -4, 2, 10, -2, 20, 14, 18, 32, 26
-15,10:6, 6, -4, 2, 10, -2, 30, 20, 16, 8, 32
-15,10:6, 6, -4, 2, 10, -2, 30, 20, 16, 32, 8
-15,10:6, 6, -4, 2, 10, -2, 30, 20, 16, 32, 18
-15,10:6, 6, -4, 2, 10, -2, 30, 20, 26, 32, 8
-4,-6:6, 6, -4, 2, 10, 6, 12, 10, 4, -2, 4
-9,10:6, 6, -4, 2, 10, 16, 10, 0, 0, 20, 16
4,-4:6, 6, -2, -4, -4, -6, -4, 12, -4, -12, 10
4,-4:6, 6, -2, -4, -4, -6, -4, 12, -4, 10, -12
4,-4:6, 6, -2, -4, -4, -6, -4, 12, -4, 10, -2
-4,5:6, 6, -2, -4, -4, -6, -4, 14, -4, -12, -2
-4,5:6, 6, -2, -4, -4, -6, -4, 14, -4, -12, 6
-4,5:6, 6, -2, -4, -4, -6, -4, 14, -4, -2, -12
-4,5:6, 6, -2, -4, -4, -6, -4, 14, -4, -2, -10
-4,5:6, 6, -2, -4, -4, -6, -4, 14, -4, -2, -8
11,7:6, 6, -2, -4, -4, 4, 0, 10, 2, 12, 18
0,9:6, 6, -2, -4, -4, 6, 0, 0, 0, 18, -4
0,9:6, 6, -2, -4, -4, 6, 2, 0, 20, 2, 0
0,9:6, 6, -2, -4, -4, 6, 2, 0, 20, 2, 2
0,9:6, 6, -2, -4, -4, 6, 2, 0, 20, 2, 4
-6,20:6, 6, -2, -4, -4, 12, -8, 18, 20, 22, 34
-4,5:6, 6, -2, -4, -4, 14, 8, 0, -2, 18, 8
14,11:6, 6, -2, -4, -2, -4, -4, -6, -8, 6, -20
14,11:6, 6, -2, -4, -2, -4, -4, -6, -8, 6, -10
9,8:6, 6, -2, -4, -2, -4, -4, 4, 12, -4, -4
19,11:6, 6, -2, -4, -2, -4, 4, 10, 10, 2, 6
-8,7:6, 6, -2, -4, -2, -4, 4, 10, 10, 8, 26
-8,7:6, 6, -2, -4, -2, -4, 4, 10, 10, 26, 8
-8,7:6, 6, -2, -4, -2, -4, 4, 10, 10, 26, 12
9,17:6, 6, -2, -4, -2, 10, 2, 0, 2, 4, 16
-3,19:6, 6, -2, -4, 4, -2, 18, 14, 16, 18, 30
1,6:6, 6, -2, -4, 4, 10, 12, 4, 12, 8, -2
14,1:6, 6, -2, -4, 12, 12, 14, 2, -2, -16, 6
14,1:6, 6, -2, -4, 12, 12, 14, 2, -2, -16, 16
14,1:6, 6, -2, -4, 12, 12, 14, 2, -2, 6, -16
-9,11:6, 6, -2, -4, 14, -8, 4, 10, 14, 16, 28
21,13:6, 6, -2, -4, 16, -10, 0, -16, -14, -12, 0
8,-7:6, 6, -2, -4, 16, 2, -12, 8, -10, -2, -16
8,-7:6, 6, -2, -4, 16, 2, -12, 8, -10, -2, -10
-11,6:6, 6, -2, -4, 16, 4, 12, 20, -4, 14, 4
-11,6:6, 6, -2, -4, 16, 4, 12, 20, -4, 14, 6
-11,6:6, 6, -2, -4, 16, 4, 12, 20, -4, 14, 8
-11,6:6, 6, -2, -4, 16, 4, 12, 20, -2, 14, 6
-11,6:6, 6, -2, -4, 16, 4, 12, 20, -2, 14, 8
-3,6:6, 6, -2, -2, -4, 8, -8, 4, -16, 6, -8
-3,6:6, 6, -2, -2, -4, 8, -8, 4, -16, 6, -6
-3,6:6, 6, -2, -2, -4, 8, -8, 4, -16, 6, -4
-3,6:6, 6, -2, -2, -4, 8, 4, -16, -2, 6, -18
-3,6:6, 6, -2, -2, -4, 8, 4, -16, -2, 6, -8
-3,11:6, 6, -2, -2, -2, -10, -12, 6, 10, 22, -2
-3,11:6, 6, -2, -2, -2, -10, -12, 6, 10, 22, 0
-3,11:6, 6, -2, -2, -2, -10, -12, 6, 10, 22, 2
5,11:6, 6, -2, -2, -2, -10, -12, 10, 12, 18, 4
5,11:6, 6, -2, -2, -2, -10, -12, 10, 12, 18, 6
5,11:6, 6, -2, -2, -2, -10, -12, 10, 12, 18, 8
-2,-4:6, 6, -2, -2, -2, -10, -2, -2, 10, -6, 6
-3,11:6, 6, -2, -2, -2, -10, 6, 10, 22, -6, -2
5,11:6, 6, -2, -2, -2, -10, 10, 12, 18, 4, -12
5,11:6, 6, -2, -2, -2, -10, 10, 12, 18, 4, -2
-1,17:6, 6, -2, -2, -2, -6, 16, 8, 12, 14, 26
-3,11:6, 6, -2, -2, -2, -4, -6, -10, 10, 22, -10
-3,21:6, 6, -2, -2, -2, -4, 10, 12, 4, 12, 12
-3,21:6, 6, -2, -2, -2, -4, 10, 12, 4, 22, 12
-3,11:6, 6, -2, -2, -2, -4, 10, 22, -6, -10, -2
-3,11:6, 6, -2, -2, -2, 2, -10, -12, 10, 22, -4
-3,11:6, 6, -2, -2, -2, 2, -10, -12, 10, 22, -2
-3,11:6, 6, -2, -2, -2, 2, -10, -12, 10, 22, 0
-3,11:6, 6, -2, -2, -2, 6, 0, -14, 10, 22, -12
-3,11:6, 6, -2, -2, -2, 6, 0, -14, 10, 22, -4
-3,11:6, 6, -2, -2, -2, 6, 0, -14, 10, 22, 2
-3,11:6, 6, -2, -2, -2, 6, 0, -10, 10, 22, -12
-3,11:6, 6, -2, -2, -2, 6, 0, -10, 10, 22, -2
-3,11:6, 6, -2, -2, 8, -2, -20, 0, 10, 22, -16
-3,11:6, 6, -2, -2, 8, -2, -20, 0, 10, 22, -8
-3,11:6, 6, -2, -2, 8, -2, -14, -10, 10, 22, -2
6,-2:6, 6, -2, -2, 8, -2, -4, 6, 6, 8, 10
6,-2:6, 6, -2, -2, 8, -2, -4, 6, 6, 8, 12
6,-2:6, 6, -2, -2, 8, -2, -4, 6, 6, 16, 8
6,-2:6, 6, -2, -2, 8, -2, -4, 6, 6, 16, 14
6,-2:6, 6, -2, -2, 8, -2, -4, 6, 6, 18, 16
9,5:6, 6, -2, -2, 8, -2, 0, -14, -10, -8, 4
-3,11:6, 6, -2, -2, 8, -2, 10, 22, -20, -16, 0
-3,11:6, 6, -2, -2, 8, -2, 10, 22, -20, -16, 8
-3,11:6, 6, -2, -2, 8, -2, 10, 22, -14, -10, -18
-3,11:6, 6, -2, -2, 14, 8, -2, 8, 10, 22, 2
-3,11:6, 6, -2, -2, 14, 8, -2, 8, 10, 22, 4
-3,11:6, 6, -2, -2, 14, 8, -2, 8, 10, 22, 6
3,19:6, 6, -2, -2, 14, 8, 8, 10, 12, 0, 24
3,19:6, 6, -2, -2, 14, 8, 8, 10, 12, 24, 0
-3,11:6, 6, -2, -2, 14, 8, 10, 22, 8, 10, 2
-6,7:6, 6, -2, 4, 8, 2, 12, 18, 4, 2, 0
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -24, -4, -2
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -24, 0, 6
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -24, 0, 8
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -24, 6, 0
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -24, 6, 2
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -24, 6, 4
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -4, -2, -24
-2,12:6, 6, -2, 4, 8, 4, -6, -10, -4, -2, -20
9,3:6, 6, -2, 4, 8, 4, 12, -6, 6, -10, -14
-3,3:6, 6, -2, 4, 8, 4, 12, 18, 4, 12, 16
-3,3:6, 6, -2, 4, 8, 4, 12, 18, 4, 12, 26
13,20:6, 6, -2, 4, 8, 8, -6, -2, 12, 20, 6
13,20:6, 6, -2, 4, 8, 8, -6, -2, 12, 20, 12
9,0:6, 6, -2, 4, 8, 8, -6, 14, -4, 4, -10
9,0:6, 6, -2, 4, 8, 8, -6, 14, -4, 4, -4
15,34:6, 6, -2, 4, 10, 12, 0, 30, 32, 28, 40
15,34:6, 6, -2, 4, 10, 12, 0, 30, 32, 28, 42
15,34:6, 6, -2, 4, 10, 12, 0, 30, 32, 28, 44
15,34:6, 6, -2, 4, 10, 12, 0, 30, 32, 40, 28
-6,11:6, 6, -2, 4, 10, 12, 4, 20, 0, 18, 14
-1,19:6, 6, -2, 4, 10, 16, 12, 14, 16, 2, 28
-1,19:6, 6, -2, 4, 10, 16, 12, 14, 16, 28, 2
-1,19:6, 6, -2, 4, 10, 16, 12, 14, 16, 28, 6
-5,16:6, 6, -2, 12, 0, 18, 20, 8, 16, 10, 18
-5,16:6, 6, -2, 12, 0, 18, 20, 8, 16, 18, 10
-5,16:6, 6, -2, 12, 0, 18, 20, 8, 16, 18, 14
-11,4:6, 6, -2, 12, 0, 18, 26, 22, 18, 18, 4
-1,12:6, 6, -2, 12, 10, 18, 4, 2, 0, 4, -4
-1,12:6, 6, -2, 12, 10, 18, 4, 2, 0, 4, -2
-1,12:6, 6, -2, 12, 10, 18, 4, 2, 0, 4, 0
-3,19:6, 6, -2, 12, 12, 14, 14, 16, 18, 30, 0
-4,5:6, 6, -2, 14, 8, -4, 10, 12, -10, 16, 2
-4,5:6, 6, -2, 14, 8, -4, 10, 12, -10, 16, 4
-4,5:6, 6, -2, 14, 8, -4, 10, 12, -10, 16, 6
-4,5:6, 6, -2, 14, 8, -4, 10, 12, -2, 16, -4
-4,5:6, 6, -2, 14, 8, -4, 10, 12, 12, 16, -4
-4,5:6, 6, -2, 14, 8, -4, 10, 12, 16, 2, -10
-4,5:6, 6, -2, 14, 8, -4, 10, 12, 16, 2, -8
-4,5:6, 6, -2, 14, 8, -4, 10, 12, 16, 2, -6
-4,5:6, 6, -2, 14, 8, -4, 10, 12, 22, 16, -2
1,6:6, 6, -2, 14, 8, -2, 18, -8, -2, 8, 0
4,4:6, 6, -2, 14, 8, -2, 18, -2, 14, 8, 10
4,4:6, 6, -2, 14, 8, -2, 18, -2, 14, 8, 12
-7,11:6, 6, -2, 14, 8, 0, 8, 10, 12, 14, 26
-4,5:6, 6, -2, 14, 8, 10, 4, 2, 12, 6, 24
-4,5:6, 6, -2, 14, 8, 10, 4, 2, 12, 16, 16
-4,5:6, 6, -2, 14, 8, 10, 4, 2, 12, 16, 18
-4,5:6, 6, -2, 14, 8, 10, 4, 2, 12, 16, 20
-4,5:6, 6, -2, 14, 8, 10, 4, 12, 6, 24, 2
-4,5:6, 6, -2, 14, 8, 10, 4, 12, 6, 24, 6
-4,5:6, 6, -2, 14, 8, 16, 12, 6, 18, 12, 4
-4,5:6, 6, -2, 14, 8, 16, 12, 6, 18, 12, 6
-4,5:6, 6, -2, 14, 8, 16, 12, 6, 18, 12, 8
